nba_id,Player,Seasons,Team,Pos,MPG,LEBRON,O-LEBRON,D-LEBRON,WAR,OffRole,DefRole
201145,Jeff Green,2020,UTA/HOU,C,20.002,-1.604,-1.307,-0.297,0.475,Stationary Shooter,Helper
201152,Thaddeus Young,2020,CHI,PF,24.854,-0.885,-1.251,0.365,1.531,Stationary Shooter,Helper
201158,Marco Belinelli,2020,SAS,SG,15.498,-1.553,-0.479,-1.074,0.466,Movement Shooter,Low Activity
201163,Wilson Chandler,2020,BRK,PF,20.976,-1.584,-2.579,0.996,0.373,Movement Shooter,Helper
201188,Marc Gasol,2020,TOR,C,26.391,0.991,-1.814,2.804,2.542,Versatile Big,Anchor Big
201229,Anthony Tolliver,2020,POR/SAC/MEM,PF,15.853,-2.031,-1.824,-0.207,0.191,Movement Shooter,Helper
201565,Derrick Rose,2020,DET,PG,25.953,-0.932,1.065,-1.997,1.21,Slasher,Point of Attack
201566,Russell Westbrook,2020,HOU,PG,35.951,1.343,1.656,-0.312,4.957,Shot Creator,Point of Attack
201567,Kevin Love,2020,CLE,PF,31.786,0.021,0.632,-0.611,2.768,Versatile Big,Anchor Big
201568,Danilo Gallinari,2020,OKC,PF,29.58,1.617,2.452,-0.835,4.762,Shot Creator,Helper
201569,Eric Gordon,2020,HOU,SF,28.228,-1.429,0.673,-2.102,0.619,Stationary Shooter,Chaser
201571,D.J. Augustin,2020,ORL,PG,24.919,-1.659,-0.398,-1.261,0.653,Primary Ball Handler,Point of Attack
201572,Brook Lopez,2020,MIL,C,26.72,2.477,-0.34,2.817,5.724,Versatile Big,Anchor Big
201577,Robin Lopez,2020,MIL,C,14.519,-1.727,-2.59,0.863,0.398,Versatile Big,Anchor Big
201580,Javale Mcgee,2020,LAL,C,16.619,0.817,-1.311,2.127,2.346,Roll + Cut Big,Anchor Big
201584,Courtney Lee,2020,DAL,SG,14.394,-1.4,-1.788,0.389,0.217,Movement Shooter,Chaser
201586,Serge Ibaka,2020,TOR,C,26.994,-0.677,-0.364,-0.313,1.631,Roll + Cut Big,Anchor Big
201587,Nicolas Batum,2020,CHO,SF,22.954,-1.134,-1.585,0.45,0.404,Movement Shooter,Wing Stopper
201588,George Hill,2020,MIL,PG,21.547,1.555,1.324,0.232,3.25,Primary Ball Handler,Point of Attack
201599,Deandre Jordan,2020,BRK,C,22.04,0.412,-1.191,1.603,2.236,Roll + Cut Big,Anchor Big
201609,Goran Dragic,2020,MIA,PG,28.185,-0.559,0.943,-1.501,1.956,Primary Ball Handler,Low Activity
201933,Blake Griffin,2020,DET,PF,28.46,0.877,1.878,-1,1.084,Shot Creator,Helper
201935,James Harden,2020,HOU,SG,36.508,6.038,6.878,-0.84,13.198,Shot Creator,Helper
201937,Ricky Rubio,2020,PHO,PG,31.021,1.907,0.704,1.203,5.615,Primary Ball Handler,Point of Attack
201942,Demar Derozan,2020,SAS,SF,34.065,0.458,1.609,-1.152,4.265,Shot Creator,Wing Stopper
201949,James Johnson,2020,MIA/MIN,PF,19.36,-0.97,-0.91,-0.06,0.562,Movement Shooter,Wing Stopper
201950,Jrue Holiday,2020,NOP,SG,34.702,1.283,0.967,0.316,5.038,Primary Ball Handler,Point of Attack
201952,Jeff Teague,2020,MIN/ATL,PG,24.819,-1.559,0.351,-1.91,0.768,Shot Creator,Point of Attack
201959,Taj Gibson,2020,NYK,C,16.534,-0.758,-1.15,0.392,1.072,Roll + Cut Big,Anchor Big
201960,Demarre Carroll,2020,SAS/HOU,C,12.078,-1.275,-1.466,0.191,0.205,Movement Shooter,Helper
201961,Wayne Ellington,2020,NYK,SG,15.51,-0.83,-0.248,-0.581,0.558,Off Screen Shooter,Chaser
201976,Patrick Beverley,2020,LAC,PG,26.309,2.219,0.152,2.068,4.006,Primary Ball Handler,Wing Stopper
201980,Danny Green,2020,LAL,SG,24.805,0.87,0.209,0.662,3.561,Movement Shooter,Wing Stopper
201988,Patty Mills,2020,SAS,PG,22.496,-0.008,1.459,-1.467,2.281,Secondary Ball Handler,Point of Attack
202066,Garrett Temple,2020,BRK,SG,27.898,-1.673,-1.224,-0.449,0.779,Movement Shooter,Point of Attack
202083,Wesley Matthews,2020,MIL,SG,24.4,-0.267,-1.293,1.026,2.235,Movement Shooter,Wing Stopper
202323,Evan Turner,2020,ATL,SG,13.236,-2.065,-2.07,0.004,0.05,Secondary Ball Handler,Wing Stopper
202324,Derrick Favors,2020,NOP,C,24.364,1.401,-0.25,1.651,3.053,Roll + Cut Big,Anchor Big
202329,Al-Farouq Aminu,2020,ORL,PF,21.114,-1.013,-2.075,1.061,0.334,Stationary Shooter,Helper
202330,Gordon Hayward,2020,BOS,SF,33.462,1.247,0.695,0.552,4.1,Secondary Ball Handler,Helper
202331,Paul George,2020,LAC,SF,29.561,2.628,2.213,0.415,4.607,Shot Creator,Wing Stopper
202334,Ed Davis,2020,UTA,C,10.838,-1.389,-2.799,1.41,0.193,Athletic Finisher,Anchor Big
202335,Patrick Patterson,2020,LAC,PF,13.155,-1.495,-1.11,-0.385,0.439,Stationary Shooter,Helper
202339,Eric Bledsoe,2020,MIL,PG,26.989,1.839,1.028,0.811,4.512,Shot Creator,Point of Attack
202340,Avery Bradley,2020,LAL,SG,24.214,-1.666,-1.248,-0.419,0.539,Movement Shooter,Point of Attack
202355,Hassan Whiteside,2020,POR,C,29.975,2.455,0.949,1.506,6.299,Roll + Cut Big,Anchor Big
202357,Nemanja Bjelica,2020,SAC,PF,27.932,0.536,-0.2,0.736,3.806,Movement Shooter,Helper
202397,Ish Smith,2020,WAS,PG,26.279,-0.653,0.419,-1.072,1.991,Slasher,Point of Attack
202681,Kyrie Irving,2020,BRK,PG,32.898,2.708,2.998,-0.289,2.17,Shot Creator,Chaser
202683,Enes Freedom,2020,BOS,C,16.956,0.586,0.343,0.244,1.894,Post Scorer,Anchor Big
202684,Tristan Thompson,2020,CLE,C,30.202,-1.13,-0.996,-0.134,1.383,Roll + Cut Big,Anchor Big
202685,Jonas Valančiūnas,2020,MEM,C,26.36,1.331,0.074,1.257,4.449,Post Scorer,Anchor Big
202687,Bismack Biyombo,2020,CHO,C,19.416,-0.769,-1.094,0.325,1.069,Roll + Cut Big,Mobile Big
202688,Brandon Knight,2020,CLE/DET,SG,18.5,-0.454,0.092,-0.546,0.575,Primary Ball Handler,Point of Attack
202689,Kemba Walker,2020,BOS,PG,31.115,1.942,2.332,-0.391,4.891,Primary Ball Handler,Point of Attack
202692,Alec Burks,2020,GSW/PHI,SF,26.579,-1.616,-0.888,-0.728,0.854,Primary Ball Handler,Chaser
202693,Markieff Morris,2020,DET/LAL,PF,20.474,-2.559,-1.629,-0.931,-0.142,Versatile Big,Helper
202694,Marcus Morris Sr.,2020,NYK/LAC,PF,31.23,0.559,0.2,0.359,3.694,Shot Creator,Wing Stopper
202695,Kawhi Leonard,2020,LAC,SF,32.425,6.837,4.988,1.849,10.651,Shot Creator,Wing Stopper
202696,Nikola Vučević,2020,ORL,C,32.231,3.35,1.584,1.766,7.401,Post Scorer,Anchor Big
202697,Iman Shumpert,2020,BRK,SF,18.51,-2.06,-1.939,-0.122,0.048,Secondary Ball Handler,Chaser
202699,Tobias Harris,2020,PHI,PF,34.294,2.123,1.64,0.483,7.219,Shot Creator,Helper
202704,Reggie Jackson,2020,DET/LAC,PG,23.955,-0.335,0.519,-0.853,0.982,Primary Ball Handler,Point of Attack
202709,Cory Joseph,2020,SAC,PG,24.437,0.233,-0.81,1.043,2.981,Primary Ball Handler,Point of Attack
202710,Jimmy Butler Iii,2020,MIA,SF,33.781,5.135,3.95,1.185,9.389,Shot Creator,Helper
202711,Bojan Bogdanović,2020,UTA,SF,33.061,-0.346,1.024,-1.37,2.74,Shot Creator,Low Activity
202722,Davis Bertans,2020,WAS,PF,29.316,1.016,1.348,-0.331,3.493,Off Screen Shooter,Helper
202734,E'Twaun Moore,2020,NOP,SG,18.212,-1.517,-0.273,-1.245,0.562,Off Screen Shooter,Chaser
202738,Isaiah Thomas,2020,WAS,PG,23.119,-3.163,-1.23,-1.934,-0.465,Primary Ball Handler,Point of Attack
202954,Brad Wanamaker,2020,BOS,PG,19.283,-1.491,-0.699,-0.792,0.778,Primary Ball Handler,Point of Attack
203076,Anthony Davis,2020,LAL,PF,34.377,5.549,3.325,2.224,10.732,Shot Creator,Helper
203077,Michael Kidd-Gilchrist,2020,CHO/DAL,PF,11.224,-0.345,-0.903,0.558,0.369,Stationary Shooter,Helper
203078,Bradley Beal,2020,WAS,SG,36.02,1.779,3.816,-2.037,5.547,Primary Ball Handler,Chaser
203079,Dion Waiters,2020,MIA/LAL,SG,20.742,-1.271,-0.627,-0.644,0.148,Primary Ball Handler,Chaser
203081,Damian Lillard,2020,POR,PG,37.48,2.644,5.299,-2.655,8.057,Shot Creator,Chaser
203082,Terrence Ross,2020,ORL,SG,27.378,-1.257,0.276,-1.533,1.361,Off Screen Shooter,Low Activity
203083,Andre Drummond,2020,DET/CLE,C,32.954,1.553,-0.989,2.543,4.8,Shot Creator,Anchor Big
203084,Harrison Barnes,2020,SAC,PF,34.466,-0.407,-0.205,-0.202,3.165,Shot Creator,Wing Stopper
203085,Austin Rivers,2020,HOU,SG,23.44,-1.389,-0.123,-1.266,1.012,Shot Creator,Point of Attack
203086,Meyers Leonard,2020,MIA,C,20.274,-0.508,-2.012,1.503,1.25,Stationary Shooter,Anchor Big
203087,Jeremy Lamb,2020,IND,SG,28.07,-0.887,-0.899,0.012,1.241,Secondary Ball Handler,Chaser
203089,John Henson,2020,CLE/DET,C,15.005,0.894,-1.264,2.158,1.276,Roll + Cut Big,Anchor Big
203090,Maurice Harkless,2020,LAC/NYK,PF,23.012,-2.654,-2.233,-0.421,-0.257,Stationary Shooter,Wing Stopper
203095,Evan Fournier,2020,ORL,SF,31.45,0.539,0.517,0.022,3.932,Off Screen Shooter,Chaser
203107,Tomas Satoransky,2020,CHI,SG,28.891,-0.64,-0.477,-0.163,2.108,Primary Ball Handler,Chaser
203109,Jae Crowder,2020,MEM/MIA,SF,28.843,0.768,0.124,0.644,3.832,Movement Shooter,Wing Stopper
203110,Draymond Green,2020,GSW,PF,28.41,0.462,-1.913,2.375,2.253,Primary Ball Handler,Wing Stopper
203114,Khris Middleton,2020,MIL,SF,29.884,3.797,2.46,1.337,7.378,Shot Creator,Helper
203115,Will Barton,2020,DEN,SF,33.032,0.748,0.744,0.003,3.891,Primary Ball Handler,Chaser
203118,Mike Scott,2020,PHI,PF,17.75,-0.258,0.211,-0.469,1.657,Stationary Shooter,Helper
203124,Kyle O'Quinn,2020,PHI,C,10.78,1.029,0.316,0.713,0.692,Stretch Big,Anchor Big
203145,Kent Bazemore,2020,POR/SAC,SF,24.818,-1.217,-1.863,0.646,1.26,Movement Shooter,Wing Stopper
203200,Justin Holiday,2020,IND,SF,25.008,0.483,-0.564,1.047,3.391,Off Screen Shooter,Helper
203210,Jamychal Green,2020,LAC,PF,20.746,-0.46,-0.437,-0.023,1.621,Stationary Shooter,Helper
203382,Aron Baynes,2020,PHO,C,22.25,0.07,-0.304,0.373,1.483,Stretch Big,Anchor Big
203457,Nerlens Noel,2020,OKC,C,18.476,0.648,-1.109,1.757,2.215,Roll + Cut Big,Anchor Big
203458,Alex Len,2020,ATL/SAC,C,17.648,-1.192,-1.414,0.222,0.74,Roll + Cut Big,Anchor Big
203459,Allen Crabbe,2020,ATL/MIN,SG,17.649,-2.599,-1.712,-0.887,-0.095,Off Screen Shooter,Chaser
203463,Ben Mclemore,2020,HOU,SF,22.81,-1.337,0.229,-1.566,1.082,Movement Shooter,Chaser
203468,Cj Mccollum,2020,POR,SG,36.52,-0.43,1.493,-1.923,3.221,Shot Creator,Chaser
203469,Cody Zeller,2020,CHO,C,23.116,-0.115,-0.09,-0.024,1.966,Roll + Cut Big,Mobile Big
203471,Dennis Schröder,2020,OKC,PG,30.752,-0.761,0.15,-0.912,2.086,Primary Ball Handler,Point of Attack
203473,Dewayne Dedmon,2020,SAC/ATL,C,17.583,0.343,-1.634,1.977,1.367,Stretch Big,Anchor Big
203476,Gorgui Dieng,2020,MIN/MEM,C,17.405,0.746,-0.753,1.499,2.226,Stretch Big,Anchor Big
203482,Kelly Olynyk,2020,MIA,C,19.408,-0.027,-0.941,0.914,1.982,Movement Shooter,Anchor Big
203484,Kentavious Caldwell-Pope,2020,LAL,SG,25.534,-0.244,0.355,-0.6,2.434,Stationary Shooter,Wing Stopper
203486,Mason Plumlee,2020,DEN,C,17.331,0.913,0.216,0.698,2.261,Post Scorer,Mobile Big
203487,Michael Carter-Williams,2020,ORL,SG,18.513,0.385,-0.047,0.432,1.494,Athletic Finisher,Point of Attack
203488,Mike Muscala,2020,OKC,C,12.166,-0.285,-0.776,0.491,0.775,Stretch Big,Anchor Big
203490,Otto Porter Jr.,2020,CHI,SF,23.629,0.342,0.538,-0.196,0.584,Secondary Ball Handler,Helper
203493,Reggie Bullock Jr.,2020,NYK,SG,23.597,-1.885,-1.409,-0.476,0.214,Movement Shooter,Chaser
203496,Robert Covington,2020,MIN/HOU,C,30.525,1.704,-0.36,2.064,5.669,Movement Shooter,Wing Stopper
203497,Rudy Gobert,2020,UTA,C,34.305,3.379,0.317,3.062,8.682,Roll + Cut Big,Anchor Big
203500,Steven Adams,2020,OKC,C,26.674,1.487,-0.108,1.595,4.222,Post Scorer,Anchor Big
203501,Tim Hardaway Jr.,2020,DAL,SG,29.454,-0.138,1.377,-1.514,3.035,Movement Shooter,Chaser
203503,Tony Snell,2020,DET,SF,27.815,-2.292,-1.337,-0.955,0.084,Off Screen Shooter,Wing Stopper
203504,Trey Burke,2020,PHI/DAL,PG,15.758,-0.967,0.643,-1.609,0.473,Primary Ball Handler,Point of Attack
203506,Victor Oladipo,2020,IND,SG,27.797,-1.182,-0.524,-0.658,0.406,Secondary Ball Handler,Chaser
203507,Giannis Antetokounmpo,2020,MIL,PF,30.428,8.283,5.778,2.505,12.507,Shot Creator,Helper
203516,James Ennis Iii,2020,PHI/ORL,SG,18.346,-1.079,-0.65,-0.429,1.059,Movement Shooter,Helper
203521,Matthew Dellavedova,2020,CLE,PG,14.399,-1.127,-1.418,0.291,0.66,Primary Ball Handler,Point of Attack
203524,Solomon Hill,2020,MEM/MIA,PF,18.443,-2.175,-1.346,-0.829,0.138,Movement Shooter,Helper
203526,Raul Neto,2020,PHI,PG,12.362,-2.341,-1.247,-1.094,0.013,Primary Ball Handler,Point of Attack
203552,Seth Curry,2020,DAL,SG,24.619,-1.084,0.894,-1.977,1.313,Secondary Ball Handler,Chaser
203584,Troy Daniels,2020,LAL/DEN,SG,11.318,-2.247,-0.315,-1.932,0.043,Off Screen Shooter,Low Activity
203585,Rodney Mcgruder,2020,LAC,SG,15.551,-2.044,-1.719,-0.325,0.184,Stationary Shooter,Point of Attack
203894,Shabazz Napier,2020,MIN/WAS,PG,24.009,0.302,-0.179,0.481,2.338,Primary Ball Handler,Point of Attack
203895,Jordan Mcrae,2020,WAS/DEN/DET,SG,21.205,-0.702,0.052,-0.754,0.849,Secondary Ball Handler,Chaser
203897,Zach Lavine,2020,CHI,SF,34.758,0.719,2.1,-1.381,4.196,Primary Ball Handler,Chaser
203901,Elfrid Payton,2020,NYK,PG,27.686,1.678,1.478,0.201,3.285,Slasher,Point of Attack
203903,Jordan Clarkson,2020,CLE/UTA,SG,24.01,-0.312,1.36,-1.672,2.28,Secondary Ball Handler,Chaser
203914,Gary Harris,2020,DEN,SG,31.789,-0.846,-1.32,0.474,1.759,Movement Shooter,Wing Stopper
203915,Spencer Dinwiddie,2020,BRK,PG,31.157,1.419,2.582,-1.163,4.921,Shot Creator,Point of Attack
203918,Rodney Hood,2020,POR,SF,29.46,-1.981,-1.917,-0.064,0.156,Shot Creator,Wing Stopper
203920,Khem Birch,2020,ORL,C,19.208,-1.953,-2.37,0.417,0.248,Roll + Cut Big,Anchor Big
203922,Glenn Robinson Iii,2020,GSW/PHI,SF,28.813,-1.961,-1.118,-0.842,0.472,Off Screen Shooter,Wing Stopper
203924,Jerami Grant,2020,DEN,PF,26.645,-2.007,-0.779,-1.227,0.444,Stationary Shooter,Wing Stopper
203925,Joe Harris,2020,BRK,SF,30.766,-0.221,0.447,-0.668,2.966,Off Screen Shooter,Low Activity
203926,Doug Mcdermott,2020,IND,PF,19.888,-1.21,0.194,-1.404,1.03,Off Screen Shooter,Low Activity
203932,Aaron Gordon,2020,ORL,PF,32.535,0.461,-0.267,0.728,3.719,Versatile Big,Wing Stopper
203933,T.J. Warren,2020,IND,SF,32.873,0.44,0.404,0.036,4.03,Athletic Finisher,Wing Stopper
203935,Marcus Smart,2020,BOS,SG,31.988,2.165,1.048,1.117,5.663,Primary Ball Handler,Point of Attack
203937,Kyle Anderson,2020,MEM,SF,19.849,-1.116,-2.02,0.904,1.08,Athletic Finisher,Helper
203939,Dwight Powell,2020,DAL,C,26.515,0.16,-0.624,0.784,1.746,Roll + Cut Big,Anchor Big
203943,Noah Vonleh,2020,MIN/DEN,C,10.493,-0.896,-1.375,0.479,0.361,Roll + Cut Big,Anchor Big
203944,Julius Randle,2020,NYK,PF,32.508,0.465,0.94,-0.475,3.841,Shot Creator,Helper
203952,Andrew Wiggins,2020,MIN/GSW,SF,34.424,-0.06,1.477,-1.537,2.793,Primary Ball Handler,Wing Stopper
203953,Jabari Parker,2020,ATL/SAC,PF,24.154,0.331,0.137,0.195,1.614,Athletic Finisher,Helper
203954,Joel Embiid,2020,PHI,C,29.528,3.748,1.972,1.776,5.951,Shot Creator,Anchor Big
203957,Danté Exum,2020,UTA/CLE,SG,13.874,-1.324,-1.259,-0.065,0.328,Secondary Ball Handler,Chaser
203960,Jakarr Sampson,2020,IND,PF,13.841,-1.095,-2.366,1.271,0.389,Roll + Cut Big,Anchor Big
203967,Dario Šarić,2020,PHO,PF,24.725,-0.857,-0.922,0.064,1.601,Stretch Big,Helper
203991,Clint Capela,2020,HOU,C,32.804,0.78,-0.522,1.302,2.625,Roll + Cut Big,Mobile Big
203992,Bogdan Bogdanović,2020,SAC,SG,28.949,1.165,1.134,0.032,4.067,Secondary Ball Handler,Chaser
203994,Jusuf Nurkić,2020,POR,C,31.642,2.521,0.746,1.774,0.805,Post Scorer,Helper
203999,Nikola Jokić,2020,DEN,C,31.996,3.263,2.882,0.381,8.522,Post Scorer,Mobile Big
204001,Kristaps Porziņģis,2020,DAL,C,31.82,3.53,1.497,2.033,6.921,Versatile Big,Anchor Big
204020,Tyler Johnson,2020,PHO/BRK,SG,18.187,-2.152,-1.199,-0.953,0.1,Stationary Shooter,Chaser
204025,Tim Frazier,2020,DET,PG,13.142,-1.403,-1.39,-0.014,0.222,Primary Ball Handler,Point of Attack
204038,Langston Galloway,2020,DET,SG,25.79,-2.498,-0.64,-1.858,-0.138,Off Screen Shooter,Chaser
204060,Joe Ingles,2020,UTA,PF,29.675,0.81,0.122,0.688,4.426,Primary Ball Handler,Chaser
204456,T.J. Mcconnell,2020,IND,PG,18.677,0.422,-0.057,0.48,2.411,Slasher,Point of Attack
1626143,Jahlil Okafor,2020,NOP,C,15.565,-0.602,-0.605,0.003,0.536,Post Scorer,Anchor Big
1626144,Emmanuel Mudiay,2020,UTA,PG,15.733,-2.425,-1.917,-0.507,-0.029,Slasher,Point of Attack
1626145,Tyus Jones,2020,MEM,PG,18.955,0.116,0.477,-0.362,1.993,Primary Ball Handler,Point of Attack
1626149,Montrezl Harrell,2020,LAC,C,27.764,1.523,1.554,-0.031,4.435,Shot Creator,Anchor Big
1626153,Delon Wright,2020,DAL,PG,21.503,0.48,-0.109,0.589,2.913,Primary Ball Handler,Point of Attack
1626156,D'Angelo Russell,2020,GSW/MIN,PG,32.269,-0.022,1.231,-1.253,2.218,Shot Creator,Chaser
1626157,Karl-Anthony Towns,2020,MIN,C,33.914,3.508,4.083,-0.574,4.513,Versatile Big,Anchor Big
1626158,Richaun Holmes,2020,SAC,C,28.222,2.216,-0.147,2.363,3.704,Roll + Cut Big,Mobile Big
1626159,Justise Winslow,2020,MIA,SG,32.023,-0.777,-1.23,0.453,0.364,Primary Ball Handler,Wing Stopper
1626161,Willie Cauley-Stein,2020,GSW/DAL,C,20.324,-0.065,-2.119,2.054,1.645,Roll + Cut Big,Mobile Big
1626162,Kelly Oubre Jr.,2020,PHO,SF,34.524,1.29,0.181,1.109,4.61,Movement Shooter,Wing Stopper
1626163,Frank Kaminsky,2020,PHO,C,19.935,-0.203,-0.133,-0.07,1.095,Stretch Big,Helper
1626164,Devin Booker,2020,PHO,SG,35.882,1.778,3.165,-1.387,6.785,Shot Creator,Chaser
1626167,Myles Turner,2020,IND,C,29.45,0.971,-0.964,1.936,3.975,Versatile Big,Anchor Big
1626168,Trey Lyles,2020,SAS,PF,20.172,-0.453,-1.2,0.748,1.583,Stationary Shooter,Helper
1626171,Bobby Portis,2020,NYK,PF,21.112,-2.563,-1.465,-1.098,-0.171,Versatile Big,Anchor Big
1626172,Kevon Looney,2020,GSW,C,13.082,-1.251,-1.991,0.74,0.189,Athletic Finisher,Helper
1626174,Christian Wood,2020,DET,PF,21.365,2.247,1.507,0.74,3.978,Athletic Finisher,Anchor Big
1626178,Rondae Hollis-Jefferson,2020,TOR,PF,18.698,1.376,0.613,0.763,2.738,Roll + Cut Big,Helper
1626179,Terry Rozier,2020,CHO,PG,34.355,-1.944,-0.207,-1.738,0.595,Primary Ball Handler,Point of Attack
1626181,Norman Powell,2020,TOR,SG,28.438,-0.629,0.052,-0.682,1.671,Off Screen Shooter,Chaser
1626188,Quinn Cook,2020,LAL,PG,11.545,-2.689,-0.746,-1.943,-0.103,Secondary Ball Handler,Point of Attack
1626192,Pat Connaughton,2020,MIL,SG,18.552,0.344,0.176,0.168,2.196,Stationary Shooter,Chaser
1626195,Willy Hernangomez,2020,CHO,C,12.104,0.776,0.428,0.348,0.769,Post Scorer,Mobile Big
1626196,Josh Richardson,2020,PHI,SG,30.786,-0.54,-0.596,0.056,2.012,Secondary Ball Handler,Point of Attack
1626203,Treveon Graham,2020,MIN/ATL,SF,16.899,-2.167,-1.375,-0.792,0.122,Stationary Shooter,Helper
1626204,Larry Nance Jr.,2020,CLE,PF,26.287,0.04,-0.064,0.104,2.308,Stretch Big,Helper
1626209,Mario Hezonja,2020,POR,PF,16.441,-2.682,-2.52,-0.162,-0.172,Movement Shooter,Wing Stopper
1626220,Royce O'Neale,2020,UTA,SF,28.866,0.034,-1.216,1.25,3.205,Stationary Shooter,Wing Stopper
1626224,Cedi Osman,2020,CLE,SF,29.389,-2.482,-1.591,-0.891,-0.135,Movement Shooter,Helper
1626245,Cristiano Felicio,2020,CHI,C,17.535,-2.99,-1.795,-1.195,-0.152,Athletic Finisher,Mobile Big
1627732,Ben Simmons,2020,PHI,PG,35.385,1.932,0.798,1.134,5.648,Shot Creator,Wing Stopper
1627733,Dragan Bender,2020,MIL/GSW,PF,17.848,-0.397,-0.916,0.519,0.366,Stretch Big,Anchor Big
1627734,Domantas Sabonis,2020,IND,PF,34.818,2.273,0.894,1.379,6.519,Post Scorer,Anchor Big
1627736,Malik Beasley,2020,DEN/MIN,SG,21.975,-1.638,-0.33,-1.308,0.572,Movement Shooter,Chaser
1627737,Marquese Chriss,2020,GSW,PF,20.275,0.619,-0.717,1.336,2.329,Roll + Cut Big,Anchor Big
1627739,Kris Dunn,2020,CHI,PG,24.875,1.191,-1.108,2.299,2.943,Primary Ball Handler,Point of Attack
1627741,Buddy Hield,2020,SAC,SG,30.779,-0.289,0.834,-1.124,2.997,Off Screen Shooter,Chaser
1627742,Brandon Ingram,2020,NOP,PF,33.928,-0.493,0.817,-1.31,2.565,Shot Creator,Helper
1627745,Damian Jones,2020,ATL,C,16.127,-0.765,-1.799,1.034,0.923,Roll + Cut Big,Anchor Big
1627746,Skal Labissiere,2020,POR,C,17.178,-1.53,-1.764,0.234,0.308,Roll + Cut Big,Anchor Big
1627747,Caris Levert,2020,BRK,SG,29.551,0.343,0.911,-0.568,2.349,Shot Creator,Chaser
1627748,Thon Maker,2020,DET,C,12.934,-1.237,-1.811,0.574,0.569,Stretch Big,Anchor Big
1627749,Dejounte Murray,2020,SAS,PG,25.557,-0.204,-1.143,0.938,2.375,Slasher,Point of Attack
1627750,Jamal Murray,2020,DEN,PG,32.265,1.163,1.945,-0.782,4.382,Primary Ball Handler,Point of Attack
1627751,Jakob Poeltl,2020,SAS,C,17.743,2.391,-0.026,2.417,3.625,Roll + Cut Big,Anchor Big
1627752,Taurean Prince,2020,BRK,PF,29.022,0.14,-0.458,0.598,3.033,Movement Shooter,Wing Stopper
1627756,Denzel Valentine,2020,CHI,SF,13.551,-1.328,-0.651,-0.677,0.329,Secondary Ball Handler,Low Activity
1627759,Jaylen Brown,2020,BOS,SG,33.924,0.934,0.739,0.194,4.162,Shot Creator,Wing Stopper
1627761,Deandre' Bembry,2020,ATL,SG,21.286,-2.083,-2.711,0.628,0.17,Athletic Finisher,Point of Attack
1627763,Malcolm Brogdon,2020,IND,PG,30.857,0.501,1.115,-0.614,3.115,Shot Creator,Point of Attack
