nba_id,Player,Seasons,Team,Pos,MPG,LEBRON,O-LEBRON,D-LEBRON,WAR,OffRole,DefRole
201599,Deandre Jordan,2019,DAL/NYK,C,29.671,-0.854,-2.114,1.26,2.01,Post Scorer,Anchor Big
201609,Goran Dragic,2019,MIA,PG,27.517,0.142,0.553,-0.412,1.619,Primary Ball Handler,Point of Attack
201933,Blake Griffin,2019,DET,PF,34.966,1.773,1.468,0.305,7.081,Shot Creator,Helper
201935,James Harden,2019,HOU,PG,36.753,5.43,6.421,-0.99,14.255,Shot Creator,Helper
201936,Tyreke Evans,2019,IND,SG,20.318,-0.728,-0.18,-0.547,1.493,Shot Creator,Chaser
201937,Ricky Rubio,2019,UTA,PG,27.926,1.05,0.303,0.747,4.234,Primary Ball Handler,Point of Attack
201939,Stephen Curry,2019,GSW,PG,33.787,4.179,4.7,-0.521,9.844,Primary Ball Handler,Chaser
201942,Demar Derozan,2019,SAS,SG,34.912,1.023,0.507,0.516,5.946,Shot Creator,Chaser
201949,James Johnson,2019,MIA,PF,21.161,-1.525,-1.726,0.201,0.633,Shot Creator,Wing Stopper
201950,Jrue Holiday,2019,NOP,SG,35.851,3.07,3.187,-0.117,8.483,Shot Creator,Point of Attack
201952,Jeff Teague,2019,MIN,PG,30.097,0.963,1.247,-0.284,2.747,Shot Creator,Point of Attack
201954,Darren Collison,2019,IND,PG,28.202,0.438,0.608,-0.17,3.92,Primary Ball Handler,Point of Attack
201956,Omri Casspi,2019,MEM,SF,14.458,-0.56,-1.193,0.632,0.611,Athletic Finisher,Helper
201959,Taj Gibson,2019,MIN,PF,24.093,-0.05,-0.039,-0.011,2.545,Post Scorer,Mobile Big
201960,Demarre Carroll,2019,BRK,PF,25.424,-0.159,0.169,-0.328,2.449,Movement Shooter,Helper
201961,Wayne Ellington,2019,MIA/DET,SG,24.47,0.681,0.8,-0.119,2.579,Off Screen Shooter,Chaser
201967,Dante Cunningham,2019,SAS,PF,14.506,-1.444,-2.09,0.646,0.554,Stationary Shooter,Wing Stopper
201973,Jonas Jerebko,2019,GSW,PF,16.685,0.698,0.461,0.237,2.436,Stationary Shooter,Low Activity
201976,Patrick Beverley,2019,LAC,PG,27.4,1.26,0.438,0.822,5.058,Primary Ball Handler,Point of Attack
201980,Danny Green,2019,TOR,SG,27.694,1.004,0.159,0.844,4.873,Off Screen Shooter,Wing Stopper
201988,Patty Mills,2019,SAS,PG,23.265,0.164,1.235,-1.071,3.147,Primary Ball Handler,Point of Attack
202066,Garrett Temple,2019,MEM/LAC,SG,27.207,-1.604,-2.056,0.452,1.005,Movement Shooter,Wing Stopper
202083,Wesley Matthews,2019,DAL/NYK/IND,SF,30.305,-1.612,-0.569,-1.043,1.019,Off Screen Shooter,Wing Stopper
202322,John Wall,2019,WAS,PG,34.495,0.941,0.951,-0.01,2.383,Shot Creator,Point of Attack
202323,Evan Turner,2019,POR,PG,21.996,-0.561,-0.656,0.095,1.885,Shot Creator,Wing Stopper
202324,Derrick Favors,2019,UTA,C,23.243,2.935,0.872,2.063,6.087,Roll + Cut Big,Anchor Big
202325,Wesley Johnson,2019,NOP/WAS,SF,14.051,-2.152,-2.094,-0.058,0.074,Movement Shooter,Wing Stopper
202326,Demarcus Cousins,2019,GSW,C,25.686,2.051,0.699,1.353,2.219,Post Scorer,Anchor Big
202328,Greg Monroe,2019,TOR/BOS/PHI,C,11.16,-1.089,-0.728,-0.362,0.397,Post Scorer,Anchor Big
202329,Al-Farouq Aminu,2019,POR,PF,28.294,1.26,-0.146,1.406,5.424,Stationary Shooter,Wing Stopper
202330,Gordon Hayward,2019,BOS,PF,25.879,0.91,0.517,0.393,3.984,Secondary Ball Handler,Low Activity
202331,Paul George,2019,OKC,SF,36.902,5.182,3.798,1.383,13.714,Shot Creator,Wing Stopper
202334,Ed Davis,2019,BRK,C,17.853,1.143,-0.913,2.057,3.312,Roll + Cut Big,Anchor Big
202335,Patrick Patterson,2019,OKC,PF,13.66,-3.01,-1.757,-1.253,-0.353,Stretch Big,Helper
202339,Eric Bledsoe,2019,MIL,PG,29.126,3.481,2.466,1.014,8.61,Primary Ball Handler,Point of Attack
202340,Avery Bradley,2019,LAC/MEM,SG,30.244,-3.582,-2.248,-1.334,-1.466,Movement Shooter,Wing Stopper
202355,Hassan Whiteside,2019,MIA,C,23.254,3.136,0.957,2.179,5.982,Post Scorer,Anchor Big
202357,Nemanja Bjelica,2019,SAC,PF,23.22,0.991,-0.162,1.154,3.918,Stretch Big,Helper
202362,Lance Stephenson,2019,LAL,SG,16.511,-2.539,-1.284,-1.254,-0.124,Shot Creator,Low Activity
202391,Jeremy Lin,2019,ATL/TOR,PG,19.41,-1.541,-0.746,-0.796,0.766,Primary Ball Handler,Point of Attack
202397,Ish Smith,2019,DET,PG,22.34,-1.465,-0.627,-0.838,0.729,Slasher,Point of Attack
202498,Lance Thomas,2019,NYK,PF,17.029,-3.341,-2.816,-0.525,-0.485,Stationary Shooter,Helper
202681,Kyrie Irving,2019,BOS,PG,33.045,3.25,3.131,0.119,8.07,Shot Creator,Point of Attack
202683,Enes Freedom,2019,NYK/POR,C,24.472,1.504,1.962,-0.457,4.141,Post Scorer,Anchor Big
202684,Tristan Thompson,2019,CLE,C,27.855,-0.445,-0.377,-0.069,1.497,Post Scorer,Anchor Big
202685,Jonas Valančiūnas,2019,TOR/MEM,C,22.269,0.823,0.273,0.551,2.271,Post Scorer,Anchor Big
202687,Bismack Biyombo,2019,CHO,C,14.491,-1.126,-1.86,0.734,0.629,Roll + Cut Big,Anchor Big
202688,Brandon Knight,2019,HOU/CLE,PG,18.885,-1.769,-1.312,-0.457,0.284,Primary Ball Handler,Chaser
202689,Kemba Walker,2019,CHO,PG,34.91,2.8,3.888,-1.088,9.618,Primary Ball Handler,Point of Attack
202691,Klay Thompson,2019,GSW,SG,34.004,0.485,1.067,-0.583,4.932,Off Screen Shooter,Wing Stopper
202692,Alec Burks,2019,UTA/CLE/SAC,SG,21.483,-1.007,-0.313,-0.694,1.213,Secondary Ball Handler,Chaser
202693,Markieff Morris,2019,WAS/OKC,PF,21.907,-0.787,-0.704,-0.083,1.304,Versatile Big,Mobile Big
202694,Marcus Morris Sr.,2019,BOS,PF,27.874,-0.467,-0.414,-0.053,2.582,Shot Creator,Helper
202695,Kawhi Leonard,2019,TOR,SF,34.004,4.046,3.536,0.51,8.448,Shot Creator,Wing Stopper
202696,Nikola Vučević,2019,ORL,C,31.379,3.292,1.519,1.773,9.216,Post Scorer,Anchor Big
202697,Iman Shumpert,2019,SAC/HOU,SG,23.884,-1.87,-1.449,-0.421,0.475,Movement Shooter,Wing Stopper
202699,Tobias Harris,2019,LAC/PHI,PF,34.731,0.548,1.166,-0.619,5.414,Shot Creator,Wing Stopper
202702,Kenneth Faried,2019,BRK/HOU,C,19.681,0.269,0.66,-0.391,1.251,Roll + Cut Big,Mobile Big
202703,Nikola Mirotic,2019,NOP/MIL,PF,27.068,0.283,0.901,-0.618,2.151,Movement Shooter,Helper
202704,Reggie Jackson,2019,DET,PG,27.914,-0.549,0.314,-0.863,2.704,Primary Ball Handler,Point of Attack
202705,Marshon Brooks,2019,MEM,SG,13.336,-2.052,-0.759,-1.293,0.078,Shot Creator,Chaser
202709,Cory Joseph,2019,IND,PG,25.164,1.226,-0.092,1.317,4.837,Primary Ball Handler,Point of Attack
202710,Jimmy Butler Iii,2019,MIN/PHI,SG,33.615,1.836,1.952,-0.115,5.99,Shot Creator,Wing Stopper
202711,Bojan Bogdanović,2019,IND,SF,31.765,-0.238,0.667,-0.905,3.566,Off Screen Shooter,Low Activity
202714,Shelvin Mack,2019,MEM/CHO,PG,21.871,-2.778,-1.517,-1.262,-0.328,Primary Ball Handler,Point of Attack
202718,Chandler Parsons,2019,MEM,SF,19.835,-2.037,-1.544,-0.493,0.105,Secondary Ball Handler,Low Activity
202722,Davis Bertans,2019,SAS,PF,21.471,1.034,-0.158,1.193,3.622,Movement Shooter,Helper
202734,E'Twaun Moore,2019,NOP,SG,27.604,-2.803,-1.194,-1.609,-0.407,Off Screen Shooter,Chaser
203076,Anthony Davis,2019,NOP,C,33.035,6.725,4.411,2.314,10.562,Shot Creator,Anchor Big
203077,Michael Kidd-Gilchrist,2019,CHO,PF,18.424,-0.228,-1.14,0.912,1.641,Athletic Finisher,Wing Stopper
203078,Bradley Beal,2019,WAS,SG,36.924,1.085,2.327,-1.242,6.821,Primary Ball Handler,Chaser
203079,Dion Waiters,2019,MIA,SG,25.862,-1.119,-0.43,-0.689,0.92,Shot Creator,Chaser
203081,Damian Lillard,2019,POR,PG,35.473,4.705,5.166,-0.461,12.889,Shot Creator,Point of Attack
203082,Terrence Ross,2019,ORL,SG,26.544,-0.434,0.109,-0.544,2.702,Off Screen Shooter,Low Activity
203083,Andre Drummond,2019,DET,C,33.507,2.497,0.119,2.377,8.382,Post Scorer,Anchor Big
203084,Harrison Barnes,2019,DAL/SAC,PF,32.892,-1.998,-0.652,-1.346,0.601,Shot Creator,Wing Stopper
203085,Austin Rivers,2019,WAS/HOU,SG,26.68,-2.201,-1.077,-1.123,0.217,Shot Creator,Point of Attack
203086,Meyers Leonard,2019,POR,C,14.387,-0.276,-0.565,0.288,1.194,Stretch Big,Anchor Big
203087,Jeremy Lamb,2019,CHO,SG,28.483,1.214,0.859,0.355,5.258,Secondary Ball Handler,Chaser
203090,Maurice Harkless,2019,POR,SF,23.587,0.412,-0.834,1.246,2.564,Versatile Big,Wing Stopper
203095,Evan Fournier,2019,ORL,SG,31.522,0.107,0.088,0.018,4.115,Off Screen Shooter,Wing Stopper
203098,John Jenkins,2019,WAS/NYK,SG,12.811,-2.616,-0.937,-1.679,-0.053,Off Screen Shooter,Low Activity
203107,Tomas Satoransky,2019,WAS,PG,27.045,-0.055,0.017,-0.071,3.258,Primary Ball Handler,Point of Attack
203109,Jae Crowder,2019,UTA,SF,27.073,0.65,0.685,-0.035,4.262,Movement Shooter,Helper
203110,Draymond Green,2019,GSW,PF,31.284,1.046,-1.417,2.463,4.598,Stretch Big,Helper
203114,Khris Middleton,2019,MIL,SF,31.085,1.728,1.297,0.431,6.392,Shot Creator,Helper
203115,Will Barton,2019,DEN,SF,27.652,-1.424,-0.935,-0.49,0.725,Secondary Ball Handler,Wing Stopper
203118,Mike Scott,2019,LAC/PHI,PF,17.667,-2.548,-1.264,-1.284,-0.162,Stationary Shooter,Helper
203121,Darius Miller,2019,NOP,SF,25.471,-2.46,-0.334,-2.126,-0.105,Off Screen Shooter,Low Activity
203145,Kent Bazemore,2019,ATL,SG,24.529,-1.82,-1.649,-0.171,0.579,Secondary Ball Handler,Wing Stopper
203200,Justin Holiday,2019,CHI/MEM,SG,31.787,-1.674,-2.08,0.406,1.165,Off Screen Shooter,Wing Stopper
203210,Jamychal Green,2019,MEM/LAC,PF,21.086,-0.698,-1.123,0.424,1.485,Versatile Big,Helper
203382,Aron Baynes,2019,BOS,C,16.095,-0.733,-1.569,0.836,0.871,Roll + Cut Big,Anchor Big
203457,Nerlens Noel,2019,OKC,C,13.707,0.753,-1.544,2.297,2.148,Roll + Cut Big,Mobile Big
203458,Alex Len,2019,ATL,C,20.054,-0.362,-0.6,0.239,2.014,Stretch Big,Anchor Big
203459,Allen Crabbe,2019,BRK,SG,26.35,-2.182,-1.705,-0.476,0.135,Off Screen Shooter,Chaser
203468,Cj Mccollum,2019,POR,SG,33.932,0.827,1.625,-0.799,4.949,Primary Ball Handler,Chaser
203469,Cody Zeller,2019,CHO,C,25.367,0.293,-0.608,0.901,2.156,Roll + Cut Big,Anchor Big
203471,Dennis Schröder,2019,OKC,PG,29.289,-0.911,0.448,-1.359,2.186,Primary Ball Handler,Point of Attack
203473,Dewayne Dedmon,2019,ATL,C,25.143,0.45,-1.106,1.555,2.955,Stretch Big,Anchor Big
203476,Gorgui Dieng,2019,MIN,C,13.567,0.003,-1.393,1.396,1.592,Athletic Finisher,Anchor Big
203477,Isaiah Canaan,2019,PHO/MIN/MIL,PG,20.928,-2.7,-1.447,-1.252,-0.134,Primary Ball Handler,Point of Attack
203482,Kelly Olynyk,2019,MIA,PF,22.94,0.439,-0.552,0.991,3.316,Movement Shooter,Helper
203484,Kentavious Caldwell-Pope,2019,LAL,SG,24.817,-1.228,-0.066,-1.162,1.501,Off Screen Shooter,Chaser
203486,Mason Plumlee,2019,DEN,C,21.107,1.159,-0.354,1.513,3.982,Post Scorer,Mobile Big
203487,Michael Carter-Williams,2019,HOU/ORL,PG,13.278,0.9,0.473,0.427,0.793,Primary Ball Handler,Point of Attack
203488,Mike Muscala,2019,PHI/LAL,PF,20.404,-1.071,-1.259,0.187,1.097,Movement Shooter,Helper
203490,Otto Porter Jr.,2019,WAS/CHI,SF,30.067,2.172,0.616,1.556,4.98,Movement Shooter,Helper
203493,Reggie Bullock Jr.,2019,DET/LAL,SG,29.824,-1.081,-0.565,-0.516,1.566,Off Screen Shooter,Wing Stopper
203496,Robert Covington,2019,PHI/MIN,SF,34.36,2.008,-0.453,2.461,3.43,Movement Shooter,Wing Stopper
203497,Rudy Gobert,2019,UTA,C,31.812,4.64,1.17,3.47,11.602,Roll + Cut Big,Anchor Big
203500,Steven Adams,2019,OKC,C,33.368,1.465,0.528,0.937,6.674,Post Scorer,Mobile Big
203501,Tim Hardaway Jr.,2019,NYK/DAL,SG,31.641,-0.27,0.363,-0.633,2.806,Off Screen Shooter,Chaser
203503,Tony Snell,2019,MIL,SF,17.617,-1.169,-0.601,-0.568,1.012,Movement Shooter,Low Activity
203504,Trey Burke,2019,NYK/DAL,PG,19.388,-0.727,0.913,-1.64,1.198,Slasher,Point of Attack
203506,Victor Oladipo,2019,IND,SG,31.853,1.982,1.323,0.658,3.251,Shot Creator,Wing Stopper
203507,Giannis Antetokounmpo,2019,MIL,PF,32.755,7.398,4.328,3.07,14.325,Shot Creator,Helper
203516,James Ennis Iii,2019,HOU/PHI,SF,21.199,-1.398,-0.975,-0.424,0.77,Stationary Shooter,Chaser
203518,Alex Abrines,2019,OKC,SG,18.974,-2.803,-2.119,-0.684,-0.164,Movement Shooter,Low Activity
203521,Matthew Dellavedova,2019,MIL/CLE,PG,16.92,-1.394,-0.446,-0.948,0.511,Primary Ball Handler,Point of Attack
203524,Solomon Hill,2019,NOP,SF,19.966,-2.819,-2.003,-0.816,-0.254,Stationary Shooter,Wing Stopper
203526,Raul Neto,2019,UTA,PG,12.8,-0.951,-0.065,-0.886,0.435,Secondary Ball Handler,Point of Attack
203546,Ian Clark,2019,NOP,SG,16.209,-2.783,-1.039,-1.743,-0.258,Off Screen Shooter,Chaser
203552,Seth Curry,2019,POR,SG,18.908,-1.371,-0.782,-0.589,0.902,Secondary Ball Handler,Point of Attack
203584,Troy Daniels,2019,PHO,SG,14.897,-1.793,-0.476,-1.317,0.281,Off Screen Shooter,Low Activity
203585,Rodney Mcgruder,2019,MIA,SG,23.48,-1.615,-1.141,-0.475,0.752,Movement Shooter,Point of Attack
203613,Jonathon Simmons,2019,ORL/PHI,SG,19.003,-2.702,-2.397,-0.306,-0.228,Secondary Ball Handler,Wing Stopper
203894,Shabazz Napier,2019,BRK,PG,17.55,1.21,1.329,-0.118,2.294,Shot Creator,Point of Attack
203895,Jordan Mcrae,2019,WAS,SG,12.326,-0.975,-0.461,-0.514,0.3,Secondary Ball Handler,Low Activity
203897,Zach Lavine,2019,CHI,SG,34.459,-0.507,0.761,-1.269,2.625,Shot Creator,Chaser
203901,Elfrid Payton,2019,NOP,PG,29.757,0.226,0.181,0.044,2.112,Slasher,Point of Attack
203903,Jordan Clarkson,2019,CLE,SG,27.339,-2.986,0.015,-3.001,-0.875,Shot Creator,Low Activity
203914,Gary Harris,2019,DEN,SG,28.759,-0.942,-0.153,-0.789,1.515,Movement Shooter,Wing Stopper
203915,Spencer Dinwiddie,2019,BRK,PG,28.148,-0.113,1.221,-1.334,2.809,Shot Creator,Wing Stopper
203917,Nik Stauskas,2019,POR/CLE,SG,14.921,-2.544,-1.241,-1.303,-0.115,Off Screen Shooter,Low Activity
203918,Rodney Hood,2019,CLE/POR,SG,26.285,-0.467,0.148,-0.614,2.338,Shot Creator,Chaser
203920,Khem Birch,2019,ORL,C,12.856,0.67,-0.509,1.18,1.274,Roll + Cut Big,Anchor Big
203922,Glenn Robinson Iii,2019,DET,SF,12.98,-1.791,-2.262,0.471,0.227,Stationary Shooter,Helper
203924,Jerami Grant,2019,OKC,PF,32.655,1.113,-0.309,1.423,5.933,Stretch Big,Helper
203925,Joe Harris,2019,BRK,SG,30.177,-0.234,-0.111,-0.124,3.183,Off Screen Shooter,Chaser
203926,Doug Mcdermott,2019,IND,SF,17.397,-2.039,-1.099,-0.941,0.282,Off Screen Shooter,Low Activity
203932,Aaron Gordon,2019,ORL,PF,33.751,0.231,-0.592,0.823,4.457,Versatile Big,Wing Stopper
203933,T.J. Warren,2019,PHO,SF,31.35,-1.123,-0.635,-0.487,1.087,Slasher,Wing Stopper
203935,Marcus Smart,2019,BOS,SG,27.497,0.842,-0.322,1.164,4.606,Primary Ball Handler,Wing Stopper
203937,Kyle Anderson,2019,MEM,SF,29.802,-1.129,-2.022,0.893,1.028,Roll + Cut Big,Wing Stopper
203939,Dwight Powell,2019,DAL,C,21.59,1.607,1.12,0.487,4.31,Roll + Cut Big,Anchor Big
203943,Noah Vonleh,2019,NYK,PF,25.32,-0.067,-1.709,1.642,2.579,Versatile Big,Helper
203944,Julius Randle,2019,NOP,PF,30.572,0.392,1.227,-0.835,4.014,Shot Creator,Helper
203952,Andrew Wiggins,2019,MIN,SF,34.833,-1.767,-0.164,-1.603,0.984,Shot Creator,Wing Stopper
203953,Jabari Parker,2019,CHI/WAS,PF,26.942,-2.029,-1.336,-0.693,0.375,Shot Creator,Helper
203954,Joel Embiid,2019,PHI,C,33.661,4.031,2.283,1.748,8.901,Post Scorer,Anchor Big
203957,Danté Exum,2019,UTA,PG,15.811,-0.839,-0.343,-0.495,0.659,Slasher,Point of Attack
203967,Dario Šarić,2019,PHI/MIN,PF,24.82,-0.707,-0.036,-0.672,2.167,Stretch Big,Helper
203991,Clint Capela,2019,HOU,C,33.564,1.727,1.056,0.671,6.005,Roll + Cut Big,Mobile Big
203992,Bogdan Bogdanović,2019,SAC,SG,27.816,-0.905,0.007,-0.912,1.847,Secondary Ball Handler,Chaser
203994,Jusuf Nurkić,2019,POR,C,27.413,3.318,1.259,2.059,7.279,Post Scorer,Anchor Big
203998,Bruno Caboclo,2019,MEM,PF,23.52,-0.674,-0.799,0.124,0.879,Movement Shooter,Helper
203999,Nikola Jokić,2019,DEN,C,31.299,4.536,3.525,1.01,11.117,Post Scorer,Mobile Big
204020,Tyler Johnson,2019,MIA/PHO,PG,26.825,-1.188,-0.652,-0.535,1.168,Movement Shooter,Point of Attack
204025,Tim Frazier,2019,NOP/MIL,PG,18.977,-1.571,-0.818,-0.753,0.575,Primary Ball Handler,Point of Attack
204038,Langston Galloway,2019,DET,SG,21.813,-1.264,-0.294,-0.97,1.246,Movement Shooter,Wing Stopper
204060,Joe Ingles,2019,UTA,PF,31.312,1.732,0.605,1.127,6.865,Secondary Ball Handler,Wing Stopper
204456,T.J. Mcconnell,2019,PHI,PG,19.345,-0.234,-0.044,-0.19,2.041,Primary Ball Handler,Point of Attack
1626143,Jahlil Okafor,2019,NOP,C,15.845,-0.639,-0.551,-0.087,1.05,Post Scorer,Anchor Big
1626144,Emmanuel Mudiay,2019,NYK,PG,27.239,-2.852,-0.958,-1.895,-0.498,Slasher,Point of Attack
1626145,Tyus Jones,2019,MIN,PG,22.948,0.369,0.28,0.09,2.784,Primary Ball Handler,Point of Attack
1626149,Montrezl Harrell,2019,LAC,C,26.32,1.045,1.252,-0.207,4.804,Post Scorer,Anchor Big
