season,team,tournament_finish,adj_tempo,adj_em,inside,margin
2009,Texas St.,,74.9071,-2.9616,False,-30.734406737302578
2009,Texas Tech,,72.7238,5.083,False,-20.10598087452137
2009,The Citadel,,64.5059,-1.5274,False,
2009,Tulane,,67.1632,-0.3973,False,-24.08701032288466
2009,UAB,,68.6464,12.8844,False,-9.271694999999994
2009,UC Davis,,70.3809,-4.4163,False,-26.832576429914543
2009,UCF,,67.7293,2.9718,False,-19.517772592327567
2009,UC Irvine,,64.7859,-5.1658,False,
2009,UCLA,,66.966,24.6167,True,0.5089236808852178
2009,UC San Diego,,65.8231,-4.1465,False,-30.67723588854371
2009,UC Santa Barbara,,66.4359,-0.3513,False,-25.58289368524852
2009,UMBC,,65.5986,-7.7435,False,-34.75017816112816
2009,UMKC,,68.4575,-12.2944,False,-34.45049499999999
2009,UNC Asheville,,70.6532,-9.3542,False,-32.0927297997837
2009,UNC Greensboro,,66.1993,-17.5538,False,-43.28698808031975
2009,UNC Wilmington,,73.2301,-14.7171,False,-40.505261488420565
2009,UNLV,,67.6618,10.9675,False,-11.665173275621333
2009,USC Upstate,,65.3662,-11.853,False,-39.35236851368332
2009,Utah,,66.4239,16.684,False,-8.573033806722972
2009,Utah St.,,62.6726,14.1355,False,
2009,Utah Valley,,64.9843,0.3119,False,
2009,UTEP,,72.925,9.0679,False,-16.359190966396774
2009,UT Rio Grande Valley,,65.7943,-16.3138,False,-42.905592180082365
2009,UTSA,,71.0208,-2.1578,False,-25.331365931858244
2009,Valparaiso,,65.7336,-5.3629,False,-32.08337679454064
2009,Vermont,,72.2853,9.5158,False,-15.154238154405244
2009,Villanova,Final Four,68.7294,20.0508,False,-2.1052949999999946
2009,Gonzaga,,69.6264,25.4748,True,3.318705000000005
2009,Duke,,68.221,23.8287,True,1.672605000000008
2009,Virginia Tech,,68.0063,10.432,False,-11.724094999999993
2009,VMI,,81.3474,-1.0103,False,
2009,Wagner,,68.2215,-8.3291,False,-30.485194999999994
2009,Wake Forest,,73.8135,18.0523,False,-8.426286078878398
2009,Washington,,75.4603,19.9743,False,
2009,Washington St.,,60.4375,13.6502,False,
2009,Weber St.,,68.5497,4.6574,False,-17.498694999999994
2009,Western Carolina,,69.2217,-5.9855,False,-28.141594999999995
2009,Western Illinois,,60.8542,-14.3846,False,
2009,Western Kentucky,,66.4411,6.3992,False,-18.821369632609592
2009,Western Mich.,,65.8189,-6.7197,False,-33.259339931059756
2009,West Virginia,,65.7718,23.0887,False,-3.5507924078469735
2009,Wichita St.,,63.6536,2.5903,False,
2009,William & Mary,,64.6018,-5.8339,False,
2009,Winthrop,,64.4269,-9.7555,False,
2009,Wisconsin,,61.5917,15.7439,False,
2009,Wofford,,63.7467,-5.3879,False,
2009,Wright St.,,63.6407,6.2918,False,
2009,Wyoming,,70.7928,1.7787,False,-21.125039386393077
2009,Xavier,,67.3141,17.728,False,-5.641800795343482
2009,Yale,,67.2052,-5.1777,False,-28.778369897724083
2009,Youngstown St.,,67.9332,-5.3813,False,-27.537394999999993
2009,Missouri,,71.8572,22.6028,False,-1.5606033118015574
2009,Kansas,,68.7951,22.2577,True,0.10160500000000638
2009,Marquette,,69.5885,18.9437,False,-3.2123949999999937
2009,Clemson,,69.7659,18.3678,False,-3.7882949999999944
2009,Florida,,67.3048,16.2792,False,-7.110316889486175
2009,Georgetown,,65.7388,14.9905,False,-11.718952741901706
2009,Butler,,64.0745,14.9787,False,
2009,Minnesota,,66.5923,13.2391,False,-11.660924102031565
2009,Baylor,,68.1143,12.8505,False,-9.305594999999993
2009,Maryland,,68.6429,11.5241,False,-10.631994999999993
2009,Houston,,70.8183,11.4394,False,-11.49451735529378
2009,Niagara,,70.8315,10.4023,False,-12.547238892136512
2009,Nebraska,,64.0558,10.3515,False,
2009,NC State,,66.0484,9.1475,False,-16.905597607860926
2009,George Mason,,64.1244,7.7307,False,
2009,Alabama,,69.4695,7.0478,False,-15.108294999999995
2009,Boston University,,67.4348,6.3522,False,-16.76171557351299
2009,East Tennessee St.,,72.1343,5.2922,False,-19.199137240522596
2009,Pacific,,61.1448,5.0466,False,
2009,Georgia Tech,,72.7261,4.671,False,-20.520702808971244
2009,Buffalo,,66.7042,4.3081,False,-20.35469496928232
2009,Belmont,,70.5736,3.1965,False,-19.44782719882305
2009,Murray St.,,64.7202,3.0135,False,
2009,Hampton,,65.8307,-9.7369,False,-36.2515238116099
2009,High Point,,65.7423,-13.4235,False,-40.12553270647166
2009,Loyola Marymount,,65.9623,-17.9777,False,-44.2133304794401
2009,Austin Peay,,69.4116,-2.0195,False,-24.175594999999994
2009,Marshall,,66.9383,0.8794,False,-23.287100599518293
2009,Montana,,62.9335,-0.7544,False,
2009,Long Beach St.,,70.0786,-1.1375,False,-23.293594999999993
2009,Harvard,,66.7851,-6.4541,False,-30.94538615034208
2009,Loyola MD,,67.5222,-5.4436,False,-28.372226688774088
2009,Loyola Chicago,,65.5029,-5.4778,False,-32.68736312988691
2009,Albany,,65.9077,-4.6648,False,-31.016183032148827
2009,Hawaii,,66.0218,-2.6626,False,-28.772089877129297
2009,Manhattan,,67.24,-1.3873,False,-24.914193545448207
2009,Maine,,67.8417,-9.8704,False,-32.121683454516884
2009,Louisiana Monroe,,69.1068,-12.481,False,-34.637094999999995
2009,Morgan St.,,66.3834,2.2267,False,-23.116194216699256
2009,Louisiana Tech,,64.6371,0.581,False,
2009,Hofstra,,69.1144,-2.3961,False,-24.552194999999994
2009,Ball St.,,63.413,-5.4226,False,
2009,Arkansas St.,,67.8858,-5.0241,False,-27.181891008098287
2009,Boise St.,,70.5716,1.0863,False,-21.55566029930143
2009,Bethune Cookman,,62.7621,-12.0371,False,
2009,Missouri St.,,64.2197,-2.2869,False,
2009,Morehead St.,,67.2496,0.2272,False,-23.279341448268635
2009,Marist,,69.9065,-8.0229,False,-30.178994999999993
2009,Montana St.,,67.4284,-6.0178,False,-29.145283638299365
2009,Brown,,66.4385,-12.8885,False,-38.114581658929055
2009,Monmouth,,65.9594,-16.4114,False,-42.653178508796415
2009,Mississippi Valley St.,,68.8507,-18.3675,False,-40.52359499999999
2009,Memphis,,67.8866,27.7295,True,5.573405000000008
2009,BYU,,69.5888,20.0385,False,-2.1175949999999943
2009,Kansas St.,,69.3514,14.1821,False,-7.973994999999993
2009,LSU,,67.882,15.6282,False,-6.537647046565191
2009,New Mexico,,67.3321,13.9861,False,-9.34554061313181
2009,Connecticut,Final Four,70.6957,25.6459,True,2.8570735853817837
2009,North Carolina,Champ,74.543,27.3868,True,0.04488732060912426
2009,Texas,,67.8334,13.4188,False,-8.850079538536724
2009,Akron,,66.9479,7.4382,False,-16.707948502338724
2009,La Salle,,69.4078,5.2451,False,-16.910994999999993
2009,Tulsa,,65.5055,11.8165,False,-15.387551103567445
2009,Arizona St.,,61.9017,21.9674,False,
2009,Green Bay,,66.8529,10.1235,False,-14.224049464011436
2009,Canisius,,68.6549,-5.3641,False,-27.520194999999994
2009,Southern Utah,,63.7403,-5.3193,False,
2009,Toledo,,66.9931,-12.1093,False,-36.15962404478498
2009,Towson,,67.992,-9.0494,False,-31.205494999999992
2009,Portland,,66.306,5.108,False,-20.39898300020944
2009,VCU,,68.0251,12.3138,False,-9.842294999999993
2009,California,,68.2402,16.8071,False,-5.348994999999995
2009,Arizona,,66.4682,15.0236,False,-10.139517358279816
2009,Army,,66.3717,-9.0626,False,-34.430298335136825
2009,Arkansas Pine Bluff,,71.0483,-12.9606,False,-36.16671080028058
2009,Alabama A&M,,70.9678,-19.054,False,-42.1648430945352
2009,Alcorn St.,,75.3448,-26.1937,False,
2009,Grambling St.,,65.6801,-25.0407,False,-51.87459733611422
2009,Kennesaw St.,,63.9316,-22.8604,False,
2009,Maryland Eastern Shore,,65.4891,-26.0396,False,-53.27841926958253
2009,NJIT,,66.3934,-30.8265,False,-56.14819411547054
2009,North Carolina Central,,71.3437,-27.1224,False,-50.6781018596245
2009,Sacramento St.,,65.1189,-23.034,False,-51.05764701706926
2009,Southeast Missouri St.,,71.181,-20.873,False,-44.236154583540355
2010,Appalachian St.,,67.3361,3.5977,False,-18.80519200000001
2010,Arkansas,,72.2798,6.1017,False,-24.97330829689573
2010,Bradley,,66.8076,4.6577,False,-17.989356164775444
2010,California,,69.2093,20.9697,False,-1.433192000000009
2010,Campbell,,65.3766,1.0921,False,-23.77336200473495
2010,Cincinnati,,67.3593,10.8219,False,-11.580992000000009
2010,Colorado,,69.1364,7.233,False,-15.169892000000008
2010,Creighton,,67.5029,4.1152,False,-18.287692000000007
2010,Detroit Mercy,,69.4224,2.9547,False,-19.44819200000001
2010,Drexel,,65.9033,1.3435,False,-22.70544603275264
2010,Evansville,,67.5434,-5.4835,False,-27.886392000000008
2010,Fairleigh Dickinson,,69.4619,-15.8078,False,-38.21069200000001
2010,Georgia Tech,,69.9047,16.1088,False,-6.29409200000001
2010,Harvard,,69.8441,6.4998,False,-15.903092000000008
2010,High Point,,69.0403,-11.4565,False,-33.85939200000001
2010,Idaho St.,,65.3225,-12.8002,False,-37.74953045752446
2010,Illinois Chicago,,69.1868,-8.8128,False,-31.215692000000008
2010,Marquette,,64.687,18.862,False,-7.072513484284965
2010,Missouri,,70.9451,19.241,False,-4.6619206670250435
2010,San Diego St.,,65.9847,15.2516,False,-8.67115579140204
2010,Texas,,73.365,18.5394,False,
2010,Utah St.,,62.4619,20.6375,False,-8.746471789312139
2010,Kansas,,68.812,31.3977,True,8.994807999999992
2010,Georgetown,,67.3184,22.7267,True,0.32380799999999255
2010,Fairfield,,67.7266,5.7359,False,-16.666992000000008
2010,Idaho,,67.0428,1.4888,False,-20.914092000000007
2010,Villanova,,72.3988,21.1174,False,-10.59706167814591
2010,Air Force,,59.2143,-8.2468,False,
2010,Alcorn St.,,74.4719,-31.3803,False,
2010,Arkansas Pine Bluff,,68.9181,-5.118,False,-27.52089200000001
2010,Arkansas St.,,68.0369,-1.8876,False,-24.290492000000008
2010,Army,,65.3503,-7.1698,False,-32.07603354463077
2010,Auburn,,71.248,7.5138,False,-18.016771332408943
2010,Austin Peay,,68.8681,-3.1365,False,-25.539392000000007
2010,Ball St.,,65.7873,-4.9057,False,-29.134474877920564
2010,Central Michigan,,65.0391,-1.8479,False,-27.236570929253684
2010,Charleston,,69.976,0.9941,False,-21.40879200000001
2010,Charleston Southern,,65.8281,-12.2788,False,-36.44432473237873
2010,Chattanooga,,70.4465,-8.3089,False,-30.71179200000001
2010,Chicago St.,,69.2387,-22.7529,False,-45.155792000000005
2010,Cleveland St.,,66.0958,0.262,False,-23.488523164693802
2010,Columbia,,65.895,-12.027,False,-36.088813096674144
2010,Connecticut,,68.8418,13.8857,False,-8.517192000000009
2010,Coppin St.,,66.8845,-15.4169,False,-37.94474204241842
2010,Cornell,,66.615,13.1514,False,-9.79423405770081
2010,Dartmouth,,64.4997,-22.692,False,-48.91687505928454
2010,Davidson,,68.6159,-1.9271,False,-24.329992000000008
2010,Delaware,,67.0792,-9.4548,False,-31.857692000000007
2010,Delaware St.,,60.3801,-7.4197,False,
2010,Denver,,60.627,-1.0336,False,
2010,DePaul,,65.0792,-0.7568,False,-26.083305957777537
2010,Drake,,64.2761,-0.1192,False,-26.69071066083238
2010,East Carolina,,68.821,-6.8254,False,-29.22829200000001
2010,Eastern Illinois,,65.8631,-3.3841,False,-27.495366029095315
2010,Eastern Kentucky,,63.4305,0.5207,False,-27.36170093215995
2010,Eastern Mich.,,67.3096,-1.4163,False,-23.819192000000008
2010,Eastern Washington,,70.05,-11.2478,False,-33.65069200000001
2010,East Tennessee St.,,68.8924,2.5795,False,-19.82339200000001
2010,Elon,,69.0853,-10.5167,False,-32.91959200000001
2010,FIU,,70.0541,-13.9074,False,-36.31029200000001
2010,Florida A&M,,68.9138,-20.861,False,-43.26389200000001
2010,Florida Atlantic,,69.9509,-3.148,False,-25.550892000000008
2010,Florida Gulf Coast,,68.7749,-13.0677,False,-35.47059200000001
2010,Fordham,,72.2631,-15.1265,False,-46.11176988120768
2010,Furman,,69.3525,-6.8282,False,-29.231092000000007
2010,Gardner Webb,,72.249,-19.149,False,-50.058502715866275
2010,George Mason,,66.4623,0.0471,False,-23.135257028883068
2010,George Washington,,68.7336,4.1586,False,-18.24429200000001
2010,Georgia,,65.6274,8.4654,False,-16.01125963949257
2010,Georgia Southern,,72.4984,-13.8969,False,
2010,Georgia St.,,64.3099,-3.5144,False,-30.033512255947244
2010,Grambling St.,,68.951,-23.4233,False,-45.826192000000006
2010,Green Bay,,65.5643,0.9236,False,-23.65088033026925
2010,Hampton,,68.2116,-4.0068,False,-26.409692000000007
2010,Hawaii,,66.7452,-6.2359,False,-28.979691681486464
2010,Hofstra,,71.0456,4.0908,False,-20.352163228501013
2010,Holy Cross,,67.0252,-5.9715,False,-28.374392000000007
2010,Houston,,73.1353,8.9628,False,
2010,Houston Christian,,74.5053,-17.9832,False,
2010,Howard,,66.6893,-20.9559,False,-43.78635058187341
2010,Illinois St.,,66.6041,8.8753,False,-14.087231768151923
2010,Indiana,,69.3281,-1.0805,False,-23.48339200000001
2010,Indiana St.,,67.1828,2.2945,False,-20.10839200000001
2010,Iona,,66.2153,6.1253,False,-17.439968449197533
2010,Iowa,,63.5971,-0.1083,False,-27.73242950453085
2010,Iowa St.,,70.0339,9.7583,False,-12.644592000000008
2010,IU Indy,,66.7004,5.6612,False,-17.15204282168924
2010,Jackson St.,,66.0371,-10.0665,False,-33.90802276134344
2010,Jacksonville,,68.5318,1.8736,False,-20.52929200000001
2010,Jacksonville St.,,68.0624,-8.6493,False,-31.05219200000001
2010,James Madison,,68.2648,-4.68,False,-27.082892000000008
2010,Kennesaw St.,,66.4809,-10.7022,False,-33.85572240370958
2010,Lafayette,,68.5112,-6.3737,False,-28.776592000000008
2010,Lamar,,68.7667,-11.1483,False,-33.55119200000001
2010,La Salle,,69.3841,-0.6541,False,-23.056992000000008
2010,Lehigh,,70.5704,0.1011,False,-22.30179200000001
2010,Liberty,,66.9799,-11.4774,False,-33.88029200000001
2010,Lipscomb,,71.4357,-0.2353,False,-26.77448813627998
2010,Little Rock,,67.8474,-11.3029,False,-33.70579200000001
2010,LIU,,69.0356,-9.8049,False,-32.20779200000001
2010,Long Beach St.,,71.123,0.7065,False,-24.152376604204978
2010,Longwood,,73.8348,-14.3793,False,
2010,Louisiana,,67.0816,-2.1333,False,-24.536192000000007
2010,Louisiana Monroe,,68.0041,-10.01,False,-32.41289200000001
2010,Louisiana Tech,,69.0811,6.0779,False,-16.32499200000001
2010,Loyola Chicago,,65.3354,-6.2746,False,-31.20393224974285
2010,Loyola Marymount,,70.4578,-0.5024,False,-22.90529200000001
2010,Loyola MD,,66.8385,-3.3801,False,-25.9792534810195
2010,LSU,,63.8472,-1.2553,False,-28.491712313354135
2010,Maine,,66.3551,-3.6599,False,-27.008443685796884
2010,Manhattan,,67.8167,-2.5083,False,-24.911192000000007
2010,Marist,,64.3578,-19.2778,False,-45.72265534488221
2010,Marshall,,71.2174,10.9866,False,-14.379540462944576
2010,Maryland Eastern Shore,,66.6419,-16.9614,False,-39.86533236860582
2010,Massachusetts,,70.2719,-1.7408,False,-24.14369200000001
2010,McNeese,,67.0241,-11.0134,False,-33.41629200000001
2010,Mercer,,70.1217,-3.1281,False,-25.53099200000001
2010,Miami (FL),,66.4003,14.022,False,-9.256472446127988
2010,Miami (OH),,62.2632,2.1112,False,-27.580806199095477
2010,Michigan,,63.7336,10.9024,False,-16.51012056172548
2010,Michigan St.,Final Four,68.166,18.4723,False,-3.930592000000008
2010,Middle Tennessee,,66.5694,1.621,False,-21.39532539683578
2010,Milwaukee,,68.2499,2.3763,False,-20.026592000000008
2010,Mississippi,,70.2256,14.8023,False,-7.600592000000008
2010,Mississippi St.,,68.8034,15.2193,False,-7.183592000000008
2010,Mississippi Valley St.,,69.2986,-19.2285,False,-41.631392000000005
2010,Missouri St.,,66.8091,9.1416,False,-13.503130791777576
2010,Monmouth,,67.5148,-11.8971,False,-34.29999200000001
2010,Montana,,63.8511,7.4492,False,-19.78116634355969
2010,Montana St.,,64.8868,-2.989,False,-28.613773800969867
2010,Morehead St.,,65.9188,7.392,False,-16.632917178441403
2010,Morgan St.,,71.6289,3.3115,False,-24.26585950819206
2010,Mount St. Mary's,,68.1755,1.4964,False,-20.906492000000007
2010,Navy,,72.8873,-11.4293,False,
2010,NC State,,65.7353,11.1345,False,-13.174887808513095
2010,Nebraska,,65.1999,7.079,False,-18.06039094388298
2010,Nevada,,70.3801,8.7099,False,-13.69299200000001
2010,New Hampshire,,66.5333,-7.9021,False,-30.974389373650975
2010,New Mexico St.,,71.6593,4.4546,False,-23.28611566609127
2010,New Orleans,,65.8765,-14.6831,False,-38.7735926969811
2010,Niagara,,70.7922,4.1198,False,-18.961503675485936
2010,Nicholls St.,,64.6652,-10.1817,False,-36.15000890518721
2010,NJIT,,67.9144,-20.7846,False,-43.187492000000006
2010,North Carolina A&T,,70.0475,-11.2499,False,-33.652792000000005
2010,North Carolina Central,,68.4398,-23.001,False,-45.40389200000001
2010,North Dakota,,66.5006,-24.5324,False,-47.65538250500434
2010,North Dakota St.,,70.6644,-7.5036,False,-29.906492000000007
2010,Northern Arizona,,69.7933,-7.2423,False,-29.64519200000001
2010,Northern Colorado,,68.4617,3.9275,False,-18.475392000000006
2010,Northern Illinois,,71.6538,-7.3901,False,-35.1012610980503
2010,North Florida,,65.075,-10.4785,False,-35.81151700217154
2010,Northwestern St.,,75.6539,-12.3561,False,
2010,Notre Dame,,65.4626,16.9885,False,-7.743640619524246
2010,Oakland,,70.3098,2.0054,False,-20.397492000000007
2010,Ohio,,71.0369,7.1354,False,-17.26081327541807
2010,Oklahoma,,67.5105,6.3146,False,-16.08829200000001
2010,Oklahoma St.,,68.3663,15.3448,False,-7.058092000000009
2010,Old Dominion,,64.412,16.2392,False,-10.121631867226153
2010,Oral Roberts,,68.0163,1.5225,False,-20.880392000000008
2010,Oregon,,68.4189,3.1469,False,-19.25599200000001
2010,Oregon St.,,62.4444,2.297,False,-27.114101140953846
2010,Pacific,,62.1038,5.7688,False,-24.17031583633485
2010,Penn,,66.4345,-15.2,False,-38.42545394177675
2010,Penn St.,,64.2299,7.2658,False,-19.377332149166502
2010,Pepperdine,,68.157,-11.4759,False,-33.878792000000004
2010,Pittsburgh,,64.1161,18.3101,False,-8.509450447270897
2010,Portland,,64.9513,9.6287,False,-15.896082762061825
2010,Portland St.,,68.7323,-2.6669,False,-25.069792000000007
2010,Prairie View A&M,,67.7459,-12.8841,False,-35.28699200000001
2010,Presbyterian,,66.0515,-19.9349,False,-43.754099180563955
2010,Princeton,,60.3429,4.5829,False,
2010,Providence,,74.3936,9.0717,False,
2010,Purdue Fort Wayne,,68.3261,-4.9408,False,-27.343692000000008
2010,Quinnipiac,,68.6571,0.1599,False,-22.242992000000008
2010,Radford,,70.1283,-3.3601,False,-25.762992000000008
2010,Rhode Island,,68.6441,10.9964,False,-11.406492000000009
2010,Rice,,67.6791,-7.424,False,-29.826892000000008
2010,Richmond,,65.9584,13.9346,False,-10.02892733129788
2010,Rider,,69.8305,-1.51,False,-23.91289200000001
2010,Robert Morris,,67.4871,-0.8748,False,-23.27769200000001
2010,Rutgers,,68.6601,0.9516,False,-21.45129200000001
2010,Sacramento St.,,68.3831,-13.4256,False,-35.82849200000001
2010,Sacred Heart,,70.7343,-10.9569,False,-33.727074677381914
2010,Saint Francis,,66.0535,-15.51,False,-39.32609868323348
2010,Saint Joseph's,,71.1529,-2.2074,False,-27.226945983191353
2010,Saint Louis,,65.1193,6.776,False,-18.48834098630139
2010,Saint Peter's,,66.9524,0.5695,False,-21.85308015804858
2010,Samford,,58.6945,-8.8922,False,
2010,Sam Houston St.,,70.4615,9.2013,False,-13.201592000000009
2010,San Diego,,64.8856,-3.2628,False,-28.88943409936815
2010,San Francisco,,68.6983,-3.6854,False,-26.08829200000001
2010,San Jose St.,,67.2869,-1.6187,False,-24.02159200000001
2010,Santa Clara,,67.93,-8.4471,False,-30.849992000000007
2010,Seattle,,79.7602,-1.1763,False,
2010,Seton Hall,,71.9536,12.4561,False,-16.866053734174653
2010,SIU Edwardsville,,68.4883,-22.5795,False,-44.982392000000004
2010,SMU,,62.8481,3.0211,False,-25.764165754796156
2010,South Alabama,,67.8097,-7.7882,False,-30.19109200000001
2010,South Carolina,,70.3275,7.3967,False,-15.00619200000001
2010,South Carolina St.,,69.4288,-7.2566,False,-29.659492000000007
2010,South Dakota,,73.9571,-6.7795,False,
2010,South Dakota St.,,69.3269,-5.3321,False,-27.73499200000001
2010,Southeastern Louisiana,,68.1154,-1.2796,False,-23.682492000000007
2010,Southeast Missouri St.,,68.1677,-14.5262,False,-36.92909200000001
2010,Southern,,69.8683,-24.559,False,-46.961892000000006
2010,Southern Illinois,,68.2815,4.5005,False,-17.90239200000001
2010,Southern Miss,,62.451,7.3398,False,-22.06106949976326
2010,Southern Utah,,68.7042,-18.6727,False,-41.07559200000001
2010,South Florida,,66.1266,9.5365,False,-14.16627550580439
2010,Stanford,,67.9905,5.3784,False,-17.02449200000001
2010,St. Bonaventure,,67.2739,1.5724,False,-20.830492000000007
2010,Stephen F. Austin,,61.4933,3.3062,False,-27.579342646464326
2010,Stetson,,67.4847,-18.6146,False,-41.017492000000004
2010,St. John's,,67.2155,10.8172,False,-11.585692000000009
2010,Stony Brook,,67.5038,-0.2264,False,-22.62929200000001
2010,TCU,,65.9323,-0.7953,False,-24.799288821460664
2010,Temple,,62.4619,17.8949,False,-11.489071789312138
2010,Tennessee,,69.947,16.8657,False,-5.537192000000008
2010,Tennessee Martin,,70.7429,-19.2184,False,-42.03478727468235
2010,Tennessee St.,,69.996,-9.2213,False,-31.624192000000008
2010,Tennessee Tech,,70.3251,-8.5337,False,-30.936592000000008
2010,Texas A&M Corpus Chris,,67.3188,0.3131,False,-22.08979200000001
2010,Texas Southern,,69.2244,-7.8543,False,-30.25719200000001
2010,Texas St.,,77.7105,-5.3911,False,
2010,Texas Tech,,73.3861,8.929,False,
2010,The Citadel,,61.1721,-2.6375,False,-34.02098251773965
2010,Toledo,,62.3442,-18.9988,False,-48.56523605721097
2010,Towson,,69.2559,-9.3185,False,-31.72139200000001
2010,Troy,,67.2677,-0.533,False,-22.93589200000001
2010,Tulane,,67.4135,-3.9652,False,-26.368092000000008
2010,Tulsa,,67.0782,10.5986,False,-11.804292000000009
2010,UC Davis,,67.7468,-6.6488,False,-29.05169200000001
2010,UCF,,66.7759,0.6726,False,-22.02359904746358
2010,UC Irvine,,64.8847,-8.3936,False,-34.02162932316687
2010,UCLA,,66.1829,5.0106,False,-18.604896505951324
2010,UC Riverside,,63.6582,-6.3164,False,-33.845809311084636
2010,UC San Diego,,69.6606,-5.109,False,-27.51189200000001
2010,UC Santa Barbara,,68.0881,1.2789,False,-21.12399200000001
2010,UMBC,,67.9044,-19.1305,False,-41.533392000000006
2010,UMKC,,66.3426,-13.7405,False,-37.108421794112374
2010,UNC Asheville,,73.2484,-11.7214,False,
2010,UNC Greensboro,,67.9233,-9.4735,False,-31.87639200000001
2010,UNC Wilmington,,69.3114,-5.7104,False,-28.11329200000001
2010,UNLV,,68.185,16.1138,False,-6.289092000000007
2010,USC,,64.6757,9.1138,False,-16.838231294202167
2010,USC Upstate,,66.7234,-11.3353,False,-34.11288710238871
2010,Utah,,67.2387,3.6827,False,-18.720192000000008
2010,Utah Valley,,63.5847,-16.9216,False,-44.56495258797983
2010,UT Arlington,,72.5614,-5.9263,False,
2010,UTEP,,70.6407,16.7141,False,-5.68879200000001
2010,UT Rio Grande Valley,,69.0706,-18.5119,False,-40.914792000000006
2010,UTSA,,64.8467,-1.7739,False,-27.460838772446014
2010,Valparaiso,,68.6082,-2.3859,False,-24.788792000000008
2010,VCU,,69.1632,14.16,False,-8.242892000000008
2010,Vermont,,69.2322,3.7312,False,-18.671692000000007
2010,Virginia,,63.5813,8.4672,False,-19.18142343344165
2010,Virginia Tech,,70.7636,14.9549,False,-7.972719921672882
2010,VMI,,83.6002,-17.976,False,
2010,Wagner,,68.416,-19.6341,False,-42.03699200000001
2010,Wake Forest,,71.7135,12.7487,False,-15.283262500240479
2010,Washington,,73.4646,18.0567,False,
2010,Washington St.,,68.698,4.6827,False,-17.720192000000008
2010,Weber St.,,69.3155,6.3558,False,-16.047092000000006
2010,Western Carolina,,69.4972,-0.3294,False,-22.732292000000008
2010,Western Illinois,,62.8264,-10.6615,False,-39.48040615083188
2010,Western Kentucky,,66.96,5.2162,False,-17.194598268192756
2010,Western Mich.,,67.0744,2.229,False,-20.17389200000001
2010,West Georgia,,69.4239,-6.4984,False,-28.90129200000001
2010,West Virginia,Final Four,65.4894,23.5955,False,-1.095093955295777
2010,Wichita St.,,66.1935,11.5428,False,-12.056263870099777
2010,William & Mary,,62.7555,5.1042,False,-23.824618781197458
2010,Winthrop,,66.5728,-3.3948,False,-26.40585455137396
2010,Wofford,,65.29,7.9732,False,-17.02651353914478
2010,Wright St.,,63.6796,10.426,False,-17.07023398964848
2010,Wyoming,,71.8896,-7.3429,False,-36.32114603333426
2010,Xavier,,72.0707,19.0294,False,-10.921997355556176
2010,Yale,,68.6678,-8.9473,False,-31.350192000000007
2010,Baylor,,66.7148,23.9071,True,1.11618075909022
2010,Wisconsin,,61.5904,23.885,False,-6.850013501069441
2010,BYU,,71.6829,23.5589,False,-4.308631630776187
2010,Ohio St.,,66.9651,23.4229,True,1.02000799999999
2010,Kansas St.,,71.4038,23.3243,False,-3.043471641642366
2010,Maryland,,70.9396,21.7148,False,-2.1585660989840783
2010,Purdue,,67.3182,20.4757,False,-1.9271920000000087
2010,Minnesota,,67.6592,19.8977,False,-2.505192000000008
2010,Texas A&M,,66.2935,18.3375,False,-5.106539003575712
2010,Clemson,,69.4116,18.2808,False,-4.122092000000009
2010,Vanderbilt,,70.1894,17.6655,False,-4.737392000000007
2010,Louisville,,68.5601,17.3425,False,-5.060392000000007
2010,Saint Mary's,,68.1817,17.2495,False,-5.153392000000007
2010,Florida St.,,67.4804,16.8705,False,-5.532392000000009
2010,Northern Iowa,,61.2539,16.5403,False,-14.716372176922956
2010,Memphis,,66.7838,16.0626,False,-6.621352083008166
2010,New Mexico,,69.0341,15.9361,False,-6.466792000000009
2010,Dayton,,67.3067,14.7237,False,-7.679192000000009
2010,Gonzaga,,69.7852,14.7194,False,-7.683492000000008
2010,Murray St.,,67.2089,14.5519,False,-7.850992000000009
2010,Siena,,70.6135,13.2613,False,-9.141592000000008
2010,Illinois,,69.4989,12.9982,False,-9.404692000000008
2010,UAB,,66.8654,11.3832,False,-11.174251791924528
2010,Northeastern,,63.475,9.8311,False,-17.982314866556738
2010,Kent St.,,68.9655,9.0151,False,-13.387792000000008
2010,Boston University,,68.0979,6.7699,False,-15.632992000000009
2010,Charlotte,,69.1265,5.4651,False,-16.93779200000001
2010,Coastal Carolina,,64.6849,4.0616,False,-21.876169006481966
2010,Belmont,,70.72,3.6424,False,-19.05093280047535
2010,Colorado St.,,67.6195,1.6441,False,-20.758792000000007
2010,Boise St.,,71.9675,1.5447,False,-27.85214618795097
2010,Duquesne,,73.558,1.2914,False,
2010,North Texas,,70.1799,0.9168,False,-21.48609200000001
2010,Fresno St.,,67.1085,0.387,False,-22.015892000000008
2010,Buffalo,,69.6963,0.2202,False,-22.18269200000001
2010,Cal Baptist,,66.2834,-1.5049,False,-24.964596515094634
2010,Canisius,,67.9495,-2.9213,False,-25.324192000000007
2010,Bowling Green,,64.9141,-4.0704,False,-29.652852012408776
2010,Cal St. Northridge,,73.7352,-5.8908,False,
2010,Bucknell,,66.8701,-5.9811,False,-28.531265623197896
2010,Youngstown St.,,68.8578,-7.3299,False,-29.73279200000001
2010,Norfolk St.,,73.8518,-9.2951,False,
