player_name,draft_year,draft_pick,draft_round,draft_age,position,college,bbref_url,cbb_url,position_group,vorp_yr2_5_avg,ws48_yr2_5_avg,bpm_yr2_5_avg,years_available,bpm_college,stl_pct,orb_pct,blk_pct,ast_pct,ts_pct,ft_pct,three_par,usg_pct,dws,school_name,college_season_year,program_srs
Kyle Singler,2011,33,2,23.1,Small Forward,Duke,/players/s/singlky01.html,https://www.sports-reference.com/cbb/players/kyle-singler-1.html,F,-0.15,0.062,-2.425,4,6.4,1.5,8.0,0.8,8.8,0.536,0.773,0.379,24.7,2.5,Duke,2011.0,24.51
Shelvin Mack,2011,34,2,21.2,Point Guard,Butler,/players/m/macksh01.html,https://www.sports-reference.com/cbb/players/shelvin-mack-1.html,G,0.1,0.0665,-1.7750000000000001,4,6.6,1.5,2.6,0.3,24.9,0.537,0.755,0.499,28.6,1.6,Butler,2011.0,11.53
Tyler Honeycutt,2011,35,2,20.9,Small Forward,UCLA,/players/h/honeyty01.html,https://www.sports-reference.com/cbb/players/tyler-honeycutt-1.html,F,-0.1,-0.22,-13.2,1,7.1,1.5,5.3,5.5,16.8,0.519,0.684,0.428,22.3,2.1,UCLA,2011.0,11.7
Jordan Williams,2011,36,2,20.7,Center,Maryland,/players/w/willijo03.html,https://www.sports-reference.com/cbb/players/jordan-williams-1.html,BIG,0.0,0.0,0.0,0,6.3,1.2,12.6,4.1,3.9,0.552,0.559,0.0,24.5,2.6,Maryland,2011.0,15.0
Trey Thompkins,2011,37,2,21.1,Center,Georgia,/players/t/thomptr02.html,https://www.sports-reference.com/cbb/players/trey-thompkins-1.html,BIG,0.0,0.0,0.0,0,6.8,2.2,7.3,5.7,11.1,0.536,0.729,0.184,29.9,2.0,Georgia,2011.0,10.43
Chandler Parsons,2011,38,2,22.7,Small Forward,Florida,/players/p/parsoch01.html,https://www.sports-reference.com/cbb/players/chandler-parsons-1.html,F,2.3,0.12175,1.825,4,8.3,1.7,7.3,1.3,21.6,0.551,0.611,0.362,19.2,2.2,Florida,2011.0,16.27
Jon Leuer,2011,40,2,22.1,Power Forward,Wisconsin,/players/l/leuerjo01.html,https://www.sports-reference.com/cbb/players/jon-leuer-1.html,BIG,0.22499999999999998,0.09675,-1.45,4,9.8,1.0,6.3,3.1,12.8,0.568,0.723,0.302,31.1,1.7,Wisconsin,2011.0,18.77
Darius Morris,2011,41,2,20.5,Point Guard,Michigan,/players/m/morrida01.html,https://www.sports-reference.com/cbb/players/darius-morris-1.html,G,-0.3,-0.015333333333333336,-5.033333333333334,3,6.3,1.9,3.2,0.1,44.2,0.545,0.695,0.156,27.3,1.5,Michigan,2011.0,14.21
Malcolm Lee,2011,43,2,21.1,Shooting Guard,UCLA,/players/l/leema01.html,https://www.sports-reference.com/cbb/players/malcolm-lee-1.html,G,0.0,-0.234,-14.450000000000001,2,3.3,1.2,2.6,0.6,12.9,0.553,0.717,0.409,20.8,1.1,UCLA,2011.0,11.7
Charles Jenkins,2011,44,2,22.3,Point Guard,Hofstra,/players/j/jenkich01.html,https://www.sports-reference.com/cbb/players/charles-jenkins-1.html,G,-0.3,-0.005,-4.9,1,9.6,2.9,1.8,1.9,31.5,0.635,0.811,0.326,28.7,0.9,Hofstra,2011.0,-0.03
Josh Harrellson,2011,45,2,22.4,Center,Kentucky,/players/h/harrejo01.html,https://www.sports-reference.com/cbb/players/josh-harrellson-1.html,BIG,0.05,0.055,-3.3000000000000003,2,8.7,2.0,15.2,5.2,5.1,0.616,0.649,0.048,12.5,2.3,Kentucky,2011.0,20.3
Andrew Goudelock,2011,46,2,22.5,Shooting Guard,College of Charleston,/players/g/goudean01.html,https://www.sports-reference.com/cbb/players/andrew-goudelock-1.html,G,0.0,-0.14850000000000002,-9.75,2,6.0,1.5,2.3,0.5,26.4,0.575,0.838,0.461,34.5,1.2,Charleston,2011.0,-4.86
Travis Leslie,2011,47,2,21.2,Shooting Guard,Georgia,/players/l/leslitr01.html,https://www.sports-reference.com/cbb/players/travis-leslie-1.html,G,0.0,0.0,0.0,0,8.9,2.3,12.2,2.0,20.6,0.561,0.743,0.119,24.4,1.7,Georgia,2011.0,10.43
Keith Benson,2011,48,2,22.9,Center,Oakland,/players/b/bensoke02.html,https://www.sports-reference.com/cbb/players/keith-benson-1.html,BIG,0.0,0.0,0.0,0,5.4,1.4,9.5,9.8,6.2,0.584,0.679,0.055,24.9,1.7,Oakland,2011.0,8.28
Josh Selby,2011,49,2,20.2,Point Guard,Kansas,/players/s/selbyjo01.html,https://www.sports-reference.com/cbb/players/josh-selby-1.html,G,-0.2,-0.143,-12.4,1,2.4,2.3,2.4,0.2,17.8,0.489,0.757,0.487,24.4,0.9,Kansas,2011.0,24.1
Lavoy Allen,2011,50,2,22.4,Power Forward,Temple,/players/a/allenla01.html,https://www.sports-reference.com/cbb/players/lavoy-allen-1.html,BIG,-0.05,0.09375,-2.1,4,5.6,1.3,9.3,5.4,13.6,0.519,0.671,0.053,19.8,2.4,Temple,2011.0,12.35
Jon Diebler,2011,51,2,,,Ohio State,/players/d/diebljo01.html,https://www.sports-reference.com/cbb/players/jon-diebler-1.html,F,0.0,0.0,0.0,0,11.6,1.7,1.3,0.4,11.6,0.723,0.821,0.794,14.4,2.1,Ohio St.,2011.0,0.59
Vernon Macklin,2011,52,2,24.8,Center,Florida,/players/m/macklve01.html,https://www.sports-reference.com/cbb/players/vernon-macklin-1.html,BIG,0.0,0.0,0.0,0,,,,2.9,10.3,0.589,0.31,0.007,16.3,1.5,,,
DeAndre Liggins,2011,53,2,23.2,Shooting Guard,Kentucky,/players/l/liggide01.html,https://www.sports-reference.com/cbb/players/deandre-liggins-1.html,G,0.05,1.1075000000000002,20.4,2,5.9,2.3,2.2,2.3,14.2,0.523,0.643,0.348,15.8,2.1,Kentucky,2011.0,20.3
E'Twaun Moore,2011,55,2,22.3,Shooting Guard,Purdue,/players/m/mooreet01.html,https://www.sports-reference.com/cbb/players/etwaun-moore-1.html,G,0.05,0.052750000000000005,-1.825,4,10.2,2.2,5.1,1.6,20.9,0.545,0.729,0.354,28.0,2.2,Purdue,2011.0,19.36
Isaiah Thomas,2011,60,2,22.4,Point Guard,Washington,/players/t/thomais02.html,https://www.sports-reference.com/cbb/players/isaiah-thomas-1.html,G,2.75,0.15225,2.8,4,8.1,2.3,2.5,0.2,32.7,0.563,0.713,0.408,26.2,1.5,Washington,2011.0,20.12
