player_name,draft_year,draft_pick,draft_round,draft_age,position,college,bbref_url,cbb_url,position_group,vorp_yr2_5_avg,ws48_yr2_5_avg,bpm_yr2_5_avg,years_available,bpm_college,stl_pct,orb_pct,blk_pct,ast_pct,ts_pct,ft_pct,three_par,usg_pct,dws,school_name,college_season_year,program_srs
Paolo Banchero,2022,1,1,19.6,Power Forward,Duke,/players/b/banchpa01.html,https://www.sports-reference.com/cbb/players/paolo-banchero-1.html,BIG,2.1999999999999997,0.09699999999999999,2.066666666666667,3,7.7,1.9,6.4,2.7,17.5,0.557,0.729,0.253,27.5,2.2,Duke,2022.0,19.55
Chet Holmgren,2022,2,1,20.2,Center,Gonzaga,/players/h/holmgch01.html,https://www.sports-reference.com/cbb/players/chet-holmgren-1.html,BIG,2.466666666666667,0.18999999999999997,3.3333333333333335,3,15.0,1.6,8.0,12.6,11.4,0.691,0.717,0.375,21.6,3.1,Gonzaga,2022.0,25.46
Jabari Smith Jr.,2022,3,1,19.1,Power Forward,Auburn,/players/s/smithja05.html,https://www.sports-reference.com/cbb/players/jabari-smith-2.html,BIG,0.8333333333333334,0.11533333333333333,-0.6,3,11.1,2.1,3.5,3.8,14.0,0.57,0.799,0.44,27.6,2.3,Auburn,2022.0,19.2
Keegan Murray,2022,4,1,21.8,Power Forward,Iowa,/players/m/murrake02.html,https://www.sports-reference.com/cbb/players/keegan-murray-1.html,BIG,0.26666666666666666,0.063,-1.866666666666667,3,15.7,2.3,9.8,6.4,10.1,0.638,0.749,0.3,29.7,2.0,Iowa,2022.0,18.9
Jaden Ivey,2022,5,1,20.4,Shooting Guard,Purdue,/players/i/iveyja01.html,https://www.sports-reference.com/cbb/players/jaden-ivey-1.html,G,0.06666666666666667,0.056,-1.0333333333333334,3,7.2,1.7,2.7,2.0,19.2,0.579,0.739,0.406,28.7,1.4,Purdue,2022.0,19.15
Bennedict Mathurin,2022,6,1,20.0,Small Forward,Arizona,/players/m/mathube01.html,https://www.sports-reference.com/cbb/players/bennedict-mathurin-1.html,F,-0.43333333333333335,0.05833333333333333,-2.9333333333333336,3,8.0,1.6,5.1,0.8,13.8,0.576,0.789,0.465,25.1,2.2,Arizona,2022.0,22.75
Shaedon Sharpe,2022,7,1,19.1,Shooting Guard,Kentucky,/players/s/sharpsh01.html,,G,0.13333333333333333,0.042333333333333334,-1.8333333333333333,3,,,,,,,,,,,,,20.9
Jeremy Sochan,2022,9,1,19.1,Power Forward,Baylor,/players/s/sochaje01.html,https://www.sports-reference.com/cbb/players/jeremy-sochan-1.html,BIG,-0.13333333333333333,0.082,-1.9333333333333333,3,8.0,2.9,8.9,3.2,12.3,0.546,0.589,0.384,19.6,1.9,Baylor,2022.0,21.73
Johnny Davis,2022,10,1,20.3,Shooting Guard,Wisconsin,/players/d/davisjo06.html,https://www.sports-reference.com/cbb/players/jonathan-davis-3.html,G,-0.35,0.0005000000000000004,-4.699999999999999,2,8.9,2.0,4.3,2.3,14.8,0.523,0.779,0.246,32.5,2.0,Wisconsin,2022.0,13.13
Jalen Williams,2022,12,1,21.2,Shooting Guard,Santa Clara,/players/w/willija06.html,https://www.sports-reference.com/cbb/players/jalen-williams-13.html,G,2.2666666666666666,0.16033333333333333,2.8000000000000003,3,6.0,1.9,2.0,1.5,22.6,0.601,0.785,0.248,25.0,1.5,Santa Clara,2022.0,8.98
Jalen Duren,2022,13,1,18.6,Center,Memphis,/players/d/durenja01.html,https://www.sports-reference.com/cbb/players/jalen-duren-1.html,BIG,2.3666666666666667,0.20466666666666666,2.6666666666666665,3,7.1,1.8,14.0,9.9,10.5,0.608,0.625,0.004,22.8,1.7,Memphis,2022.0,14.67
Ochai Agbaji,2022,14,1,22.2,Shooting Guard,Kansas,/players/a/agbajoc01.html,https://www.sports-reference.com/cbb/players/ochai-agbaji-1.html,G,-0.3333333333333333,0.04499999999999999,-3.033333333333333,3,9.0,1.5,2.8,1.7,8.7,0.595,0.714,0.466,25.3,2.2,Kansas,2022.0,22.28
Mark Williams,2022,15,1,20.5,Center,Duke,/players/w/willima07.html,https://www.sports-reference.com/cbb/players/mark-williams-7.html,BIG,1.0999999999999999,0.20266666666666666,2.1,3,12.5,1.2,13.2,11.4,7.1,0.726,0.661,0.004,18.6,2.0,Duke,2022.0,19.55
AJ Griffin,2022,16,1,18.8,Small Forward,Duke,/players/g/griffaj01.html,https://www.sports-reference.com/cbb/players/aj-griffin-1.html,F,-0.3,-0.12,-9.6,1,8.1,1.3,3.9,2.3,7.0,0.63,0.792,0.537,18.8,1.2,Duke,2022.0,19.55
Tari Eason,2022,17,1,21.1,Power Forward,LSU,/players/e/easonta01.html,https://www.sports-reference.com/cbb/players/tari-eason-1.html,BIG,0.8666666666666667,0.12833333333333333,1.2,3,14.7,4.5,10.5,6.2,10.1,0.615,0.803,0.214,31.8,2.5,,,
Dalen Terry,2022,18,1,20.0,Shooting Guard,Arizona,/players/t/terryda01.html,https://www.sports-reference.com/cbb/players/dalen-terry-1.html,G,-0.16666666666666666,0.05833333333333333,-2.6,3,8.0,2.5,5.0,1.1,22.1,0.584,0.68,0.336,14.1,2.1,Arizona,2022.0,22.75
Jake LaRavia,2022,19,1,20.6,Power Forward,Wake Forest,/players/l/laravja01.html,https://www.sports-reference.com/cbb/players/jake-laravia-1.html,BIG,0.3666666666666667,0.085,-1.1666666666666667,3,8.5,2.7,7.5,3.0,20.0,0.649,0.777,0.246,20.4,2.1,,,
Malaki Branham,2022,20,1,19.1,Shooting Guard,Ohio State,/players/b/branhma01.html,https://www.sports-reference.com/cbb/players/malaki-branham-1.html,G,-0.5333333333333333,0.021,-3.6666666666666665,3,5.7,1.5,3.5,1.0,14.5,0.596,0.833,0.277,24.1,0.8,Ohio St.,2022.0,1.5
Christian Braun,2022,21,1,21.2,Shooting Guard,Kansas,/players/b/braunch01.html,https://www.sports-reference.com/cbb/players/christian-braun-1.html,G,0.6333333333333334,0.11566666666666665,-0.9333333333333332,3,9.0,1.6,4.9,2.5,14.5,0.585,0.749,0.316,20.4,2.5,Kansas,2022.0,22.28
Walker Kessler,2022,22,1,20.9,Center,Auburn,/players/k/kesslwa01.html,https://www.sports-reference.com/cbb/players/walker-kessler-1.html,BIG,1.0,0.14266666666666666,2.0,3,10.9,3.3,18.4,10.7,7.3,0.58,0.537,0.044,22.5,0.7,,,
David Roddy,2022,23,1,21.2,Power Forward,Colorado State,/players/r/roddyda01.html,https://www.sports-reference.com/cbb/players/david-roddy-1.html,BIG,-0.26666666666666666,0.08366666666666667,-2.1666666666666665,3,11.1,2.1,7.4,4.1,19.8,0.645,0.739,0.27,28.8,1.8,Colorado St.,2022.0,9.82
Blake Wesley,2022,25,1,19.3,Shooting Guard,Notre Dame,/players/w/weslebl01.html,https://www.sports-reference.com/cbb/players/blake-wesley-1.html,G,-0.3,0.033,-3.9333333333333336,3,1.3,2.6,3.0,0.2,17.4,0.495,0.657,0.404,31.3,1.4,Notre Dame,2022.0,11.87
Wendell Moore Jr.,2022,26,1,20.8,Shooting Guard,Duke,/players/m/moorewe01.html,https://www.sports-reference.com/cbb/players/wendell-moorejr-1.html,G,-0.03333333333333333,0.077,-2.2666666666666666,3,7.9,2.4,4.4,0.6,21.7,0.605,0.814,0.335,19.5,1.9,Duke,2022.0,19.55
Patrick Baldwin Jr.,2022,28,1,19.6,Small Forward,UW-Milwaukee,/players/b/baldwpa01.html,https://www.sports-reference.com/cbb/players/patrick-baldwinjr-1.html,F,-0.09999999999999999,0.05566666666666667,-2.5,3,-1.8,1.7,3.7,3.2,12.0,0.45,0.743,0.489,28.3,0.4,Milwaukee,2022.0,-13.19
TyTy Washington Jr.,2022,29,1,20.6,Point Guard,Kentucky,/players/w/washity02.html,https://www.sports-reference.com/cbb/players/tyty-washingtonjr-1.html,G,-0.06666666666666667,-0.005333333333333333,-4.766666666666667,3,7.4,2.6,2.6,0.7,22.7,0.528,0.75,0.306,22.5,1.5,Kentucky,2022.0,20.9
Peyton Watson,2022,30,1,19.8,Small Forward,UCLA,/players/w/watsope01.html,https://www.sports-reference.com/cbb/players/peyton-watson-1.html,F,0.09999999999999999,0.07666666666666666,-1.7333333333333334,3,1.1,2.8,8.1,5.5,11.0,0.394,0.688,0.263,20.8,0.9,UCLA,2022.0,19.3
Andrew Nembhard,2022,31,2,22.4,Point Guard,Gonzaga,/players/n/nembhan01.html,https://www.sports-reference.com/cbb/players/andrew-nembhard-1.html,G,0.13333333333333333,0.06833333333333333,-1.7666666666666666,3,6.9,2.3,1.2,0.3,23.3,0.569,0.813,0.432,16.7,3.8,,,
Caleb Houstan,2022,32,2,19.5,Small Forward,Michigan,/players/h/houstca01.html,https://www.sports-reference.com/cbb/players/caleb-houstan-1.html,F,0.0,0.11933333333333333,-1.2666666666666668,3,3.1,1.4,3.1,0.8,7.4,0.53,0.783,0.595,17.9,0.9,Michigan,2022.0,14.26
Christian Koloko,2022,33,2,22.0,Center,Arizona,/players/k/kolokch01.html,https://www.sports-reference.com/cbb/players/christian-koloko-1.html,BIG,-0.15000000000000002,0.084,-3.75,2,10.5,1.6,12.1,10.3,9.8,0.661,0.67,0.01,20.7,2.4,Arizona,2022.0,22.75
