player_name,draft_year,draft_pick,draft_round,draft_age,position,college,bbref_url,cbb_url,position_group,vorp_yr2_5_avg,ws48_yr2_5_avg,bpm_yr2_5_avg,years_available,bpm_college,stl_pct,orb_pct,blk_pct,ast_pct,ts_pct,ft_pct,three_par,usg_pct,dws,school_name,college_season_year,program_srs
Cameron Johnson,2019,11,1,23.3,Power Forward,UNC,/players/j/johnsca02.html,https://www.sports-reference.com/cbb/players/cameron-johnson-4.html,BIG,1.3,0.121,1.375,4,5.1,1.6,2.9,1.3,12.4,0.586,0.798,0.65,18.2,1.3,,,
P.J. Washington,2019,12,1,20.8,Power Forward,Kentucky,/players/w/washipj01.html,https://www.sports-reference.com/cbb/players/pj-washington-1.html,BIG,0.45,0.06225,-1.1,4,10.9,1.7,10.0,4.8,13.1,0.592,0.632,0.214,25.8,2.2,Kentucky,2019.0,21.43
Tyler Herro,2019,13,1,19.4,Shooting Guard,Kentucky,/players/h/herroty01.html,https://www.sports-reference.com/cbb/players/tyler-herro-1.html,G,1.1,0.06825,0.19999999999999998,4,8.9,2.0,1.6,1.1,15.0,0.58,0.935,0.419,21.4,2.1,Kentucky,2019.0,21.43
Romeo Langford,2019,14,1,19.7,Shooting Guard,Indiana,/players/l/langfro01.html,https://www.sports-reference.com/cbb/players/romeo-langford-1.html,G,-0.19999999999999998,0.038,-3.4,3,6.5,1.3,4.8,2.7,14.2,0.542,0.722,0.316,26.1,1.6,Indiana,2019.0,13.82
Chuma Okeke,2019,16,1,20.9,Power Forward,Auburn,/players/o/okekech01.html,https://www.sports-reference.com/cbb/players/chuma-okeke-1.html,BIG,0.2,0.0515,-1.65,4,11.1,3.6,10.7,5.5,12.5,0.597,0.703,0.419,20.0,2.3,Auburn,2019.0,20.84
Nickeil Alexander-Walker,2019,17,1,20.8,Shooting Guard,Virginia Tech,/players/a/alexani01.html,https://www.sports-reference.com/cbb/players/nickeil-alexander-walker-1.html,G,0.30000000000000004,0.05175,-1.225,4,8.9,3.4,1.8,2.3,24.6,0.586,0.763,0.387,26.5,2.5,Virginia Tech,2019.0,19.28
Matisse Thybulle,2019,20,1,22.3,Shooting Guard,Washington,/players/t/thybuma01.html,https://www.sports-reference.com/cbb/players/matisse-thybulle-1.html,G,0.9750000000000001,0.09175,0.775,4,11.6,6.7,3.0,8.4,13.5,0.542,0.782,0.559,17.2,3.1,Washington,2019.0,12.01
Brandon Clarke,2019,21,1,22.8,Power Forward,Gonzaga,/players/c/clarkbr01.html,https://www.sports-reference.com/cbb/players/brandon-clarke-1.html,BIG,1.175,0.1725,2.3,4,6.7,1.9,10.3,7.2,15.9,0.605,0.568,0.017,21.7,2.7,,,
Grant Williams,2019,22,1,20.6,Power Forward,Tennessee,/players/w/willigr01.html,https://www.sports-reference.com/cbb/players/grant-williams-1.html,BIG,0.125,0.08474999999999999,-1.9500000000000002,4,12.7,2.0,8.5,5.4,18.5,0.646,0.758,0.111,26.4,2.3,Tennessee,2019.0,21.55
Ty Jerome,2019,24,1,22.0,Shooting Guard,Virginia,/players/j/jeromty01.html,https://www.sports-reference.com/cbb/players/ty-jerome-1.html,G,0.125,0.06875,-2.175,4,11.5,3.0,1.8,0.1,32.6,0.555,0.788,0.484,23.4,2.9,Virginia,2019.0,25.46
Nassir Little,2019,25,1,19.4,Small Forward,UNC,/players/l/littlna01.html,https://www.sports-reference.com/cbb/players/nassir-little-1.html,F,-0.075,0.066,-2.525,4,5.1,1.5,9.2,3.3,6.4,0.549,0.77,0.19,25.2,1.2,UNC,2019.0,23.94
Dylan Windler,2019,26,1,22.8,Small Forward,Belmont,/players/w/windldy01.html,https://www.sports-reference.com/cbb/players/dylan-windler-1.html,F,0.025,0.10450000000000001,1.0,4,10.3,2.3,6.8,1.7,13.6,0.681,0.761,0.518,25.7,2.3,Belmont,2019.0,9.12
Mfiondu Kabengele,2019,27,1,21.9,Power Forward,Florida State,/players/k/kabenmf01.html,https://www.sports-reference.com/cbb/players/mfiondu-kabengele-1.html,BIG,-0.15000000000000002,0.0465,-6.6,2,9.6,1.5,11.5,8.3,3.2,0.593,0.724,0.199,28.5,1.8,Florida St.,2019.0,15.42
Jordan Poole,2019,28,1,20.0,Shooting Guard,Michigan,/players/p/poolejo01.html,https://www.sports-reference.com/cbb/players/jordan-poole-1.html,G,0.25,0.0675,-1.325,4,7.2,2.0,0.8,0.7,13.0,0.573,0.831,0.55,20.9,2.7,Michigan,2019.0,21.82
Keldon Johnson,2019,29,1,19.7,Small Forward,Kentucky,/players/j/johnske04.html,https://www.sports-reference.com/cbb/players/keldon-johnson-1.html,F,0.35000000000000003,0.06975,-1.4,4,6.7,1.5,5.5,0.6,10.4,0.558,0.703,0.316,22.7,2.0,Kentucky,2019.0,21.43
Kevin Porter Jr.,2019,30,1,19.1,"Shooting Guard, Point Guard,",USC,/players/p/porteke02.html,https://www.sports-reference.com/cbb/players/kevin-porterjr-1.html,G,0.4000000000000001,0.02966666666666667,-1.5,3,3.3,2.1,4.8,2.6,12.0,0.559,0.522,0.433,23.3,0.7,USC,2019.0,8.23
Nic Claxton,2019,31,2,20.2,Center,Georgia,/players/c/claxtni01.html,https://www.sports-reference.com/cbb/players/nicolas-claxton-1.html,BIG,1.4,0.16775,1.3,4,5.5,1.9,8.4,8.0,12.2,0.533,0.611,0.215,22.1,1.7,Georgia,2019.0,5.31
KZ Okpala,2019,32,2,20.2,Power Forward,Stanford,/players/o/okpalkz01.html,https://www.sports-reference.com/cbb/players/kezie-okpala-1.html,BIG,-0.26666666666666666,0.05633333333333334,-4.366666666666666,3,3.2,1.7,4.1,1.4,13.0,0.543,0.674,0.237,27.3,1.4,Stanford,2019.0,6.03
Carsen Edwards,2019,33,2,21.3,Shooting Guard,Purdue,/players/e/edwarca01.html,https://www.sports-reference.com/cbb/players/carsen-edwards-1.html,G,-0.15000000000000002,-0.012,-6.9,2,8.5,2.3,1.3,1.0,18.3,0.541,0.817,0.541,37.3,1.6,Purdue,2019.0,21.4
Bruno Fernando,2019,34,2,20.9,Center,Maryland,/players/f/fernabr01.html,https://www.sports-reference.com/cbb/players/bruno-fernando-1.html,BIG,-0.075,0.08325,-2.725,4,10.0,1.3,12.0,7.0,14.4,0.653,0.763,0.035,22.6,2.4,Maryland,2019.0,16.01
Cody Martin,2019,36,2,23.7,Small Forward,Nevada,/players/m/martico01.html,https://www.sports-reference.com/cbb/players/cody-martin-1.html,F,0.07499999999999998,0.04875,-2.65,4,7.3,2.4,4.6,3.4,24.9,0.579,0.725,0.217,18.9,4.4,,,
Daniel Gafford,2019,38,2,20.7,Center,Arkansas,/players/g/gaffoda01.html,https://www.sports-reference.com/cbb/players/daniel-gafford-1.html,BIG,1.35,0.199,1.85,4,8.3,1.8,11.1,8.7,6.0,0.652,0.562,0.0,26.0,1.8,Arkansas,2019.0,11.75
Justin James,2019,40,2,22.4,Small Forward,Wyoming,/players/j/jamesju01.html,https://www.sports-reference.com/cbb/players/justin-james-2.html,F,-0.2,0.02,-4.3,1,2.7,2.2,3.2,1.7,33.0,0.515,0.731,0.303,35.6,1.5,Wyoming,2019.0,-9.75
Eric Paschall,2019,41,2,22.6,Power Forward,Villanova,/players/p/pascher01.html,https://www.sports-reference.com/cbb/players/eric-paschall-1.html,BIG,0.09999999999999999,0.0945,-1.6,2,5.4,1.5,6.5,2.1,10.6,0.593,0.756,0.411,20.4,4.7,,,
Admiral Schofield,2019,42,2,22.2,Power Forward,Tennessee,/players/s/schofad01.html,https://www.sports-reference.com/cbb/players/admiral-schofield-1.html,BIG,-0.20000000000000004,0.04066666666666666,-4.4,3,6.3,1.6,4.5,1.7,12.0,0.562,0.763,0.353,26.2,1.9,Tennessee,2019.0,21.55
Jaylen Nowell,2019,43,2,20.0,Shooting Guard,Washington,/players/n/nowelja01.html,https://www.sports-reference.com/cbb/players/jaylen-nowell-1.html,G,0.02499999999999998,0.061,-2.475,4,4.9,2.2,3.5,0.8,20.8,0.592,0.789,0.267,25.3,2.1,Washington,2019.0,12.01
Bol Bol,2019,44,2,19.6,Power Forward,Oregon,/players/b/bolbo01.html,https://www.sports-reference.com/cbb/players/bol-bol-1.html,BIG,0.2,0.07525,-0.9749999999999999,4,13.0,1.6,8.7,12.4,9.6,0.632,0.757,0.189,33.4,0.8,Oregon,2019.0,13.95
Isaiah Roby,2019,45,2,21.4,Power Forward,Nebraska,/players/r/robyis01.html,https://www.sports-reference.com/cbb/players/isaiah-roby-1.html,BIG,-0.06666666666666667,0.059666666666666666,-2.433333333333333,3,6.7,2.4,6.6,6.4,12.5,0.532,0.702,0.258,21.6,2.2,Nebraska,2019.0,14.85
Talen Horton-Tucker,2019,46,2,18.6,Shooting Guard,Iowa State,/players/h/hortota01.html,https://www.sports-reference.com/cbb/players/talen-horton-tucker-1.html,G,0.05,0.04475,-1.825,4,4.2,2.8,2.9,2.7,16.2,0.488,0.625,0.416,26.2,1.7,Iowa St.,2019.0,14.27
Ignas Brazdeikis,2019,47,2,20.5,Small Forward,Michigan,/players/b/brazdig01.html,https://www.sports-reference.com/cbb/players/ignas-brazdeikis-1.html,F,-0.25,0.0285,-4.8,2,8.9,1.5,4.6,1.7,6.1,0.573,0.773,0.351,26.1,2.7,Michigan,2019.0,21.82
Terance Mann,2019,48,2,22.7,Shooting Guard,Florida State,/players/m/mannte01.html,https://www.sports-reference.com/cbb/players/terance-mann-1.html,G,0.6,0.11775,-0.625,4,7.7,1.2,9.1,1.2,15.6,0.603,0.67,0.265,17.5,1.9,Florida St.,2019.0,15.42
Quinndary Weatherspoon,2019,49,2,22.8,Shooting Guard,Mississippi State,/players/w/weathqu01.html,https://www.sports-reference.com/cbb/players/quinndary-weatherspoon-1.html,G,-0.05,0.08549999999999999,-4.7,2,8.1,2.9,4.7,1.0,16.6,0.622,0.788,0.332,26.1,1.4,Miss. St.,2019.0,-14.57
Jarrell Brantley,2019,50,2,23.0,Power Forward,College of Charleston,/players/b/brantja01.html,https://www.sports-reference.com/cbb/players/jarrell-brantley-1.html,BIG,0.1,0.16599999999999998,2.85,2,5.1,2.5,6.6,3.3,15.9,0.598,0.768,0.253,30.0,1.9,Charleston,2019.0,-2.43
Tremont Waters,2019,51,2,21.5,Point Guard,LSU,/players/w/watertr01.html,https://www.sports-reference.com/cbb/players/tremont-waters-1.html,G,0.0,0.019,-3.7,2,8.9,5.1,1.1,0.4,34.0,0.547,0.807,0.428,25.7,1.7,LSU,2019.0,16.5
Jalen McDaniels,2019,52,2,21.4,Small Forward,San Diego State,/players/m/mcdanja01.html,https://www.sports-reference.com/cbb/players/jalen-mcdaniels-1.html,F,-0.375,0.037250000000000005,-4.15,4,3.3,2.1,7.3,1.8,16.2,0.525,0.758,0.165,28.7,2.2,San Diego St.,2019.0,6.12
Justin Wright-Foreman,2019,53,2,21.7,Point Guard,Hofstra,/players/w/wrighju02.html,https://www.sports-reference.com/cbb/players/justin-wright-foreman-1.html,G,0.0,0.0,0.0,0,6.0,1.3,1.2,0.6,17.4,0.637,0.811,0.401,33.0,1.0,Hofstra,2019.0,4.68
Marial Shayok,2019,54,2,23.9,Shooting Guard,Iowa State,/players/s/shayoma01.html,https://www.sports-reference.com/cbb/players/marial-shayok-1.html,G,0.0,0.0,0.0,0,5.9,2.3,2.2,1.9,12.7,0.522,0.688,0.291,21.6,3.9,,,
Kyle Guy,2019,55,2,21.9,Shooting Guard,Virginia,/players/g/guyky01.html,https://www.sports-reference.com/cbb/players/kyle-guy-1.html,G,-0.15000000000000002,0.010000000000000002,-4.6,2,10.2,1.3,2.7,0.2,11.9,0.609,0.806,0.639,22.7,2.6,Virginia,2019.0,25.46
Jaylen Hands,2019,56,2,,,UCLA,/players/h/handsja01.html,https://www.sports-reference.com/cbb/players/jaylen-hands-1.html,F,0.0,0.0,0.0,0,4.6,2.3,1.3,0.5,36.5,0.537,0.762,0.462,24.6,1.0,UCLA,2019.0,7.17
Jordan Bone,2019,57,2,21.6,Point Guard,Tennessee,/players/b/bonejo01.html,https://www.sports-reference.com/cbb/players/jordan-bone-1.html,G,-0.1,0.045,-4.2,1,6.0,1.2,1.9,0.4,30.3,0.562,0.817,0.353,21.3,1.3,Tennessee,2019.0,21.55
Miye Oni,2019,58,2,21.9,Shooting Guard,Yale,/players/o/onimi01.html,https://www.sports-reference.com/cbb/players/miye-oni-1.html,G,-0.05,0.0245,-4.8,2,4.2,1.6,2.6,4.3,20.9,0.561,0.777,0.398,28.4,1.6,Yale,2019.0,5.52
Dewan Hernandez,2019,59,2,22.5,Center,Miami (FL),/players/h/hernade01.html,https://www.sports-reference.com/cbb/players/dewan-huell-1.html,BIG,0.0,0.0,0.0,0,4.5,1.1,9.3,4.1,3.4,0.6,0.675,0.012,21.7,1.5,Miami (FL),2018.0,9.39
