player_name,draft_year,draft_pick,draft_round,draft_age,position,college,bbref_url,cbb_url,position_group,vorp_yr2_5_avg,ws48_yr2_5_avg,bpm_yr2_5_avg,years_available,bpm_college,stl_pct,orb_pct,blk_pct,ast_pct,ts_pct,ft_pct,three_par,usg_pct,dws,school_name,college_season_year,program_srs
Jae Crowder,2012,34,2,22.0,Small Forward,Marquette,/players/c/crowdja01.html,https://www.sports-reference.com/cbb/players/jae-crowder-1.html,F,1.475,0.12275,0.9500000000000001,4,13.8,4.3,7.0,3.1,13.5,0.598,0.683,0.406,23.4,3.1,Marquette,2012.0,16.92
Draymond Green,2012,35,2,22.3,Power Forward,Michigan State,/players/g/greendr01.html,https://www.sports-reference.com/cbb/players/draymond-green-1.html,BIG,3.725,0.158,3.95,4,12.1,2.7,8.2,3.3,24.2,0.542,0.687,0.284,28.2,3.6,Michigan St.,2012.0,13.19
Orlando Johnson,2012,36,2,23.3,Shooting Guard,UC Santa Barbara,/players/j/johnsor01.html,https://www.sports-reference.com/cbb/players/orlando-johnson-1.html,G,-0.25,-0.03949999999999999,-6.7,2,7.3,1.9,6.4,2.1,21.1,0.581,0.736,0.343,31.3,4.2,,,
Quincy Acy,2012,37,2,21.7,Power Forward,Baylor,/players/a/acyqu01.html,https://www.sports-reference.com/cbb/players/quincy-acy-1.html,BIG,0.05000000000000001,0.092,-1.75,4,6.9,1.8,10.9,6.6,6.5,0.638,0.708,0.018,19.0,2.0,Baylor,2012.0,16.54
Quincy Miller,2012,38,2,19.6,Power Forward,Baylor,/players/m/millequ01.html,https://www.sports-reference.com/cbb/players/quincy-miller-1.html,BIG,-0.25,-0.013999999999999999,-3.75,2,5.3,1.7,7.5,2.9,11.6,0.541,0.816,0.223,23.9,1.3,Baylor,2012.0,16.54
Khris Middleton,2012,39,2,20.9,Small Forward,Texas A&M,/players/m/middlkh01.html,https://www.sports-reference.com/cbb/players/khris-middleton-1.html,F,1.075,0.094,-0.09999999999999994,4,6.2,2.1,5.4,1.0,20.0,0.486,0.768,0.313,29.7,0.9,Texas A&M,2012.0,5.57
Will Barton,2012,40,2,21.5,Shooting Guard,Memphis,/players/b/bartowi01.html,https://www.sports-reference.com/cbb/players/will-barton-1.html,G,0.8,0.0805,-0.125,4,9.8,2.4,7.6,2.1,17.4,0.587,0.733,0.237,25.8,2.6,Memphis,2012.0,16.86
Tyshawn Taylor,2012,41,2,22.2,Point Guard,Kansas,/players/t/tayloty01.html,https://www.sports-reference.com/cbb/players/tyshawn-taylor-1.html,G,-0.5,-0.098,-8.7,1,7.2,2.4,0.7,0.5,29.7,0.569,0.708,0.321,27.5,2.1,Kansas,2012.0,21.72
Doron Lamb,2012,42,2,20.6,Shooting Guard,Kentucky,/players/l/lambdo01.html,https://www.sports-reference.com/cbb/players/doron-lamb-1.html,G,-0.5,0.036,-4.6,1,7.3,0.9,1.5,0.2,8.8,0.624,0.811,0.442,19.7,1.6,Kentucky,2012.0,24.73
Mike Scott,2012,43,2,23.9,Power Forward,Virginia,/players/s/scottmi01.html,https://www.sports-reference.com/cbb/players/mike-scott-4.html,BIG,0.225,0.07925,-1.925,4,10.4,1.4,9.7,1.8,10.7,0.62,0.775,0.052,30.9,2.6,Virginia,2012.0,12.51
Kim English,2012,44,2,23.8,Shooting Guard,Missouri,/players/e/engliki01.html,https://www.sports-reference.com/cbb/players/kim-english-1.html,G,0.0,0.0,0.0,0,7.1,2.3,3.4,0.9,8.6,0.658,0.727,0.518,20.0,1.3,Missouri,2012.0,19.77
Justin Hamilton,2012,45,2,22.2,Center,LSU,/players/h/hamilju01.html,https://www.sports-reference.com/cbb/players/justin-hamilton-2.html,BIG,0.20000000000000004,0.09166666666666667,-1.8,3,5.9,1.5,11.8,4.7,7.0,0.553,0.781,0.038,22.6,1.7,,,
Darius Miller,2012,46,2,22.3,Small Forward,Kentucky,/players/m/milleda01.html,https://www.sports-reference.com/cbb/players/darius-miller-1.html,F,-0.1,-0.0335,-7.050000000000001,2,7.5,1.9,4.3,1.2,14.4,0.593,0.815,0.493,19.2,1.6,Kentucky,2012.0,24.73
Kevin Murphy,2012,47,2,22.3,Shooting Guard,Tennessee Technological University,/players/m/murphke01.html,https://www.sports-reference.com/cbb/players/kevin-murphy-1.html,G,0.0,0.0,0.0,0,0.6,1.4,3.3,0.7,16.3,0.549,0.734,0.353,32.3,0.9,Tennessee Tech,2012.0,-3.81
Kyle O'Quinn,2012,49,2,22.3,Center,Norfolk State,/players/o/oquinky01.html,https://www.sports-reference.com/cbb/players/kyle-oquinn-1.html,BIG,0.65,0.1115,0.425,4,5.0,1.3,12.0,9.2,10.9,0.616,0.685,0.089,24.9,2.5,Norfolk St.,2012.0,-3.68
Kris Joseph,2012,51,2,23.5,Small Forward,Syracuse,/players/j/josepkr01.html,https://www.sports-reference.com/cbb/players/kris-joseph-1.html,F,0.0,0.0,0.0,0,6.6,2.6,5.5,2.2,8.7,0.534,0.702,0.379,22.5,2.0,Syracuse,2012.0,21.12
Darius Johnson-Odom,2012,55,2,22.7,Shooting Guard,Marquette,/players/j/johnsda03.html,https://www.sports-reference.com/cbb/players/darius-johnson-odom-1.html,G,-0.1,-0.661,-27.3,1,6.8,1.6,2.3,0.4,17.7,0.568,0.722,0.426,27.2,1.5,Marquette,2012.0,16.92
Robbie Hummel,2012,58,2,23.3,Small Forward,Purdue,/players/h/hummero01.html,https://www.sports-reference.com/cbb/players/robbie-hummel-1.html,F,-0.2,0.067,-3.05,2,9.4,1.3,5.5,4.2,12.6,0.54,0.841,0.404,26.3,1.4,Purdue,2012.0,13.88
Marcus Denmon,2012,59,2,,,Missouri,/players/d/denmoma01.html,https://www.sports-reference.com/cbb/players/marcus-denmon-1.html,F,0.0,0.0,0.0,0,10.0,2.7,3.9,0.1,11.5,0.621,0.799,0.559,23.6,1.5,Missouri,2012.0,19.77
Robert Sacre,2012,60,2,23.1,Center,Gonzaga,/players/s/sacrero01.html,https://www.sports-reference.com/cbb/players/robert-sacre-1.html,BIG,-0.3333333333333333,0.04533333333333334,-3.9,3,4.6,0.8,9.9,5.8,5.7,0.595,0.735,0.009,22.9,1.6,Gonzaga,2012.0,13.86
