player_name,draft_year,draft_pick,draft_round,draft_age,position,college,bbref_url,cbb_url,position_group,vorp_yr2_5_avg,ws48_yr2_5_avg,bpm_yr2_5_avg,years_available,bpm_college,stl_pct,orb_pct,blk_pct,ast_pct,ts_pct,ft_pct,three_par,usg_pct,dws,school_name,college_season_year,program_srs
Moses Moody,2021,14,1,19.1,Shooting Guard,Arkansas,/players/m/moodymo01.html,https://www.sports-reference.com/cbb/players/moses-moody-1.html,G,0.425,0.09375,-0.925,4,7.4,1.6,6.3,2.0,8.2,0.568,0.812,0.42,22.3,1.8,Arkansas,2021.0,17.8
Corey Kispert,2021,15,1,22.3,Small Forward,Gonzaga,/players/k/kispeco01.html,https://www.sports-reference.com/cbb/players/corey-kispert-1.html,F,-0.15,0.0625,-2.3,4,11.1,1.5,3.8,1.4,9.0,0.674,0.824,0.524,22.7,1.8,Gonzaga,2021.0,27.2
Trey Murphy III,2021,17,1,21.0,Small Forward,Virginia,/players/m/murphtr02.html,https://www.sports-reference.com/cbb/players/trey-murphyiii-1.html,F,2.025,0.1295,1.875,4,8.4,1.8,2.8,1.8,8.2,0.67,0.927,0.628,18.4,0.9,,,
Tre Mann,2021,18,1,20.4,Point Guard,Florida,/players/m/manntr01.html,https://www.sports-reference.com/cbb/players/tre-mann-1.html,G,-0.22499999999999998,0.02375,-3.225,4,7.0,2.4,2.6,0.4,21.9,0.579,0.788,0.386,25.8,1.2,Florida,2021.0,13.7
Kai Jones,2021,19,1,20.4,Center,Texas,/players/j/joneska01.html,https://www.sports-reference.com/cbb/players/kai-jones-1.html,BIG,0.15,0.139,-0.55,2,7.5,2.1,10.0,4.2,5.4,0.646,0.677,0.238,18.0,1.1,Texas,2021.0,15.51
Jalen Johnson,2021,20,1,19.5,Small Forward,Duke,/players/j/johnsja05.html,https://www.sports-reference.com/cbb/players/jalen-johnson-24.html,F,1.825,0.10675,1.875,4,8.5,3.1,8.3,6.0,20.5,0.575,0.632,0.165,28.6,0.5,Duke,2021.0,13.04
Keon Johnson,2021,21,1,19.3,Shooting Guard,Tennessee,/players/j/johnske07.html,https://www.sports-reference.com/cbb/players/keon-johnson-2.html,G,-0.3333333333333333,0.008333333333333333,-3.8000000000000003,3,4.1,2.5,4.8,2.0,20.7,0.519,0.703,0.194,26.8,1.4,Tennessee,2021.0,16.87
Isaiah Jackson,2021,22,1,19.5,Center,Kentucky,/players/j/jacksis01.html,https://www.sports-reference.com/cbb/players/isaiah-jackson-3.html,BIG,0.325,0.155,0.125,4,8.3,2.1,11.2,12.7,7.4,0.587,0.7,0.015,20.5,1.2,Kentucky,2021.0,11.77
Josh Christopher,2021,24,1,19.5,Shooting Guard,Arizona State,/players/c/chrisjo01.html,https://www.sports-reference.com/cbb/players/josh-christopher-1.html,G,-0.3,-0.037,-6.1,2,4.2,2.7,2.4,1.9,9.8,0.529,0.8,0.335,25.5,0.5,Arizona St.,2021.0,15.02
Quentin Grimes,2021,25,1,21.1,Shooting Guard,Houston,/players/g/grimequ01.html,https://www.sports-reference.com/cbb/players/quentin-grimes-1.html,G,0.575,0.08175,-0.8750000000000001,4,1.8,1.3,2.0,0.7,12.7,0.496,0.603,0.576,18.8,1.1,,,
Bones Hyland,2021,26,1,20.8,Point Guard,VCU,/players/h/hylanbo01.html,https://www.sports-reference.com/cbb/players/nahshon-hyland-1.html,G,0.375,0.0715,0.0,4,8.2,3.5,0.7,0.6,16.0,0.596,0.827,0.547,31.8,1.8,VCU,2021.0,11.3
Cam Thomas,2021,27,1,19.7,Shooting Guard,LSU,/players/t/thomaca02.html,https://www.sports-reference.com/cbb/players/cameron-thomas-1.html,G,1.3877787807814457e-17,0.0385,-2.2,4,6.3,1.4,2.0,0.7,8.3,0.553,0.882,0.418,31.6,0.5,LSU,2021.0,15.7
Jaden Springer,2021,28,1,18.7,Shooting Guard,Tennessee,/players/s/sprinja01.html,https://www.sports-reference.com/cbb/players/jaden-springer-1.html,G,-0.06666666666666667,0.08900000000000001,-1.9333333333333333,3,6.9,2.7,4.6,2.0,24.1,0.57,0.81,0.203,26.0,1.3,Tennessee,2021.0,16.87
Day'Ron Sharpe,2021,29,1,19.6,Center,UNC,/players/s/sharpda01.html,https://www.sports-reference.com/cbb/players/dayron-sharpe-1.html,BIG,0.55,0.144,2.7755575615628914e-17,4,7.5,2.3,18.1,5.1,15.4,0.521,0.505,0.009,26.3,1.2,UNC,2021.0,14.79
Santi Aldama,2021,30,1,20.5,Power Forward,Loyola (MD),/players/a/aldamsa01.html,https://www.sports-reference.com/cbb/players/santi-aldama-1.html,BIG,1.2750000000000001,0.109,1.3,4,7.7,1.7,6.1,5.6,15.5,0.594,0.639,0.331,30.5,1.2,Loyola (MD),2021.0,13.94
Jeremiah Robinson-Earl,2021,32,2,20.6,Power Forward,Villanova,/players/r/robinje02.html,https://www.sports-reference.com/cbb/players/jeremiah-robinson-earl-1.html,BIG,-0.1,0.0735,-2.85,4,7.6,1.7,8.6,2.3,13.5,0.558,0.768,0.263,24.3,1.3,Villanova,2021.0,17.47
Jason Preston,2021,33,2,21.9,Point Guard,Ohio University,/players/p/prestja01.html,https://www.sports-reference.com/cbb/players/jason-preston-1.html,G,0.0,0.0235,-2.6,2,7.2,2.3,3.6,0.8,38.6,0.583,0.703,0.332,23.4,1.0,Ohio,2021.0,5.48
Herbert Jones,2021,35,2,22.7,Small Forward,Alabama,/players/j/joneshe01.html,https://www.sports-reference.com/cbb/players/herb-jones-3.html,F,0.4,0.0725,-1.6,4,8.7,3.4,9.4,4.0,21.7,0.528,0.604,0.197,22.7,2.2,Alabama,2021.0,19.58
Miles McBride,2021,36,2,20.8,Point Guard,West Virginia,/players/m/mcbrimi01.html,https://www.sports-reference.com/cbb/players/miles-mcbride-1.html,G,0.55,0.09875,-0.3,4,9.5,3.1,3.7,1.0,28.5,0.544,0.785,0.305,22.9,1.2,West Virginia,2021.0,15.36
JT Thor,2021,37,2,18.8,Power Forward,Auburn,/players/t/thorjt01.html,https://www.sports-reference.com/cbb/players/jt-thor-1.html,BIG,-0.4666666666666666,0.025333333333333333,-4.866666666666667,3,4.7,1.9,7.7,5.9,7.1,0.547,0.741,0.387,20.4,0.8,Auburn,2021.0,10.02
Ayo Dosunmu,2021,38,2,21.4,Shooting Guard,Illinois,/players/d/dosunay01.html,https://www.sports-reference.com/cbb/players/ayo-dosunmu-1.html,G,0.49999999999999994,0.09175,-0.9750000000000001,4,9.5,1.8,3.9,0.6,29.2,0.566,0.75,0.191,29.5,1.8,Illinois,2021.0,23.25
Neemias Queta,2021,39,2,22.0,Center,Utah State University,/players/q/quetane01.html,https://www.sports-reference.com/cbb/players/neemias-queta-1.html,BIG,0.75,0.20274999999999999,0.04999999999999999,4,12.2,2.0,10.8,13.2,18.6,0.592,0.646,0.007,24.3,2.9,Utah St.,2021.0,11.86
Jared Butler,2021,40,2,20.8,Point Guard,Baylor,/players/b/butleja02.html,https://www.sports-reference.com/cbb/players/jared-butler-1.html,G,0.09999999999999999,0.05933333333333333,-1.9000000000000001,3,11.7,3.7,1.7,1.3,27.9,0.599,0.782,0.492,27.0,1.9,Baylor,2021.0,24.83
Joe Wieskamp,2021,41,2,21.8,Small Forward,Iowa,/players/w/wieskjo01.html,https://www.sports-reference.com/cbb/players/joe-wieskamp-1.html,F,-0.1,-0.076,-10.6,1,9.3,1.8,4.5,1.1,10.4,0.616,0.771,0.482,22.4,1.2,Iowa,2021.0,21.4
Isaiah Livers,2021,42,2,22.9,Power Forward,Michigan,/players/l/liveris01.html,https://www.sports-reference.com/cbb/players/isaiah-livers-1.html,BIG,-0.19999999999999998,0.02766666666666667,-3.8000000000000003,3,10.4,1.1,4.5,2.3,11.6,0.605,0.856,0.52,19.8,1.3,Michigan,2021.0,22.0
Greg Brown III,2021,43,2,19.8,Power Forward,Texas,/players/b/browngr01.html,https://www.sports-reference.com/cbb/players/greg-brown-9.html,BIG,-0.1,-0.037,-6.45,2,2.5,1.6,6.7,5.0,3.8,0.535,0.708,0.472,26.9,1.2,Texas,2021.0,15.51
Kessler Edwards,2021,44,2,20.9,Small Forward,Pepperdine,/players/e/edwarke02.html,https://www.sports-reference.com/cbb/players/kessler-edwards-1.html,F,-0.03333333333333333,0.07566666666666667,-2.2666666666666666,3,5.6,1.6,4.4,3.9,7.2,0.606,0.789,0.356,23.6,1.4,Pepperdine,2021.0,5.65
Dalano Banton,2021,46,2,21.6,Point Guard,Nebraska,/players/b/bantoda01.html,https://www.sports-reference.com/cbb/players/dalano-banton-1.html,G,0.15,0.019250000000000003,-1.65,4,0.2,1.7,4.0,3.9,25.9,0.464,0.559,0.381,17.9,0.8,,,
David Johnson,2021,47,2,20.3,Point Guard,Louisville,/players/j/johnsda08.html,https://www.sports-reference.com/cbb/players/david-johnson-13.html,G,0.0,0.0,0.0,0,3.1,1.8,2.9,0.9,18.8,0.504,0.65,0.379,23.3,1.0,Louisville,2021.0,10.35
Sharife Cooper,2021,48,2,20.0,Point Guard,Auburn,/players/c/coopesh01.html,https://www.sports-reference.com/cbb/players/sharife-cooper-1.html,G,-0.3,0.041,-3.9,1,4.3,1.6,2.2,0.7,51.9,0.519,0.825,0.31,33.1,0.3,Auburn,2021.0,10.02
Marcus Zegarowski,2021,49,2,,,Creighton,/players/z/zegarma01.html,https://www.sports-reference.com/cbb/players/marcus-zegarowski-1.html,F,0.0,0.0,0.0,0,8.1,2.2,1.1,0.2,23.9,0.6,0.772,0.544,23.5,1.4,Creighton,2021.0,16.28
Filip Petrušev,2021,50,2,21.2,Center,Gonzaga,/players/p/petrufi01.html,https://www.sports-reference.com/cbb/players/filip-petrusev-1.html,BIG,0.0,0.029,-8.0,1,6.8,1.3,10.8,3.0,10.3,0.594,0.703,0.03,30.9,1.8,Gonzaga,2020.0,27.2
Brandon Boston Jr.,2021,51,2,19.6,Shooting Guard,Kentucky,/players/b/bostobr01.html,https://www.sports-reference.com/cbb/players/brandon-bostonjr-1.html,G,-0.2333333333333333,0.011000000000000001,-4.566666666666666,3,3.1,2.5,4.8,0.5,11.1,0.447,0.785,0.345,23.0,1.0,Kentucky,2021.0,11.77
Luka Garza,2021,52,2,22.5,Center,Iowa,/players/g/garzalu01.html,https://www.sports-reference.com/cbb/players/luka-garza-1.html,BIG,0.325,0.18675,-0.6,4,13.7,1.2,10.5,5.3,12.2,0.62,0.701,0.197,32.5,1.4,Iowa,2021.0,21.4
Charles Bassey,2021,53,2,20.7,Center,Western Kentucky,/players/b/bassech01.html,https://www.sports-reference.com/cbb/players/charles-bassey-1.html,BIG,0.2,0.15675,0.7,4,9.1,0.7,13.2,11.5,5.6,0.643,0.768,0.179,26.4,2.1,Western Ky.,2021.0,
Sandro Mamukelashvili,2021,54,2,22.1,Center,Seton Hall,/players/m/mamuksa01.html,https://www.sports-reference.com/cbb/players/sandro-mamukelashvili-1.html,BIG,0.725,0.1235,0.5499999999999999,4,6.2,1.8,6.1,1.7,20.6,0.525,0.663,0.323,28.8,1.3,Seton Hall,2021.0,11.12
Aaron Wiggins,2021,55,2,22.5,Shooting Guard,Maryland,/players/w/wiggiaa01.html,https://www.sports-reference.com/cbb/players/aaron-wiggins-1.html,G,0.65,0.11524999999999999,-0.30000000000000004,4,7.0,2.1,4.4,2.0,17.3,0.55,0.769,0.432,25.4,1.6,Maryland,2021.0,13.94
Scottie Lewis,2021,56,2,21.3,Shooting Guard,Florida,/players/l/lewissc01.html,https://www.sports-reference.com/cbb/players/scottie-lewis-1.html,G,0.0,0.0,0.0,0,5.8,3.5,4.0,4.4,10.4,0.535,0.759,0.344,18.0,0.9,Florida,2021.0,13.7
Balša Koprivica,2021,57,2,,,Florida State,/players/k/kopriba01.html,https://www.sports-reference.com/cbb/players/balsa-koprivica-1.html,F,0.0,0.0,0.0,0,6.7,0.9,13.6,8.0,7.7,0.622,0.677,0.007,21.9,0.8,Florida St.,2021.0,13.7
Jericho Sims,2021,58,2,22.7,Center,Texas,/players/s/simsje01.html,https://www.sports-reference.com/cbb/players/jericho-sims-1.html,BIG,-0.07500000000000001,0.12325,-2.1,4,6.9,1.7,10.2,4.6,5.4,0.658,0.524,0.0,17.6,1.4,Texas,2021.0,15.51
RaiQuan Gray,2021,59,2,22.0,Power Forward,Florida State,/players/g/grayra01.html,https://www.sports-reference.com/cbb/players/raiquan-gray-1.html,BIG,0.05,0.1465,2.7,2,7.4,2.6,7.0,3.1,16.1,0.582,0.732,0.142,23.3,1.3,Florida St.,2021.0,13.7
