player_name,draft_year,draft_pick,draft_round,draft_age,position,college,bbref_url,cbb_url,position_group,vorp_yr2_5_avg,ws48_yr2_5_avg,bpm_yr2_5_avg,years_available,bpm_college,stl_pct,orb_pct,blk_pct,ast_pct,ts_pct,ft_pct,three_par,usg_pct,dws,school_name,college_season_year,program_srs
Zach LaVine,2014,13,1,19.3,"Shooting Guard, Small Forward,",UCLA,/players/l/lavinza01.html,https://www.sports-reference.com/cbb/players/zach-lavine-1.html,G,0.65,0.05575,-0.725,4,2.9,2.1,2.4,0.8,12.6,0.545,0.691,0.444,20.1,1.2,UCLA,2014.0,18.4
T.J. Warren,2014,14,1,20.8,Small Forward,NC State,/players/w/warretj01.html,https://www.sports-reference.com/cbb/players/tj-warren-1.html,F,0.6,0.087,-0.5,4,10.8,3.1,10.8,1.8,8.6,0.574,0.654,0.178,35.5,1.7,NC State,2014.0,9.02
Adreian Payne,2014,15,1,23.3,Power Forward,Michigan State,/players/p/paynead01.html,https://www.sports-reference.com/cbb/players/adreian-payne-1.html,BIG,-0.16666666666666666,0.08066666666666666,-2.033333333333333,3,7.5,1.0,6.8,3.8,10.2,0.607,0.755,0.294,28.9,1.7,Michigan St.,2014.0,18.52
James Young,2014,17,1,18.9,Shooting Guard,Kentucky,/players/y/youngja01.html,https://www.sports-reference.com/cbb/players/james-young-1.html,G,-0.06666666666666667,0.043333333333333335,-4.233333333333333,3,6.1,1.4,3.7,0.6,10.8,0.536,0.706,0.522,23.4,1.7,Kentucky,2014.0,18.07
Tyler Ennis,2014,18,1,19.8,Point Guard,Syracuse,/players/e/ennisty01.html,https://www.sports-reference.com/cbb/players/tyler-ennis-1.html,G,-0.20000000000000004,0.03966666666666666,-3.1999999999999997,3,8.7,3.9,2.6,0.7,32.3,0.511,0.765,0.236,21.9,2.2,Syracuse,2014.0,16.05
Gary Harris,2014,19,1,19.8,Shooting Guard,Michigan State,/players/h/harriga01.html,https://www.sports-reference.com/cbb/players/gary-harris-1.html,G,0.95,0.09825,-0.25,4,10.3,3.4,4.0,1.6,16.8,0.561,0.788,0.505,26.8,2.0,Michigan St.,2014.0,18.52
Mitch McGary,2014,21,1,22.1,Power Forward,Michigan,/players/m/mcgarmi01.html,https://www.sports-reference.com/cbb/players/mitch-mcgary-1.html,BIG,-0.1,-0.018,-7.3,1,8.6,4.9,15.5,3.2,12.6,0.572,0.513,0.036,22.5,0.5,Michigan,2014.0,18.52
Jordan Adams,2014,22,1,20.0,Shooting Guard,UCLA,/players/a/adamsjo01.html,https://www.sports-reference.com/cbb/players/jordan-adams-1.html,G,0.0,0.015,6.9,1,11.5,5.0,7.5,0.6,14.7,0.603,0.839,0.34,26.5,2.2,UCLA,2014.0,18.4
Rodney Hood,2014,23,1,21.7,"Shooting Guard, Small Forward,",Duke,/players/h/hoodro01.html,https://www.sports-reference.com/cbb/players/rodney-hood-1.html,G,0.725,0.084,-0.5750000000000001,4,3.5,0.8,3.5,1.3,11.9,0.535,0.659,0.449,16.8,0.8,,,
Shabazz Napier,2014,24,1,22.9,Point Guard,UConn,/players/n/napiesh01.html,https://www.sports-reference.com/cbb/players/shabazz-napier-1.html,G,0.475,0.06575,-0.30000000000000004,4,12.0,3.2,3.4,1.0,30.8,0.591,0.813,0.433,27.5,3.1,UConn,2014.0,17.23
P.J. Hairston,2014,26,1,21.5,Small Forward,UNC,/players/h/hairspj02.html,https://www.sports-reference.com/cbb/players/pj-hairston-1.html,F,-0.8,0.02,-4.5,1,12.4,3.0,8.4,1.7,11.2,0.586,0.8,0.61,27.0,1.2,UNC,2013.0,15.24
C.J. Wilcox,2014,28,1,23.5,Shooting Guard,Washington,/players/w/wilcocj01.html,https://www.sports-reference.com/cbb/players/cj-wilcox-1.html,G,-0.1,-0.0005000000000000004,-4.8,2,8.4,1.7,2.3,2.8,15.4,0.598,0.84,0.529,24.6,0.9,Washington,2014.0,6.26
Josh Huestis,2014,29,1,22.5,Power Forward,Stanford,/players/h/huestjo01.html,https://www.sports-reference.com/cbb/players/josh-huestis-1.html,BIG,-0.13333333333333333,0.09966666666666667,0.7000000000000003,3,5.3,1.0,8.8,5.9,6.8,0.51,0.61,0.223,18.0,2.1,Stanford,2014.0,13.42
Kyle Anderson,2014,30,1,20.8,Small Forward,UCLA,/players/a/anderky01.html,https://www.sports-reference.com/cbb/players/kyle-anderson-3.html,F,1.35,0.12775,1.725,4,10.9,3.1,4.5,2.7,34.3,0.566,0.736,0.154,24.1,2.6,UCLA,2014.0,18.4
K.J. McDaniels,2014,32,2,21.4,Small Forward,Clemson,/players/m/mcdankj01.html,https://www.sports-reference.com/cbb/players/kj-mcdaniels-1.html,F,-0.05,0.047,-3.0999999999999996,2,12.9,2.3,8.8,8.9,12.8,0.566,0.767,0.303,29.1,3.1,Clemson,2014.0,11.08
Joe Harris,2014,33,2,22.8,Shooting Guard,Virginia,/players/h/harrijo01.html,https://www.sports-reference.com/cbb/players/joe-harris--1.html,G,0.5,0.053250000000000006,-2.2,4,8.6,2.2,2.7,0.9,18.1,0.565,0.722,0.533,23.3,2.4,Virginia,2014.0,18.38
Cleanthony Early,2014,34,2,23.2,Small Forward,Wichita State,/players/e/earlycl01.html,https://www.sports-reference.com/cbb/players/cleanthony-early-1.html,F,-0.3,-0.075,-8.6,1,9.0,1.8,5.9,3.3,6.4,0.627,0.819,0.459,28.8,2.5,Wichita St.,2014.0,16.65
Jarnell Stokes,2014,35,2,20.5,Center,Tennessee,/players/s/stokeja01.html,https://www.sports-reference.com/cbb/players/jarnell-stokes-1.html,BIG,0.0,0.3445,9.4,2,9.5,1.4,15.3,2.9,13.7,0.576,0.628,0.0,24.6,2.6,Tennessee,2014.0,17.34
Johnny O'Bryant,2014,36,2,21.1,Power Forward,LSU,/players/o/obryajo01.html,https://www.sports-reference.com/cbb/players/johnny-obryant-1.html,BIG,-0.3333333333333333,0.04666666666666666,-4.233333333333333,3,1.3,1.0,10.8,2.9,11.5,0.526,0.619,0.007,28.5,1.5,LSU,2014.0,10.05
DeAndre Daniels,2014,37,2,,,UConn,/players/d/daniede01.html,https://www.sports-reference.com/cbb/players/deandre-daniels-1.html,F,0.0,0.0,0.0,0,5.6,1.4,6.3,5.2,3.6,0.559,0.752,0.299,24.2,2.4,UConn,2014.0,17.23
Spencer Dinwiddie,2014,38,2,21.2,Point Guard,Colorado,/players/d/dinwisp01.html,https://www.sports-reference.com/cbb/players/spencer-dinwiddie-1.html,G,0.775,0.092,-1.25,4,10.1,2.9,1.8,0.8,26.3,0.667,0.83,0.481,21.0,0.8,Colorado,2014.0,10.8
Jerami Grant,2014,39,2,20.3,Power Forward,Syracuse,/players/g/grantje01.html,https://www.sports-reference.com/cbb/players/jerami-grant-1.html,BIG,0.725,0.10775,-0.625,4,6.4,1.7,9.1,2.5,9.4,0.547,0.641,0.019,21.1,1.9,Syracuse,2014.0,16.05
Glenn Robinson III,2014,40,2,20.5,Small Forward,Michigan,/players/r/robingl02.html,https://www.sports-reference.com/cbb/players/glenn-robinson-2.html,F,0.15,0.07625,-1.275,4,5.3,1.9,6.0,1.0,7.6,0.566,0.718,0.29,22.3,1.4,Michigan,2014.0,18.52
Nick Johnson,2014,42,2,21.5,Shooting Guard,Arizona,/players/j/johnsni01.html,https://www.sports-reference.com/cbb/players/nick-johnson-1.html,G,0.0,0.0,0.0,0,10.7,2.1,3.0,2.0,17.6,0.549,0.734,0.357,26.3,3.1,Arizona,2014.0,23.36
Markel Brown,2014,44,2,22.4,Shooting Guard,Oklahoma State,/players/b/brownma02.html,https://www.sports-reference.com/cbb/players/markel-brown-1.html,G,-0.2,-0.016,-6.9,2,8.9,1.6,3.5,3.1,16.9,0.591,0.733,0.361,23.1,2.0,Oklahoma St.,2014.0,14.91
Dwight Powell,2014,45,2,22.9,Center,Stanford,/players/p/poweldw01.html,https://www.sports-reference.com/cbb/players/dwight-powell-1.html,BIG,1.275,0.1805,1.4,4,5.7,2.4,7.3,2.8,20.4,0.527,0.722,0.103,26.0,2.0,Stanford,2014.0,13.42
Jordan Clarkson,2014,46,2,22.0,Shooting Guard,Missouri,/players/c/clarkjo01.html,https://www.sports-reference.com/cbb/players/jordan-clarkson-1.html,G,0.42500000000000004,0.04475,-1.125,4,3.0,1.7,3.3,1.2,18.4,0.55,0.788,0.298,27.8,2.0,,,
Russ Smith,2014,47,2,23.2,Point Guard,Louisville,/players/s/smithru01.html,https://www.sports-reference.com/cbb/players/russ-smith-1.html,G,0.0,-0.041,-1.4,1,11.5,4.0,2.9,0.4,31.6,0.576,0.76,0.376,30.7,2.9,Louisville,2014.0,24.69
Lamar Patterson,2014,48,2,22.9,Shooting Guard,Pitt,/players/p/pattela01.html,https://www.sports-reference.com/cbb/players/lamar-patterson-1.html,G,-0.2,-0.0755,-8.25,2,11.4,2.8,3.8,1.2,29.9,0.569,0.723,0.45,29.1,2.3,Pitt,2014.0,17.46
Cameron Bairstow,2014,49,2,23.5,Center,New Mexico,/players/b/bairsca01.html,https://www.sports-reference.com/cbb/players/cameron-bairstow-1.html,BIG,-0.1,-0.004,-7.5,1,9.7,1.0,8.5,4.9,11.8,0.611,0.717,0.007,29.9,2.0,New Mexico,2014.0,12.72
Alec Brown,2014,50,2,,,Green Bay,/players/b/brownal01.html,https://www.sports-reference.com/cbb/players/alec-brown-1.html,F,0.0,0.0,0.0,0,4.7,1.0,8.5,10.9,7.0,0.569,0.748,0.288,26.2,2.0,Green Bay,2014.0,7.18
Semaj Christon,2014,55,2,21.6,Point Guard,Xavier,/players/c/chrisse01.html,https://www.sports-reference.com/cbb/players/semaj-christon-1.html,G,-0.8,0.006,-5.1,1,5.2,2.3,1.5,0.8,25.3,0.544,0.67,0.117,26.9,1.3,Xavier,2014.0,11.84
Devyn Marble,2014,56,2,21.8,Shooting Guard,Iowa,/players/m/marblde01.html,https://www.sports-reference.com/cbb/players/roy-devyn-marble-1.html,G,-0.3,-0.026,-6.2,1,9.0,3.5,2.9,0.8,23.6,0.528,0.726,0.342,28.4,1.6,Iowa,2014.0,18.58
Jordan McRae,2014,58,2,23.2,Shooting Guard,Tennessee,/players/m/mcraejo01.html,https://www.sports-reference.com/cbb/players/jordan-mcrae-1.html,G,-0.06666666666666667,0.057666666666666665,-2.4,3,10.5,1.3,2.6,3.3,17.6,0.565,0.769,0.439,30.4,2.0,Tennessee,2014.0,17.34
Xavier Thames,2014,59,2,,,San Diego State,/players/t/thamexa01.html,https://www.sports-reference.com/cbb/players/xavier-thames-1.html,F,0.0,0.0,0.0,0,,2.6,2.9,0.2,14.0,0.475,0.641,0.26,16.6,0.4,,,
Cory Jefferson,2014,60,2,23.5,Power Forward,Baylor,/players/j/jeffeco01.html,https://www.sports-reference.com/cbb/players/cory-jefferson-1.html,BIG,-0.1,0.07,-6.4,1,6.3,0.8,11.6,4.7,7.4,0.553,0.66,0.103,24.2,1.6,Baylor,2014.0,15.8
