player_name,draft_year,draft_pick,draft_round,draft_age,position,college,bbref_url,cbb_url,position_group,vorp_yr2_5_avg,ws48_yr2_5_avg,bpm_yr2_5_avg,years_available,bpm_college,stl_pct,orb_pct,blk_pct,ast_pct,ts_pct,ft_pct,three_par,usg_pct,dws,school_name,college_season_year,program_srs
Wade Baldwin,2016,17,1,20.2,Point Guard,Vanderbilt,/players/b/baldwwa01.html,https://www.sports-reference.com/cbb/players/wade-baldwin-1.html,G,-0.05,0.017,-4.2,2,7.1,2.3,1.5,1.0,33.7,0.571,0.8,0.32,25.3,1.8,Vanderbilt,2016.0,17.2
Henry Ellenson,2016,18,1,19.4,Power Forward,Marquette,/players/e/ellenhe01.html,https://www.sports-reference.com/cbb/players/henry-ellenson-1.html,BIG,-0.05,0.010250000000000002,-4.65,4,3.9,1.4,7.8,4.4,11.0,0.534,0.749,0.239,26.7,2.0,Marquette,2016.0,7.66
Malik Beasley,2016,19,1,19.6,Shooting Guard,Florida State,/players/b/beaslma01.html,https://www.sports-reference.com/cbb/players/malik-beasley-1.html,G,0.325,0.06125,-1.5,4,6.2,1.8,5.0,0.6,9.8,0.583,0.813,0.361,24.2,1.1,Florida St.,2016.0,14.69
Caris LeVert,2016,20,1,21.8,Shooting Guard,Michigan,/players/l/leverca01.html,https://www.sports-reference.com/cbb/players/caris-levert-1.html,G,0.65,0.06675,-0.125,4,11.4,2.0,2.4,0.7,33.3,0.636,0.77,0.401,25.6,0.7,Michigan,2016.0,13.75
DeAndre' Bembry,2016,21,1,22.0,Small Forward,Saint Joseph's,/players/b/bembrde01.html,https://www.sports-reference.com/cbb/players/deandre-bembry-1.html,F,-0.15,0.013249999999999998,-2.875,4,8.2,2.2,4.3,2.5,24.1,0.539,0.628,0.258,24.4,2.5,Saint Joseph's,2016.0,12.1
Malachi Richardson,2016,22,1,20.5,Shooting Guard,Syracuse,/players/r/richama01.html,https://www.sports-reference.com/cbb/players/malachi-richardson-1.html,G,-0.25,-0.0375,-7.4,2,3.5,2.0,1.7,0.9,12.8,0.51,0.72,0.544,23.2,1.8,Syracuse,2016.0,14.62
Brice Johnson,2016,25,1,22.0,Power Forward,UNC,/players/j/johnsbr02.html,https://www.sports-reference.com/cbb/players/brice-johnson-1.html,BIG,0.0,0.082,-0.4,1,12.7,2.2,11.6,5.5,9.7,0.649,0.708,0.0,25.0,2.6,UNC,2016.0,23.44
Pascal Siakam,2016,27,1,22.2,Power Forward,New Mexico State,/players/s/siakapa01.html,https://www.sports-reference.com/cbb/players/pascal-siakam-1.html,BIG,1.9,0.133,1.575,4,8.2,1.7,13.4,6.5,12.1,0.569,0.711,0.029,29.1,3.4,New Mexico St.,2016.0,5.21
Skal Labissière,2016,28,1,20.3,Power Forward,Kentucky,/players/l/labissk01.html,https://www.sports-reference.com/cbb/players/skal-labissiere-1.html,BIG,-0.03333333333333333,0.08733333333333333,-2.3333333333333335,3,2.6,0.9,7.3,10.3,3.6,0.54,0.661,0.011,22.2,1.1,Kentucky,2016.0,20.23
Dejounte Murray,2016,29,1,19.8,Point Guard,Washington,/players/m/murrade01.html,https://www.sports-reference.com/cbb/players/dejounte-murray-1.html,G,1.2,0.07833333333333332,0.5666666666666668,3,3.6,2.8,4.1,0.8,25.6,0.485,0.663,0.243,25.8,1.6,Washington,2016.0,11.21
Damian Jones,2016,30,1,21.0,Center,Vanderbilt,/players/j/jonesda03.html,https://www.sports-reference.com/cbb/players/damian-jones-1.html,BIG,0.1,0.1235,-2.2249999999999996,4,6.2,0.5,9.9,5.9,10.2,0.584,0.565,0.01,26.8,1.8,Vanderbilt,2016.0,17.2
Deyonta Davis,2016,31,2,19.6,Center,Michigan State,/players/d/davisde01.html,https://www.sports-reference.com/cbb/players/deyonta-davis-1.html,BIG,0.05,0.14150000000000001,-1.75,2,7.8,0.8,13.5,10.2,7.5,0.601,0.605,0.0,19.3,1.6,Michigan St.,2016.0,13.75
Cheick Diallo,2016,33,2,19.8,Center,Kansas,/players/d/diallch01.html,https://www.sports-reference.com/cbb/players/cheick-diallo-1.html,BIG,0.13333333333333333,0.14300000000000002,-1.1333333333333333,3,3.7,2.0,10.4,11.9,0.9,0.572,0.556,0.0,21.7,0.6,Kansas,2016.0,23.87
Tyler Ulis,2016,34,2,20.5,Point Guard,Kentucky,/players/u/ulisty01.html,https://www.sports-reference.com/cbb/players/tyler-ulis-1.html,G,-0.5,-0.010499999999999999,-7.4,2,10.3,2.3,1.7,0.3,34.3,0.567,0.846,0.362,23.3,1.7,Kentucky,2016.0,20.23
Malcolm Brogdon,2016,36,2,23.5,Point Guard,Virginia,/players/b/brogdma01.html,https://www.sports-reference.com/cbb/players/malcolm-brogdon-1.html,G,1.45,0.12025,1.225,4,11.3,1.8,2.1,0.9,19.5,0.585,0.876,0.382,28.4,2.1,Virginia,2016.0,22.04
Chinanu Onuaku,2016,37,2,19.6,Center,Louisville,/players/o/onuakch01.html,https://www.sports-reference.com/cbb/players/chinanu-onuaku-1.html,BIG,-0.1,-0.147,-14.7,1,10.5,1.9,13.7,9.6,12.9,0.62,0.547,0.005,20.5,2.3,Louisville,2016.0,21.57
Patrick McCaw,2016,38,2,20.7,Shooting Guard,UNLV,/players/m/mccawpa01.html,https://www.sports-reference.com/cbb/players/patrick-mccaw-1.html,G,-0.15,0.0945,-2.0,4,7.6,3.9,3.6,1.2,22.7,0.591,0.753,0.515,20.3,2.2,UNLV,2016.0,5.5
Diamond Stone,2016,40,2,19.4,Center,Maryland,/players/s/stonedi01.html,https://www.sports-reference.com/cbb/players/diamond-stone-1.html,BIG,0.0,0.0,0.0,0,5.8,1.3,12.4,7.1,4.2,0.61,0.761,0.0,26.7,1.5,Maryland,2016.0,16.71
Stephen Zimmerman,2016,41,2,19.8,Center,UNLV,/players/z/zimmest01.html,https://www.sports-reference.com/cbb/players/stephen-zimmermanjr-1.html,BIG,0.0,0.0,0.0,0,1.4,1.1,8.8,7.5,6.4,0.519,0.624,0.079,21.9,1.6,UNLV,2016.0,5.5
Isaiah Whitehead,2016,42,2,21.3,Point Guard,Seton Hall,/players/w/whiteis01.html,https://www.sports-reference.com/cbb/players/isaiah-whitehead-1.html,G,-0.1,-0.035,-3.8,1,8.9,2.1,1.8,4.5,33.0,0.511,0.757,0.434,31.6,2.1,Seton Hall,2016.0,14.66
Demetrius Jackson,2016,45,2,21.8,Point Guard,Notre Dame,/players/j/jacksde01.html,https://www.sports-reference.com/cbb/players/demetrius-jackson-2.html,G,0.0,0.092,-0.3500000000000001,2,6.1,2.1,3.0,0.8,25.1,0.56,0.782,0.381,24.1,0.6,Notre Dame,2016.0,14.1
A.J. Hammons,2016,46,2,23.8,Center,Purdue,/players/h/hammoaj01.html,https://www.sports-reference.com/cbb/players/aj-hammons-1.html,BIG,0.0,0.0,0.0,0,11.9,0.7,11.5,10.4,10.5,0.623,0.69,0.033,28.6,2.2,Purdue,2016.0,20.17
Jake Layman,2016,47,2,22.3,Small Forward,Maryland,/players/l/laymaja01.html,https://www.sports-reference.com/cbb/players/jake-layman-1.html,F,0.049999999999999996,0.042749999999999996,-2.65,4,8.2,2.1,4.4,3.4,7.0,0.64,0.759,0.514,18.2,2.0,Maryland,2016.0,16.71
Michael Gbinije,2016,49,2,24.1,Shooting Guard,Syracuse,/players/g/gbinimi01.html,https://www.sports-reference.com/cbb/players/michael-gbinije-1.html,G,0.0,0.0,0.0,0,7.5,3.2,3.7,1.2,22.7,0.558,0.631,0.456,21.4,5.0,,,
Georges Niang,2016,50,2,23.0,Power Forward,Iowa State,/players/n/niangge01.html,https://www.sports-reference.com/cbb/players/georges-niang-1.html,BIG,0.3,0.0735,-1.1,4,8.7,1.5,4.8,1.8,19.2,0.625,0.763,0.276,28.7,1.4,Iowa St.,2016.0,17.01
Ben Bentil,2016,51,2,21.2,Power Forward,Providence,/players/b/bentibe01.html,https://www.sports-reference.com/cbb/players/ben-bentil-1.html,BIG,0.0,0.0,0.0,0,8.2,1.4,8.4,3.1,8.0,0.567,0.761,0.296,29.6,2.0,Providence,2016.0,11.94
Joel Bolomboy,2016,52,2,22.4,Power Forward,Weber State,/players/b/bolomjo01.html,https://www.sports-reference.com/cbb/players/joel-bolomboy-1.html,BIG,0.0,0.079,-5.0,1,4.3,1.3,13.1,3.6,7.4,0.634,0.713,0.163,26.1,2.7,Weber St.,2016.0,-9.93
Kay Felder,2016,54,2,21.2,Point Guard,Oakland,/players/f/feldeka01.html,https://www.sports-reference.com/cbb/players/kahlil-felder-1.html,G,-0.3,-0.175,-11.1,1,8.3,2.9,2.2,0.5,50.0,0.572,0.822,0.35,31.3,1.4,Oakland,2016.0,6.3
Marcus Paige,2016,55,2,22.8,Point Guard,UNC,/players/p/paigema01.html,https://www.sports-reference.com/cbb/players/marcus-paige-1.html,G,0.0,-0.006,-8.8,1,8.0,2.1,1.6,1.5,18.6,0.537,0.844,0.588,19.4,1.3,UNC,2016.0,23.44
Daniel Hamilton,2016,56,2,20.9,Shooting Guard,UConn,/players/h/hamilda02.html,https://www.sports-reference.com/cbb/players/daniel-hamilton-1.html,G,-0.05,0.07250000000000001,-0.8999999999999999,2,8.0,2.0,3.5,1.5,29.2,0.492,0.772,0.345,25.1,3.0,UConn,2016.0,15.89
Abdel Nader,2016,58,2,22.7,Small Forward,Iowa State,/players/n/naderab01.html,https://www.sports-reference.com/cbb/players/abdel-nader-1.html,F,-0.05,0.05425,-2.375,4,-4.5,2.4,5.1,3.6,13.1,0.426,0.717,0.352,35.3,1.4,,,
Isaiah Cousins,2016,59,2,,,Oklahoma,/players/c/cousiis01.html,https://www.sports-reference.com/cbb/players/isaiah-cousins-1.html,F,0.0,0.0,0.0,0,5.4,2.3,2.1,0.8,25.1,0.506,0.711,0.38,21.8,1.9,Oklahoma,2016.0,19.76
Tyrone Wallace,2016,60,2,22.0,Shooting Guard,California,/players/w/wallaty01.html,https://www.sports-reference.com/cbb/players/tyrone-wallace-1.html,G,-0.4333333333333333,-0.018666666666666665,-6.2,3,6.6,1.8,3.5,1.3,28.5,0.513,0.613,0.245,27.4,1.6,Cal,2016.0,-3.49
