player_name,draft_year,draft_pick,draft_round,draft_age,position,college,bbref_url,cbb_url,position_group,vorp_yr2_5_avg,ws48_yr2_5_avg,bpm_yr2_5_avg,years_available,bpm_college,stl_pct,orb_pct,blk_pct,ast_pct,ts_pct,ft_pct,three_par,usg_pct,dws,school_name,college_season_year,program_srs
Kobe Brown,2023,30,1,23.5,Power Forward,Missouri,/players/b/brownko01.html,https://www.sports-reference.com/cbb/players/kobe-brown-1.html,BIG,-0.1,0.07550000000000001,-2.4000000000000004,2,8.9,2.8,7.3,1.9,16.9,0.655,0.747,0.319,23.6,1.2,Missouri,2023.0,11.41
Jalen Pickett,2023,32,2,23.7,Shooting Guard,Penn State,/players/p/pickeja02.html,https://www.sports-reference.com/cbb/players/jalen-pickett-1.html,G,0.0,0.0685,-1.9,2,5.3,2.4,3.9,3.0,36.7,0.542,0.73,0.442,23.9,3.9,,,
Colby Jones,2023,34,2,21.1,Shooting Guard,Xavier,/players/j/jonesco02.html,https://www.sports-reference.com/cbb/players/colby-jones-1.html,G,-0.05,0.0885,-0.19999999999999996,2,7.3,2.1,4.4,1.6,22.4,0.58,0.679,0.292,21.9,1.6,Xavier,2023.0,16.03
Julian Phillips,2023,35,2,19.6,Small Forward,Tennessee,/players/p/phillju01.html,https://www.sports-reference.com/cbb/players/julian-phillips-1.html,F,-0.25,0.0655,-3.3,2,5.7,1.6,8.4,2.9,11.4,0.536,0.822,0.24,19.1,1.9,Tennessee,2023.0,20.84
Andre Jackson Jr.,2023,36,2,21.6,Shooting Guard,UConn,/players/j/jacksan01.html,https://www.sports-reference.com/cbb/players/andre-jackson-8.html,G,-0.4,0.005999999999999998,-5.25,2,7.9,2.2,7.6,1.8,26.6,0.509,0.702,0.418,14.4,2.3,UConn,2023.0,22.95
Hunter Tyson,2023,37,2,23.0,Power Forward,Clemson,/players/t/tysonhu01.html,https://www.sports-reference.com/cbb/players/tyson-hunter-1.html,BIG,-0.25,0.017,-5.8,2,8.1,1.6,4.7,0.4,8.3,0.631,0.79,0.571,20.1,2.3,Clemson,2023.0,10.53
Jordan Walsh,2023,38,2,19.3,Power Forward,Arkansas,/players/w/walshjo01.html,https://www.sports-reference.com/cbb/players/jordan-walsh-1.html,BIG,0.24999999999999997,0.097,-1.8499999999999999,2,3.8,2.6,5.8,2.0,6.7,0.513,0.712,0.332,16.2,1.6,Arkansas,2023.0,15.99
Mouhamed Gueye,2023,39,2,20.6,Power Forward,Washington State,/players/g/gueyemo02.html,https://www.sports-reference.com/cbb/players/mouhamed-gueye-1.html,BIG,0.2,0.108,-0.95,2,5.1,1.6,12.2,2.8,14.0,0.532,0.613,0.105,26.0,1.7,Washington St.,2023.0,6.78
Maxwell Lewis,2023,40,2,20.9,Small Forward,Pepperdine,/players/l/lewisma05.html,https://www.sports-reference.com/cbb/players/maxwell-lewis-1.html,F,-0.2,0.03,-4.4,1,1.8,1.4,4.4,2.5,17.2,0.567,0.791,0.328,28.2,0.8,Pepperdine,2023.0,-0.12
Amari Bailey,2023,41,2,19.4,Point Guard,UCLA,/players/b/baileam01.html,https://www.sports-reference.com/cbb/players/amari-bailey-1.html,G,0.0,0.0,0.0,0,5.0,2.5,3.6,1.4,15.2,0.553,0.698,0.198,23.7,1.9,UCLA,2023.0,22.11
GG Jackson II,2023,45,2,18.5,Power Forward,South Carolina,/players/j/jacksgg01.html,https://www.sports-reference.com/cbb/players/gregory-jackson-ii-1.html,BIG,-0.1,0.0305,-3.25,2,-0.1,1.4,5.4,2.8,6.6,0.474,0.677,0.369,30.8,0.7,South Carolina,2023.0,-2.28
Seth Lundy,2023,46,2,23.2,Small Forward,Penn State,/players/l/lundyse01.html,https://www.sports-reference.com/cbb/players/seth-lundy-1.html,F,0.0,0.0,0.0,0,7.7,1.5,3.7,2.0,5.4,0.609,0.814,0.627,22.3,1.5,Penn St.,2023.0,-8.18
Jordan Miller,2023,48,2,23.4,Small Forward,Miami (FL),/players/m/millejo02.html,https://www.sports-reference.com/cbb/players/jordan-miller-2.html,F,0.35000000000000003,0.087,-1.2999999999999998,2,6.6,2.6,7.8,1.6,10.6,0.615,0.756,0.236,17.9,2.8,,,
Emoni Bates,2023,49,2,19.4,Small Forward,Eastern Michigan,/players/b/batesem01.html,https://www.sports-reference.com/cbb/players/emoni-bates-1.html,F,0.0,0.038,-1.5,1,-0.4,1.3,4.2,1.7,10.2,0.495,0.646,0.497,24.7,0.6,,,
Keyontae Johnson,2023,50,2,23.1,Small Forward,Kansas State,/players/j/johnske08.html,https://www.sports-reference.com/cbb/players/keyontae-johnson-1.html,F,0.0,0.0,0.0,0,5.7,1.7,5.4,0.6,13.5,0.593,0.715,0.254,25.8,2.1,,,
Jalen Wilson,2023,51,2,22.6,Power Forward,Kansas,/players/w/wilsoja03.html,https://www.sports-reference.com/cbb/players/jalen-wilson-1.html,BIG,-0.9,0.028999999999999998,-4.75,2,7.3,1.5,5.2,1.4,12.5,0.54,0.732,0.362,29.7,2.4,Kansas,2023.0,19.2
Toumani Camara,2023,52,2,23.1,Power Forward,Dayton,/players/c/camarto01.html,https://www.sports-reference.com/cbb/players/toumani-camara-1.html,BIG,0.95,0.0905,-0.55,2,1.7,1.8,8.6,3.2,7.4,0.537,0.623,0.21,19.0,1.7,,,
Jaylen Clark,2023,53,2,21.7,Shooting Guard,UCLA,/players/c/clarkja02.html,https://www.sports-reference.com/cbb/players/jaylen-clark-1.html,G,0.05,0.1185,-1.3,2,11.9,5.1,7.4,1.1,11.4,0.55,0.661,0.256,21.7,2.7,UCLA,2023.0,22.11
Jalen Slawson,2023,54,2,23.7,Small Forward,Furman University,/players/s/slawsja01.html,https://www.sports-reference.com/cbb/players/jalen-slawson-1.html,F,0.1,0.07,-0.4,1,7.6,2.9,6.9,5.3,19.9,0.654,0.754,0.3,24.0,2.2,Furman,2023.0,4.89
Isaiah Wong,2023,55,2,22.4,Shooting Guard,Miami (FL),/players/w/wongis01.html,https://www.sports-reference.com/cbb/players/isaiah-wong-1.html,G,-0.1,0.01,-4.0,1,6.1,2.4,3.9,1.2,17.1,0.578,0.807,0.369,24.3,1.3,Miami (FL),2023.0,13.98
Trayce Jackson-Davis,2023,57,2,23.3,Center,Indiana,/players/j/jackstr02.html,https://www.sports-reference.com/cbb/players/trayce-jackson-davis-1.html,BIG,0.5,0.15250000000000002,0.39999999999999997,2,16.0,1.4,10.1,9.0,24.8,0.608,0.676,0.0,29.4,2.4,Indiana,2023.0,14.94
Chris Livingston,2023,58,2,19.7,Small Forward,Kentucky,/players/l/livinch01.html,https://www.sports-reference.com/cbb/players/chris-livingston-1.html,F,-0.05,0.0995,-4.4,2,2.6,1.2,5.7,1.7,5.5,0.513,0.722,0.321,15.7,1.0,Kentucky,2023.0,14.76
