player_name,draft_year,draft_pick,draft_round,draft_age,position,college,bbref_url,cbb_url,position_group,vorp_yr2_5_avg,ws48_yr2_5_avg,bpm_yr2_5_avg,years_available,bpm_college,stl_pct,orb_pct,blk_pct,ast_pct,ts_pct,ft_pct,three_par,usg_pct,dws,school_name,college_season_year,program_srs
Rondae Hollis-Jefferson,2015,23,1,20.5,Small Forward,Arizona,/players/h/holliro01.html,https://www.sports-reference.com/cbb/players/rondae-hollis-jefferson-1.html,F,0.425,0.0915,-0.875,4,9.4,2.4,9.0,3.4,10.1,0.573,0.697,0.105,20.5,2.9,Arizona,2015.0,24.33
Tyus Jones,2015,24,1,19.1,Point Guard,Duke,/players/j/jonesty01.html,https://www.sports-reference.com/cbb/players/tyus-jones-1.html,G,0.7250000000000001,0.10525000000000001,0.25,4,9.3,2.7,1.8,0.2,27.5,0.575,0.889,0.383,18.7,2.1,Duke,2015.0,24.97
Jarell Martin,2015,25,1,21.1,Power Forward,LSU,/players/m/martija01.html,https://www.sports-reference.com/cbb/players/jarell-martin-1.html,BIG,-0.5,0.05499999999999999,-4.566666666666666,3,4.7,1.9,9.7,1.8,10.5,0.565,0.689,0.131,24.8,2.4,LSU,2015.0,11.39
Larry Nance Jr.,2015,27,1,22.5,Power Forward,Wyoming,/players/n/nancela02.html,https://www.sports-reference.com/cbb/players/larry-nance-2.html,BIG,1.5,0.14325,1.775,4,7.0,2.3,6.0,4.3,20.0,0.581,0.771,0.117,28.5,2.6,Wyoming,2015.0,3.81
R.J. Hunter,2015,28,1,21.7,Shooting Guard,Georgia State University,/players/h/hunterj01.html,https://www.sports-reference.com/cbb/players/rj-hunter-1.html,G,0.0,0.05333333333333334,-2.9,3,7.1,3.6,2.8,3.6,20.3,0.552,0.853,0.51,29.6,2.5,Georgia St.,2015.0,12.42
Chris McCullough,2015,29,1,20.4,Power Forward,Syracuse,/players/m/mcculch01.html,https://www.sports-reference.com/cbb/players/chris-mccullough-1.html,BIG,0.0,0.0765,-2.7,2,5.2,3.6,9.0,8.5,8.2,0.508,0.563,0.009,20.7,1.2,Syracuse,2015.0,11.91
Kevon Looney,2015,30,1,19.4,Center,UCLA,/players/l/looneke01.html,https://www.sports-reference.com/cbb/players/kevon-looney-1.html,BIG,0.275,0.125,-1.75,4,7.0,2.5,12.2,3.3,9.1,0.532,0.626,0.165,19.7,2.0,UCLA,2015.0,12.07
Montrezl Harrell,2015,32,2,21.4,Center,Louisville,/players/h/harremo01.html,https://www.sports-reference.com/cbb/players/montrezl-harrell-1.html,BIG,1.9,0.193,2.625,4,9.5,1.6,10.0,3.7,9.2,0.588,0.533,0.098,22.3,3.0,Louisville,2015.0,18.12
Jordan Mickey,2015,33,2,21.0,Power Forward,LSU,/players/m/mickejo01.html,https://www.sports-reference.com/cbb/players/jordan-mickey-1.html,BIG,-0.2,0.045,-5.15,2,4.8,1.5,10.5,9.6,7.6,0.533,0.669,0.024,25.0,2.6,LSU,2015.0,11.39
Anthony Brown,2015,34,2,22.7,Small Forward,Stanford,/players/b/brownan02.html,https://www.sports-reference.com/cbb/players/anthony-brown-5.html,F,-0.05,0.286,13.05,2,7.1,1.3,3.8,0.6,15.2,0.573,0.751,0.439,21.7,1.7,Stanford,2015.0,12.33
Rakeem Christmas,2015,36,2,23.6,Power Forward,Syracuse,/players/c/chrisra01.html,https://www.sports-reference.com/cbb/players/rakeem-christmas-1.html,BIG,-0.2,0.099,-5.0,1,8.1,1.7,10.2,8.5,10.5,0.591,0.681,0.003,25.8,2.3,Syracuse,2015.0,11.91
Richaun Holmes,2015,37,2,21.7,Center,Bowling Green,/players/h/holmeri01.html,https://www.sports-reference.com/cbb/players/richaun-holmes-1.html,BIG,0.8,0.17425,0.925,4,8.7,1.5,11.6,11.2,7.2,0.625,0.697,0.147,25.6,2.0,Bowling Green,2015.0,2.93
Darrun Hilliard,2015,38,2,22.2,Shooting Guard,Villanova,/players/h/hillida01.html,https://www.sports-reference.com/cbb/players/darrun-hilliard-1.html,G,-0.25,-0.020999999999999998,-6.95,2,10.0,3.8,2.0,1.3,15.9,0.576,0.748,0.528,25.2,2.2,Villanova,2015.0,23.13
Josh Richardson,2015,40,2,21.8,Shooting Guard,Tennessee,/players/r/richajo01.html,https://www.sports-reference.com/cbb/players/josh-richardson-2.html,G,0.9500000000000001,0.08225,-0.47500000000000003,4,8.3,3.8,2.9,2.0,24.4,0.56,0.758,0.321,25.5,1.4,Tennessee,2015.0,7.23
Pat Connaughton,2015,41,2,22.5,Shooting Guard,Notre Dame,/players/c/connapa01.html,https://www.sports-reference.com/cbb/players/pat-connaughton-1.html,G,0.5,0.11225,-0.17500000000000002,4,7.6,1.3,4.2,2.7,7.6,0.615,0.777,0.618,17.7,1.9,Notre Dame,2015.0,19.23
Olivier Hanlan,2015,42,2,,,Boston College,/players/h/hanlaol01.html,https://www.sports-reference.com/cbb/players/olivier-hanlan-1.html,F,0.0,0.0,0.0,0,6.4,2.1,2.6,0.1,29.1,0.553,0.778,0.371,30.1,1.1,Boston College,2015.0,6.32
Joe Young,2015,43,2,23.0,Point Guard,Oregon,/players/y/youngjo01.html,https://www.sports-reference.com/cbb/players/joseph-young-1.html,G,-0.15000000000000002,0.010499999999999999,-4.35,2,8.2,2.1,2.3,0.1,17.7,0.594,0.9,0.429,27.5,2.1,,,
Andrew Harrison,2015,44,2,20.7,Point Guard,Kentucky,/players/h/harrian01.html,https://www.sports-reference.com/cbb/players/andrew-harrison-1.html,G,-0.16666666666666666,0.028666666666666663,-4.0,3,8.4,2.5,1.7,0.9,26.0,0.531,0.777,0.352,21.4,2.5,Kentucky,2015.0,28.72
Marcus Thornton,2015,45,2,,,William & Mary,/players/t/thornma02.html,https://www.sports-reference.com/cbb/players/marcus-thornton-3.html,F,0.0,0.0,0.0,0,1.3,1.1,1.0,0.4,17.5,0.605,0.789,0.538,28.5,0.7,William & Mary,2015.0,2.82
Norman Powell,2015,46,2,22.1,Shooting Guard,UCLA,/players/p/powelno01.html,https://www.sports-reference.com/cbb/players/norman-powell-1.html,G,0.525,0.094,-0.5249999999999999,4,6.2,3.2,1.9,1.5,12.8,0.54,0.746,0.255,25.3,1.9,UCLA,2015.0,12.07
Dakari Johnson,2015,48,2,19.8,Center,Kentucky,/players/j/johnsda04.html,https://www.sports-reference.com/cbb/players/dakari-johnson-1.html,BIG,0.1,0.178,-0.3,1,8.2,1.4,13.4,6.1,8.9,0.553,0.559,0.0,22.0,2.0,Kentucky,2015.0,28.72
Aaron White,2015,49,2,,,Iowa,/players/w/whiteaa01.html,https://www.sports-reference.com/cbb/players/aaron-white-3.html,F,0.0,0.0,0.0,0,12.2,2.6,7.7,1.7,10.2,0.633,0.773,0.18,23.5,2.2,Iowa,2015.0,15.83
Tyler Harvey,2015,51,2,,,Eastern Washington,/players/h/harvety01.html,https://www.sports-reference.com/cbb/players/tyler-harvey-1.html,F,0.0,0.0,0.0,0,4.4,1.8,2.0,0.4,13.9,0.643,0.847,0.606,27.5,0.4,Eastern Wash.,2015.0,
Sir'Dominic Pointer,2015,53,2,,,St. John's,/players/p/pointsi01.html,https://www.sports-reference.com/cbb/players/sirdominic-pointer-1.html,F,0.0,0.0,0.0,0,10.1,3.3,6.3,7.4,18.0,0.566,0.681,0.075,21.0,2.4,St. John's (NY),2015.0,11.85
Cady Lalanne,2015,55,2,,,UMass,/players/l/lalanca01.html,https://www.sports-reference.com/cbb/players/cady-lalanne-1.html,F,0.0,0.0,0.0,0,2.4,1.2,13.5,6.4,2.4,0.582,0.666,0.072,21.3,1.5,Massachusetts,2015.0,3.59
Branden Dawson,2015,56,2,22.4,Power Forward,Michigan State,/players/d/dawsobr01.html,https://www.sports-reference.com/cbb/players/branden-dawson-1.html,BIG,0.0,0.0,0.0,0,8.6,2.5,11.9,6.3,12.2,0.533,0.558,0.0,23.4,2.5,Michigan St.,2015.0,9.56
J.P. Tokoto,2015,58,2,,,UNC,/players/t/tokotjp01.html,https://www.sports-reference.com/cbb/players/jp-tokoto-1.html,F,0.0,0.0,0.0,0,7.2,2.9,6.4,1.3,24.0,0.484,0.544,0.118,17.9,1.9,UNC,2015.0,20.63
