player_id,espn_athlete_id,player_name,position,jersey,team_id,team_name,conference,gp,mpg,pts,reb,ast,stl,blk,tov,pf,fg_pct,fg3_pct,ft_pct,fga_pg,fg3a_pg,ftm_pg,fta_pg,oreb_pg,dreb_pg,efg_pct,ts_pct,ast_to,usg_pct,tov_pct,orb_pct,drb_pct,fta_rate,fg3_rate,blk_pct,stl_pct,ast_usg,on_court_secs_pg,on_court_pts_pg,on_court_def_pg,on_court_net_pg,on_court_ortg,on_court_drtg,on_court_net,on_court_efg_pct,on_court_tov_pct,on_court_orb_pct,on_court_ftr,on_court_opp_efg_pct,on_court_opp_tov_pct,on_court_drb_pct,on_court_opp_ftr,on_court_efg_margin,on_court_tov_edge,on_court_reb_edge,on_court_ftr_margin,on_court_ffi,o_mpir,d_mpir,mpir,bpr,obpr,dbpr,box_bpr,box_obpr,box_dbpr,preseason_obpr,preseason_dbpr,prior_mean_obpr,prior_mean_dbpr,prior_sd_obpr,prior_sd_dbpr,off_poss,def_poss,adj_team_off_eff_on,adj_team_def_eff_on,on_court_off_poss,on_court_def_poss,on_court_raw_oe,on_court_raw_de,on_court_adj_o,on_court_adj_d,on_court_adj_em,off_efg_impact,def_efg_impact,off_tov_impact,def_tov_impact,off_orb_impact,def_reb_impact,off_ftr_impact,def_ftr_impact,efg_impact_margin,tov_impact_margin,reb_impact_margin,ftr_impact_margin,four_factor_impact_index,baseline_obpr,baseline_dbpr,obpr_source,dbpr_source,bpr_source,bpr_model_version,bpr_last_updated,updated_at,mv_bpr,mv_minutes_share,mv_marginal_em,mv_marginal_wins,mv_value_low,mv_value_high,mv_pipeline_version,mv_constants_hash,mv_computed_at,proj_recruitment_type,projected_obpr,projected_dbpr,projected_bpr,projected_minutes_share,projection_uncertainty,proj_n_prior_seasons,proj_prior_rapm_used,proj_recruiting_prior_used,proj_classification_reason,projection_version,proj_computed_at,proj_role_bucket,proj_minutes_share_p2,proj_mpg_p2,proj_rotation_rank,proj_minutes_overridden
5180,5250580,Adam Rickman,ATH,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,newcomer,0.6,0.6,1.2,0.2596,1.0,0,False,False,no_prior_season,1.1,2026-04-16 21:45:50.656164+00:00,Wing,0.107337,4.2935,14,False
5182,5250578,Aidan Burns,ATH,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,newcomer,0.6,0.6,1.2,0.2596,1.0,0,False,False,no_prior_season,1.1,2026-04-16 21:45:50.656229+00:00,Big,0.109874,4.395,12,False
5178,5112326,Alex Benassi,G,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,newcomer,0.6,0.6,1.2,0.2596,1.0,0,False,False,no_prior_season,1.1,2026-04-16 21:45:50.656099+00:00,G,0.109874,4.395,11,False
5176,5112331,Andrew Young,F,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,newcomer,0.6,0.6,1.2,0.2596,1.0,1,False,False,no_prior_season,1.1,2026-04-16 21:45:50.656030+00:00,Big,0.11354,4.5416,5,False
6056,5254466,Ashten Mitchell,ATH,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,newcomer,0.6,0.6,1.2,0.2596,1.0,0,False,False,no_prior_season,1.1,2026-04-16 21:45:50.686440+00:00,Wing,0.0836,3.344,35,False
1483,5242764,Azmar Abdullah,G,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,newcomer,0.6,0.6,1.2,0.4508,1.0,0,False,False,no_prior_season,1.1,2026-04-16 21:45:50.944638+00:00,G,0.118572,4.7429,1,False
1480,5242765,Ben Defty,F,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,newcomer,0.6,0.6,1.2,0.2991,1.0,0,False,False,no_prior_season,1.1,2026-04-16 21:45:50.944689+00:00,Wing,0.116445,4.6578,2,False
5283,4910095,Ben Palacios,G,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,returner,0.4,0.4,0.8,0.3359,0.6,1,False,False,same_team_prior,1.1,2026-04-16 21:45:50.945225+00:00,G,0.104996,4.1998,18,False
1484,5105665,Ben Roy,G,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,returner,0.0,0.0,0.0,0.6038,0.6,2,False,False,same_team_prior,1.1,2026-04-16 21:45:50.944740+00:00,G,0.079167,3.1667,38,False
5184,5250573,Blaise Beauchamp,ATH,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,newcomer,0.6,0.6,1.2,0.2596,1.0,0,False,False,no_prior_season,1.1,2026-04-16 21:45:50.656294+00:00,Big,0.107337,4.2935,15,False
6433,5256260,Brennon Celious,ATH,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,newcomer,0.6,0.6,1.2,0.2596,1.0,0,False,False,no_prior_season,1.1,2026-04-16 21:45:50.692245+00:00,Wing,0.053548,2.1419,52,False
5174,5250577,Cameron Stovall,ATH,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,newcomer,0.6,0.6,1.2,0.2596,1.0,0,False,False,no_prior_season,1.1,2026-04-16 21:45:50.655966+00:00,Wing,0.11244,4.4976,7,False
6052,5254461,Domonique Perry,ATH,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,newcomer,0.6,0.6,1.2,0.2596,1.0,0,False,False,no_prior_season,1.1,2026-04-16 21:45:50.686313+00:00,Big,0.102353,4.0941,23,False
5183,5250574,Dwayne Foley,ATH,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,newcomer,0.6,0.6,1.2,0.2596,1.0,0,False,False,no_prior_season,1.1,2026-04-16 21:45:50.656261+00:00,Wing,0.102353,4.0941,22,False
1478,5176036,Ethan Okwuosa,G,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,returner,0.4,0.4,0.8,0.5564,0.6,1,False,False,same_team_prior,1.1,2026-04-16 21:45:50.606673+00:00,G,0.110366,4.4146,9,False
6053,5254471,Frederick Adams,ATH,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,newcomer,0.6,0.6,1.2,0.2596,1.0,0,False,False,no_prior_season,1.1,2026-04-16 21:45:50.686345+00:00,Wing,0.09041,3.6164,31,False
5181,5250579,Garrett Hines,ATH,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,newcomer,0.6,0.6,1.2,0.2596,1.0,0,False,False,no_prior_season,1.1,2026-04-16 21:45:50.656196+00:00,Wing,0.10483,4.1932,19,False
6060,5254460,Gelil Ward,ATH,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,newcomer,0.6,0.6,1.2,0.2596,1.0,0,False,False,no_prior_season,1.1,2026-04-16 21:45:50.686567+00:00,Wing,0.074934,2.9974,40,False
6428,5256269,Gil Gordon,ATH,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,newcomer,0.6,0.6,1.2,0.2596,1.0,0,False,False,no_prior_season,1.1,2026-04-16 21:45:50.692084+00:00,Wing,0.062825,2.513,46,False
6425,5256254,Givel Nunez,ATH,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,newcomer,0.6,0.6,1.2,0.2596,1.0,0,False,False,no_prior_season,1.1,2026-04-16 21:45:50.691985+00:00,Big,0.097487,3.8995,27,False
6054,5254469,Ikem Oraeki,ATH,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,newcomer,0.6,0.6,1.2,0.2596,1.0,0,False,False,no_prior_season,1.1,2026-04-16 21:45:50.686377+00:00,Wing,0.08811,3.5244,33,False
6431,5256263,Isaiah Masha,ATH,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,newcomer,0.6,0.6,1.2,0.2596,1.0,0,False,False,no_prior_season,1.1,2026-04-16 21:45:50.692179+00:00,Wing,0.05717,2.2868,49,False
5186,5112327,Jack Zarr,F,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,newcomer,0.6,0.6,1.2,0.2596,1.0,0,False,False,no_prior_season,1.1,2026-04-16 21:45:50.656359+00:00,Wing,0.097487,3.8995,26,False
6059,5254462,Jacob Keys,ATH,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,newcomer,0.6,0.6,1.2,0.2596,1.0,0,False,False,no_prior_season,1.1,2026-04-16 21:45:50.686534+00:00,Wing,0.077056,3.0822,39,False
6422,5256262,Jaden Clark,ATH,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,newcomer,0.6,0.6,1.2,0.2596,1.0,0,False,False,no_prior_season,1.1,2026-04-16 21:45:50.691890+00:00,Wing,0.070779,2.8312,42,False
6423,5256259,Jaylon Calvin,ATH,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,newcomer,0.6,0.6,1.2,0.2596,1.0,0,False,False,no_prior_season,1.1,2026-04-16 21:45:50.691922+00:00,Big,0.099905,3.9962,25,False
6427,5256270,Kaleb Swett,ATH,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,newcomer,0.6,0.6,1.2,0.2596,1.0,0,False,False,no_prior_season,1.1,2026-04-16 21:45:50.692052+00:00,Wing,0.064769,2.5908,45,False
5187,4904757,Kyle Renkoski,G,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,newcomer,0.6,0.6,1.2,0.2596,1.0,0,False,False,no_prior_season,1.1,2026-04-16 21:45:50.656392+00:00,G,0.107337,4.2935,16,False
1477,5176037,Kyrone Alexander,G,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,returner,0.4,0.4,0.8,0.7681,0.6,1,False,False,same_team_prior,1.1,2026-04-16 21:45:50.944953+00:00,G,0.113799,4.552,4,False
6435,5256255,Landon Mashburn,ATH,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,newcomer,0.6,0.6,1.2,0.2596,1.0,0,False,False,no_prior_season,1.1,2026-04-16 21:45:50.692308+00:00,Wing,0.050045,2.0018,54,False
5177,5112328,Lovell Williams,G,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,newcomer,0.6,0.6,1.2,0.2596,1.0,1,False,False,no_prior_season,1.1,2026-04-16 21:45:50.656067+00:00,G,0.11354,4.5416,6,False
6429,5256267,Luc Levesque,ATH,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,newcomer,0.6,0.6,1.2,0.2596,1.0,0,False,False,no_prior_season,1.1,2026-04-16 21:45:50.692115+00:00,Wing,0.06091,2.4364,47,False
1475,4684448,Malcolm Chimezie,F,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,returner,0.1,0.1,0.2,0.5346,0.6,3,False,False,same_team_prior,1.1,2026-04-16 21:45:50.944847+00:00,Wing,0.047175,1.887,55,False
6058,5254463,Marcus Jones,ATH,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,newcomer,0.6,0.6,1.2,0.2596,1.0,0,False,False,no_prior_season,1.1,2026-04-16 21:45:50.686503+00:00,Wing,0.079208,3.1683,37,False
1482,5176035,Matai Baptiste,G,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,returner,0.4,0.4,0.8,0.5064,0.6,1,False,False,same_team_prior,1.1,2026-04-16 21:45:50.606705+00:00,G,0.115131,4.6052,3,False
1476,5176039,Michael McNair,G,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,returner,0.4,0.4,0.8,0.7421,0.6,1,False,False,same_team_prior,1.1,2026-04-16 21:45:50.945004+00:00,G,0.10829,4.3316,13,False
1479,4702490,Miles Brewster,G,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,returner,0.1,0.1,0.2,0.6581,0.6,4,False,False,same_team_prior,1.1,2026-04-16 21:45:50.944900+00:00,G,0.088136,3.5254,32,False
6430,5256266,Mohamed Conde,ATH,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,newcomer,0.6,0.6,1.2,0.2596,1.0,0,False,False,no_prior_season,1.1,2026-04-16 21:45:50.692147+00:00,Wing,0.059025,2.361,48,False
6426,5256272,Myron Dew,ATH,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,newcomer,0.6,0.6,1.2,0.2596,1.0,0,False,False,no_prior_season,1.1,2026-04-16 21:45:50.692017+00:00,Wing,0.066743,2.6697,44,False
5281,5105663,Nico Nobili,F,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,returner,0.0,0.0,0.0,0.5537,0.6,2,False,False,same_team_prior,1.1,2026-04-16 21:45:50.945064+00:00,Wing,0.03978,1.5912,57,False
6881,5105666,Otto Landrum,F,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,returner,0.0,0.0,0.0,0.461,0.6,2,False,False,same_team_prior,1.1,2026-04-16 21:45:50.944793+00:00,Wing,0.040509,1.6203,56,False
6055,5254467,Percy Chavis,ATH,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,newcomer,0.6,0.6,1.2,0.2596,1.0,0,False,False,no_prior_season,1.1,2026-04-16 21:45:50.686408+00:00,Wing,0.08584,3.4336,34,False
1481,5176175,Quinn Nielsen,F,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,returner,0.4,0.4,0.8,0.05,0.6,1,False,False,same_team_prior,1.1,2026-04-16 21:45:50.945172+00:00,Wing,0.054327,2.1731,51,False
6051,5254464,Romeo Postell,ATH,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,newcomer,0.6,0.6,1.2,0.2596,1.0,0,False,False,no_prior_season,1.1,2026-04-16 21:45:50.686281+00:00,Big,0.10483,4.1932,21,False
5175,5250576,Ryan Sroka,ATH,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,newcomer,0.6,0.6,1.2,0.2596,1.0,0,False,False,no_prior_season,1.1,2026-04-16 21:45:50.655998+00:00,Wing,0.109874,4.395,10,False
5282,5176038,Ryan Sutliff,G,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,returner,0.4,0.4,0.8,0.05,0.6,1,False,False,same_team_prior,1.1,2026-04-16 21:45:50.945117+00:00,G,0.096087,3.8435,28,False
6421,5256264,Shandon Anderson,ATH,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,newcomer,0.6,0.6,1.2,0.2596,1.0,0,False,False,no_prior_season,1.1,2026-04-16 21:45:50.691858+00:00,Wing,0.072842,2.9137,41,False
6048,5254472,Shaysten Cornish,ATH,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,newcomer,0.6,0.6,1.2,0.2596,1.0,0,False,False,no_prior_season,1.1,2026-04-16 21:45:50.686186+00:00,G,0.10483,4.1932,20,False
7184,5176040,Spencer Joyner,G,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,returner,0.4,0.4,0.8,0.1064,0.6,1,False,False,same_team_prior,1.1,2026-04-16 21:45:50.767804+00:00,G,0.106736,4.2694,17,False
6432,5256261,Tommy Nguyen,ATH,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,newcomer,0.6,0.6,1.2,0.2596,1.0,0,False,False,no_prior_season,1.1,2026-04-16 21:45:50.692213+00:00,Wing,0.055344,2.2138,50,False
5185,5250572,Tucker Morris,ATH,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,newcomer,0.6,0.6,1.2,0.2596,1.0,0,False,False,no_prior_season,1.1,2026-04-16 21:45:50.656327+00:00,Wing,0.099905,3.9962,24,False
6049,5254470,Ty'Quan Neal,ATH,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,newcomer,0.6,0.6,1.2,0.2596,1.0,0,False,False,no_prior_season,1.1,2026-04-16 21:45:50.686217+00:00,Wing,0.095098,3.8039,29,False
6050,5254468,Tyrone Woods Jr.,ATH,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,newcomer,0.6,0.6,1.2,0.2596,1.0,0,False,False,no_prior_season,1.1,2026-04-16 21:45:50.686249+00:00,Wing,0.092739,3.7096,30,False
6434,5256257,Will Jenkins,ATH,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,newcomer,0.6,0.6,1.2,0.2596,1.0,0,False,False,no_prior_season,1.1,2026-04-16 21:45:50.692277+00:00,Wing,0.051782,2.0713,53,False
6424,5256258,Xzavier Ivey,ATH,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,newcomer,0.6,0.6,1.2,0.2596,1.0,0,False,False,no_prior_season,1.1,2026-04-16 21:45:50.691954+00:00,Wing,0.068746,2.7498,43,False
5179,5250581,Zac Brown,ATH,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,newcomer,0.6,0.6,1.2,0.2596,1.0,0,False,False,no_prior_season,1.1,2026-04-16 21:45:50.656132+00:00,Big,0.11244,4.4976,8,False
6057,5254465,Zaveon Williams,ATH,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,newcomer,0.6,0.6,1.2,0.2596,1.0,0,False,False,no_prior_season,1.1,2026-04-16 21:45:50.686471+00:00,Wing,0.081389,3.2556,36,False
1141,5241314,Bradyn Hubbard,F,15,1,Abilene Christian,WAC,30,28.47,16.03,4.53,1.47,1.63,0.13,2.33,3.03,0.3848,0.2993,0.8047,13.17,4.57,4.53,5.63,1.03,3.5,0.4367,0.5124,0.63,,,,,,,,,,1723.43,49.67,49.7,-0.03,69.16,69.21,-0.05,47.28,17.34,31.97,45.44,53.11,21.4,73.62,56.07,-5.83,4.06,5.59,-10.63,55.19,3.25,10.43,13.68,2.445,0.2653,2.1797,1.5088,0.2752,1.2336,1.4492,1.2575,1.4492,1.2575,1.9454,1.9088,1306.01,1313.39,106.14,107.97,1419.92,1398.0,104.94,106.65,106.14,107.97,-1.82,-0.5018,-0.2439,-0.2997,0.9491,0.7359,1.5009,0.8046,-1.9004,-0.7457,0.6494,2.2368,-1.0958,49.9,-1.32,3.3544,rapm,rapm,rapm,1.7,2026-07-05 20:58:29.289368+00:00,2026-04-30 04:35:11.171895+00:00,2.445,0.71175,1.36903760175,1.37862086496225,265955.5754943158,359822.2491981919,6.2,270fe4a012b4,2026-07-17 23:18:55.451962+00:00,newcomer,1.3547,1.1568,2.5115,0.6176,0.8251,0,False,False,no_prior_season,1.1,2026-04-16 21:45:50.463076+00:00,Wing,0.561436,22.4575,3,False
