player_name,RAPTOR_O,RAPTOR_D,RAPTOR_total,RAPTOR_WAR,RAPTOR_season,minutes_raptor
James Johnson,-1.830892034657553,-0.664925636890844,-2.495817671548397,0.1535170432452285,2022.0,1191
Jared Butler,-1.946417056376382,0.1044612809136953,-1.841955775462687,0.1728662855892363,2022.0,365
Jaren Jackson Jr.,-0.2397897348086773,2.320862309192478,2.081072574383801,6.161063544418433,2022.0,2458
Jarred Vanderbilt,0.1492067374021225,1.736323812252447,1.885530549654569,4.749572963961539,2022.0,2009
Jarrett Allen,0.1942346735639235,4.089200453318242,4.283435126882165,6.460446751955602,2022.0,1809
Jarrett Culver,-3.289282602879954,-0.0629065467556309,-3.352189149635585,-0.1101652006398168,2022.0,360
Javonte Green,0.1409091265046704,1.658042304693807,1.798951431198477,3.691489659812755,2022.0,1591
Javonte Smart,-3.846610476355568,-0.3081658339329407,-4.154776310288508,-0.143996008858114,2022.0,200
Jaxson Hayes,-1.194148275663042,-1.272255134840403,-2.466403410503445,0.1908155347680337,2022.0,1481
Jaylen Brown,1.719575057502531,1.007910760068769,2.7274858175713,8.905490132342509,2022.0,3140
Jaylen Hoard,-1.650070540140377,-5.151433440298307,-6.801503980438684,-0.4910670525371058,2022.0,240
Jaylen Nowell,2.65512210054128,-3.000240694171548,-0.3451185936302681,1.209905558681154,2022.0,987
Jayson Tatum,3.957832875042819,1.587377648853731,5.54521052389655,15.81635200183726,2022.0,3714
Jeff Green,-1.506757224762046,-1.878335689387584,-3.38509291414963,-0.6273832144274424,2022.0,1962
Jerami Grant,-0.5228566792579588,-0.6882653598021816,-1.21112203906014,1.176527362333205,2022.0,1500
Jeremiah Robinson-Earl,-3.933108069700372,0.6882439833372185,-3.244864086363154,-0.272913201049563,2022.0,1087
Jeremy Lamb,0.7316732623611241,-0.7916468098235814,-0.0599735474624574,1.275457861374799,2022.0,935
Jericho Sims,-2.707509826484187,1.758774094673865,-0.948735731810322,0.507566113774156,2022.0,555
Jevon Carter,-1.605088282100978,-0.9088458384435584,-2.513934120544537,0.1135630575978478,2022.0,1031
Jimmy Butler,4.738007858691475,1.266305634996932,6.004313493688407,11.58011596876057,2022.0,2560
Jock Landale,-0.5818421609124993,-1.469916675745139,-2.051758836657638,0.2105635100041642,2022.0,589
Joe Harris,-2.899924750895373,-1.804470943278506,-4.704395694173881,-0.4213268083054115,2022.0,423
Joe Ingles,-0.2131225884191342,-1.108270805593722,-1.321393394012856,0.8141290782174224,2022.0,1122
Joe Wieskamp,-2.581993229260283,-2.677650576398421,-5.259643805658705,-0.2616088592413991,2022.0,205
Joel Embiid,3.615599884585901,4.160000393535082,7.775600278120985,14.52112669191892,2022.0,2682
John Collins,0.5423479122637608,0.6820487737641727,1.224396686027933,3.600208716442046,2022.0,1785
John Konchar,0.2518346902235934,0.5808253853660619,0.8326600755896554,2.448594730357599,2022.0,1348
